id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,pass_aerial_won,duel_type_id,duel_type_name,counterpress,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,pass_cross,pass_outswinging,pass_technique_id,pass_technique_name,clearance_head,duel_outcome_id,duel_outcome_name,pass_deflected,shot_first_time,goalkeeper_end_location,pass_switch,pass_goal_assist,out,clearance_right_foot,foul_committed_offensive,foul_won_defensive,dribble_outcome_id,dribble_outcome_name,ball_recovery_recovery_failure,clearance_aerial_won,pass_inswinging,shot_one_on_one,pass_cut_back,foul_committed_card_id,foul_committed_card_name,foul_committed_advantage,foul_won_advantage,block_offensive,foul_committed_type_id,foul_committed_type_name,pass_through_ball,block_deflection,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_nutmeg,bad_behaviour_card_id,bad_behaviour_card_name,dribble_overrun,pass_miscommunication,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
68d02a7a-c8c0-417b-a4d2-bbf38acf7131,97,1,00:01:59.790,1,59,6,0.0,23,Goal Keeper,360,Rayo Vallecano,4,From Throw In,219,RC Deportivo La Coruña,,,['41dba9bb-75ae-4012-8126-ebcfff9347b9'],,"[2.7, 39.7]",27305.0,Germán Darío Lux,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,35.0,Both Hands,33.0,Shot Saved,53.0,In Play Safe,,,,,,,,,,,,,,,45.0,Diving,44.0,Set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.79,0.9730000000000132,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.044483603771206526
25564fc3-6a68-444d-81a1-0a7e8393c192,98,1,00:02:01.925,2,1,6,0.0,2,Ball Recovery,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,,,"[116.6, 23.1]",11539.0,Adrián Embarba Blázquez,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.925,2.134999999999991,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2827292940401789
78495c42-4cb1-46b6-9bd4-aa60d42c8b2f,99,1,00:02:01.925,2,1,6,2.757483,43,Carry,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['25564fc3-6a68-444d-81a1-0a7e8393c192', '6743965d-0af4-4d8a-ab90-7416df8dac97']",,"[116.6, 23.1]",11539.0,Adrián Embarba Blázquez,21.0,Left Wing,,,,,,,,,,,,"[113.9, 24.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.925,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3698784134402594
6743965d-0af4-4d8a-ab90-7416df8dac97,100,1,00:02:04.682,2,4,6,0.753407,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['a22a9e5d-7dd3-4cc0-a516-549254451e3c'],,"[113.9, 24.6]",11539.0,Adrián Embarba Blázquez,21.0,Left Wing,26607.0,José Raúl Baena Urdiales,9.3085985,3.0986085,1.0,Ground Pass,"[104.6, 25.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.682,2.757000000000005,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0556571708799003
a22a9e5d-7dd3-4cc0-a516-549254451e3c,101,1,00:02:05.436,2,5,6,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['6743965d-0af4-4d8a-ab90-7416df8dac97'],,"[104.6, 25.0]",26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.436,0.7540000000000049,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.510546607625027
38de4fbb-5879-4753-bbcf-a90719c5c134,102,1,00:02:05.436,2,5,6,0.570239,43,Carry,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['a22a9e5d-7dd3-4cc0-a516-549254451e3c', 'fbcd4f99-0075-43e2-9594-e772b40cb35d']",,"[104.6, 25.0]",26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,,,,,,,,,,,,"[105.4, 25.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.436,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0012373273590448042
fbcd4f99-0075-43e2-9594-e772b40cb35d,103,1,00:02:06.006,2,6,6,0.130079,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['2a8c1790-c27b-4284-81e6-ecfed03c5a99', '7f5d0897-1ef4-4aa7-bee2-67611a720813']",,"[105.4, 25.5]",26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,4711.0,Pablo Hernández Domínguez,5.4781384,1.1970695,2.0,Low Pass,"[107.4, 30.6]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.006,0.5699999999999932,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5871402759190034
7f5d0897-1ef4-4aa7-bee2-67611a720813,104,1,00:02:06.136,2,6,6,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['fbcd4f99-0075-43e2-9594-e772b40cb35d'],,"[108.9, 30.2]",4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.136,0.12999999999999545,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4380124065954507
2a8c1790-c27b-4284-81e6-ecfed03c5a99,105,1,00:02:06.136,2,6,6,0.0,10,Interception,360,Rayo Vallecano,4,From Throw In,219,RC Deportivo La Coruña,,,['fbcd4f99-0075-43e2-9594-e772b40cb35d'],,"[12.7, 49.5]",5582.0,Celso Borges Mora,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.136,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.6041628640126407
20c70eea-d455-4476-8877-e4a8ab204e09,106,1,00:02:07.051,2,7,6,0.196023,17,Pressure,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,,,"[107.8, 27.5]",26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.051,0.9150000000000063,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.3524143581714788
99448c02-6904-4242-b3bb-1e0d72c70b4e,107,1,00:02:07.328,2,7,6,0.0,9,Clearance,360,Rayo Vallecano,4,From Throw In,219,RC Deportivo La Coruña,,,,,"[12.7, 53.0]",6738.0,Juan Francisco Moreno Fuertes,12.0,Right Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.328,0.277000000000001,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6925922738625592
13e99f53-a63d-4a2f-9f29-1bd468f9626b,108,1,00:02:09.134,2,9,6,0.0,2,Ball Recovery,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,,,"[82.0, 21.5]",6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.134,1.8059999999999832,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.693449434493162
dff81e9c-2b24-4cf4-b7fc-3fd23a1e3c6d,109,1,00:02:09.134,2,9,6,2.247485,43,Carry,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['13e99f53-a63d-4a2f-9f29-1bd468f9626b', 'a03b9212-1d51-4f78-aa55-3bbe6e4a45c2']",,"[82.0, 21.5]",6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,,,,,,,,,,,,"[82.2, 9.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.134,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7657865214049353
a03b9212-1d51-4f78-aa55-3bbe6e4a45c2,110,1,00:02:11.381,2,11,6,1.932487,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['3cd6ea76-1034-4028-8343-3122054a5c87', '84327e5f-1ecc-46db-8327-dcc22870e8cf']",,"[82.2, 9.9]",6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,11298.0,José Ignacio Martínez García,5.6302752,-0.9877198,1.0,Ground Pass,"[85.3, 5.2]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.381,2.247000000000014,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3145527462538025
e91d2972-5b59-4b39-b6e9-da990194c2c6,111,1,00:02:13.084,2,13,6,0.184323,17,Pressure,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,,,"[85.4, 5.2]",11298.0,José Ignacio Martínez García,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.084,1.703000000000003,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.793807885168592
3cd6ea76-1034-4028-8343-3122054a5c87,112,1,00:02:13.314,2,13,6,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['a03b9212-1d51-4f78-aa55-3bbe6e4a45c2'],,"[86.6, 4.1]",11298.0,José Ignacio Martínez García,6.0,Left Back,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.314,0.22999999999998977,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.957817507623643
84327e5f-1ecc-46db-8327-dcc22870e8cf,113,1,00:02:13.314,2,13,6,0.130817,30,Pass,360,Rayo Vallecano,4,From Throw In,219,RC Deportivo La Coruña,,,"['a03b9212-1d51-4f78-aa55-3bbe6e4a45c2', 'bcaf19d7-5f8a-447d-bbf5-720cf1ccf0fe']",,"[34.8, 74.9]",6738.0,Juan Francisco Moreno Fuertes,12.0,Right Midfield,,,1.7720045,0.28605145,1.0,Ground Pass,"[36.5, 75.4]",40.0,Right Foot,66.0,Recovery,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.314,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4814045239053102
bcaf19d7-5f8a-447d-bbf5-720cf1ccf0fe,114,1,00:02:13.444,2,13,6,0.0,6,Block,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['84327e5f-1ecc-46db-8327-dcc22870e8cf'],,"[83.6, 4.7]",11298.0,José Ignacio Martínez García,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.444,0.12999999999999545,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.17962760089599317
4cfdb8b1-f089-4498-9028-48f329992e3a,115,1,00:02:14.042,2,14,6,0.0,2,Ball Recovery,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,,,"[91.2, 6.3]",11298.0,José Ignacio Martínez García,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.042,0.5980000000000132,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4910505246147171
08bf2f3e-c567-43b6-8be1-85c6acbfd8cb,116,1,00:02:14.042,2,14,6,1.445623,43,Carry,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['1c97f73a-f82e-4011-a52f-9de08fbdc65a', '4cfdb8b1-f089-4498-9028-48f329992e3a']",,"[91.2, 6.3]",11298.0,José Ignacio Martínez García,6.0,Left Back,,,,,,,,,,,,"[93.4, 8.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.042,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3703955427279071
1c97f73a-f82e-4011-a52f-9de08fbdc65a,117,1,00:02:15.488,2,15,6,2.080202,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['208666e3-5f38-431a-b3c9-a85d385a850a', 'd0ea623a-d1a8-49e9-b938-3e300dc4293e']",,"[93.4, 8.0]",11298.0,José Ignacio Martínez García,6.0,Left Back,11542.0,Javier Guerra Rodríguez,41.454193,1.1719228,3.0,High Pass,"[109.5, 46.2]",38.0,Left Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.488,1.445999999999998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3991173775629495
208666e3-5f38-431a-b3c9-a85d385a850a,118,1,00:02:17.568,2,17,6,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['1c97f73a-f82e-4011-a52f-9de08fbdc65a'],,"[108.9, 51.3]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.568,2.0800000000000125,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.45098895285226503
d0ea623a-d1a8-49e9-b938-3e300dc4293e,119,1,00:02:17.568,2,17,6,0.0,10,Interception,360,Rayo Vallecano,4,From Throw In,219,RC Deportivo La Coruña,,,['1c97f73a-f82e-4011-a52f-9de08fbdc65a'],,"[10.6, 33.9]",6913.0,Fernando Navarro i Corbacho,6.0,Left Back,,,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.568,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.027378822490446098
140d00b4-ba32-4474-b90d-d5c084352bb1,120,1,00:02:40.836,2,40,7,1.624811,30,Pass,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,,,['aaf8c830-f64d-430a-9985-e20683fedf8e'],,"[120.0, 80.0]",24138.0,Joaquín José Marín Ruiz,2.0,Right Back,,,35.04754,-1.7777047,3.0,High Pass,"[112.8, 45.7]",40.0,Right Foot,61.0,Corner,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,105.0,Outswinging,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.836,23.268,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5797923981501575
aaf8c830-f64d-430a-9985-e20683fedf8e,121,1,00:02:42.460,2,42,7,0.0,9,Clearance,360,Rayo Vallecano,2,From Corner,219,RC Deportivo La Coruña,,,['140d00b4-ba32-4474-b90d-d5c084352bb1'],,"[7.3, 34.4]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Head,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.46,1.6239999999999952,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3904624981588124
ae775f5c-52b9-43c1-a025-50cfffabce9e,122,1,00:02:45.495,2,45,7,0.0,2,Ball Recovery,360,Rayo Vallecano,2,From Corner,219,RC Deportivo La Coruña,,,,,"[16.6, 54.3]",6732.0,Lucas Pérez Martínez,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.495,3.0349999999999966,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7797129262248238
d1be8230-670c-4c28-b472-579ced30b9cc,123,1,00:02:45.495,2,45,7,1.042084,43,Carry,360,Rayo Vallecano,2,From Corner,219,RC Deportivo La Coruña,,,"['ae775f5c-52b9-43c1-a025-50cfffabce9e', 'c27dcf30-1368-43b7-8a7d-4e06faaa7691', 'c3598098-8915-40e4-a728-2d3d4c5f0ad3']",,"[16.6, 54.3]",6732.0,Lucas Pérez Martínez,23.0,Center Forward,,,,,,,,,,,,"[18.1, 57.9]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.495,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6801295442095129
c27dcf30-1368-43b7-8a7d-4e06faaa7691,124,1,00:02:46.022,2,46,7,0.344126,17,Pressure,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,,,['d1be8230-670c-4c28-b472-579ced30b9cc'],,"[103.5, 23.5]",11539.0,Adrián Embarba Blázquez,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.022,0.5269999999999868,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8669907504010287
c3598098-8915-40e4-a728-2d3d4c5f0ad3,125,1,00:02:46.537,2,46,7,3.887724,30,Pass,360,Rayo Vallecano,2,From Corner,219,RC Deportivo La Coruña,,,['bcb1b974-8451-4b36-a139-035b56014244'],,"[18.1, 57.9]",6732.0,Lucas Pérez Martínez,23.0,Center Forward,,,41.667374,-0.35287187,3.0,High Pass,"[57.2, 43.5]",38.0,Left Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.537,0.5150000000000148,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.17345715862654865
bcb1b974-8451-4b36-a139-035b56014244,126,1,00:02:50.425,2,50,7,5.087297,30,Pass,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,,,"['87d9353b-d95a-4331-8b7e-bd00d9fd90a2', 'c3598098-8915-40e4-a728-2d3d4c5f0ad3']",,"[62.9, 36.6]",27144.0,Antonio Amaya Carazo,3.0,Right Center Back,11539.0,Adrián Embarba Blázquez,41.451298,-0.14769706,3.0,High Pass,"[103.9, 30.5]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.425,3.8880000000000052,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8700411123982896
81a35df2-dfae-4988-8e85-1abcc2945c59,127,1,00:02:55.356,2,55,7,2.572515,17,Pressure,360,Rayo Vallecano,2,From Corner,219,RC Deportivo La Coruña,,,"['87d9353b-d95a-4331-8b7e-bd00d9fd90a2', 'f73bceb4-142b-4e59-8a5f-431e52cc7206']",,"[16.4, 50.5]",23800.0,Laureano Sanabria Ruiz,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.356,4.930999999999983,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7388003339235295
87d9353b-d95a-4331-8b7e-bd00d9fd90a2,128,1,00:02:55.512,2,55,7,,42,Ball Receipt*,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,,,"['81a35df2-dfae-4988-8e85-1abcc2945c59', 'bcb1b974-8451-4b36-a139-035b56014244']",,"[103.9, 30.5]",11539.0,Adrián Embarba Blázquez,21.0,Left Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.512,0.1560000000000059,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6329666499144323
f73bceb4-142b-4e59-8a5f-431e52cc7206,129,1,00:02:55.512,2,55,7,2.455945,43,Carry,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,,,"['81a35df2-dfae-4988-8e85-1abcc2945c59', '87d9353b-d95a-4331-8b7e-bd00d9fd90a2', '8cd50571-bda6-4b9b-bdce-d41e68bc3cc9']",,"[103.9, 30.5]",11539.0,Adrián Embarba Blázquez,21.0,Left Wing,,,,,,,,,,,,"[112.0, 14.4]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.512,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6754746588552117
8cd50571-bda6-4b9b-bdce-d41e68bc3cc9,130,1,00:02:57.968,2,57,7,0.0,3,Dispossessed,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,,,['c5bed15d-a22e-4035-8dd2-5b71d021d858'],,"[112.0, 14.4]",11539.0,Adrián Embarba Blázquez,21.0,Left Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.96800000000002,2.4560000000000173,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.42879264327070377
c5bed15d-a22e-4035-8dd2-5b71d021d858,131,1,00:02:57.968,2,57,7,0.0,4,Duel,360,Rayo Vallecano,2,From Corner,219,RC Deportivo La Coruña,,,['8cd50571-bda6-4b9b-bdce-d41e68bc3cc9'],,"[8.1, 65.7]",23800.0,Laureano Sanabria Ruiz,2.0,Right Back,,,,,,,,,,,,,True,,,,,,,,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.96800000000002,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8102907776099734
