id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,counterpress,pass_switch,pass_assisted_shot_id,pass_shot_assist,duel_type_id,duel_type_name,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,dribble_outcome_id,dribble_outcome_name,pass_cross,interception_outcome_id,interception_outcome_name,duel_outcome_id,duel_outcome_name,out,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_aerial_won,pass_aerial_won,foul_committed_advantage,foul_won_advantage,foul_committed_type_id,foul_committed_type_name,foul_won_defensive,ball_recovery_recovery_failure,clearance_right_foot,clearance_left_foot,shot_one_on_one,goalkeeper_end_location,pass_technique_id,pass_technique_name,pass_through_ball,foul_committed_card_id,foul_committed_card_name,pass_deflected,injury_stoppage_in_chain,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_outswinging,shot_first_time,pass_goal_assist,dribble_nutmeg,pass_cut_back,pass_inswinging,foul_committed_penalty,foul_won_penalty,pass_straight,pass_no_touch,clearance_other,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
73df16de-79a3-4006-857a-f43e3a8a5c44,414,1,00:10:33.929,10,33,27,,42,Ball Receipt*,216,Getafe,1,Regular Play,216,Getafe,,,['8b6cae0e-0845-4a5f-a828-2ceefd8c2738'],,"[78.5, 76.4]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633.929,2.5439999999999827,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03189844580352186
32f5ad15-ad64-4b66-8a70-f592694c540a,415,1,00:10:33.929,10,33,27,0.16857,43,Carry,216,Getafe,1,Regular Play,216,Getafe,,,"['73df16de-79a3-4006-857a-f43e3a8a5c44', '9a682567-1b96-4588-b59c-ca93f49169cc']",,"[78.5, 76.4]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,,,,,,,,,,,,"[79.3, 76.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633.929,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.39707239195714483
9a682567-1b96-4588-b59c-ca93f49169cc,416,1,00:10:34.098,10,34,27,0.842424,30,Pass,216,Getafe,1,Regular Play,216,Getafe,,,['a1756916-c1ac-434c-b99f-a8abd94adbb7'],,"[79.3, 76.7]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,23416.0,Stefan Šćepović,9.492102,0.20152777,1.0,Ground Pass,"[88.6, 78.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634.098,0.16899999999998272,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.055085524315434564
a1756916-c1ac-434c-b99f-a8abd94adbb7,417,1,00:10:34.940,10,34,27,,42,Ball Receipt*,216,Getafe,1,Regular Play,216,Getafe,,,['9a682567-1b96-4588-b59c-ca93f49169cc'],,"[88.6, 78.6]",23416.0,Stefan Šćepović,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634.94,0.8420000000000982,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.01988760368401221
a9203c98-7685-408d-ac42-f03458ea9ca4,418,1,00:10:34.940,10,34,27,0.091106,43,Carry,216,Getafe,1,Regular Play,216,Getafe,,,"['524e792c-c06b-4c20-b82a-32fb2aac5542', 'a1756916-c1ac-434c-b99f-a8abd94adbb7']",,"[88.6, 78.6]",23416.0,Stefan Šćepović,23.0,Center Forward,,,,,,,,,,,,"[88.6, 78.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634.94,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5367957045977892
524e792c-c06b-4c20-b82a-32fb2aac5542,419,1,00:10:35.031,10,35,27,1.102425,30,Pass,216,Getafe,1,Regular Play,216,Getafe,,,['20e008ca-ac24-45a6-8534-fee5cb20501a'],,"[88.6, 78.6]",23416.0,Stefan Šćepović,23.0,Center Forward,6627.0,Damián Nicolás Suárez Suárez,7.0114193,3.0845118,1.0,Ground Pass,"[81.6, 79.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.031,0.0909999999998945,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.7216099594143777
20e008ca-ac24-45a6-8534-fee5cb20501a,420,1,00:10:36.134,10,36,27,,42,Ball Receipt*,216,Getafe,1,Regular Play,216,Getafe,,,['524e792c-c06b-4c20-b82a-32fb2aac5542'],,"[81.6, 79.0]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636.134,1.1030000000000655,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.486118014119566
c5287ef1-e94b-44ae-8ced-ed9e8c366840,421,1,00:10:36.134,10,36,27,0.291688,43,Carry,216,Getafe,1,Regular Play,216,Getafe,,,"['20e008ca-ac24-45a6-8534-fee5cb20501a', '34a66b89-4eda-4db8-9890-e9c872d06948']",,"[81.6, 79.0]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,,,,,,,,,,,,"[81.6, 79.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636.134,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5263933316215235
34a66b89-4eda-4db8-9890-e9c872d06948,422,1,00:10:36.425,10,36,27,1.06239,30,Pass,216,Getafe,1,Regular Play,216,Getafe,,,['e901ac59-60f2-4590-bc79-34dd221bcb67'],,"[81.6, 79.0]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,6907.0,Pedro León Sánchez Gil,5.8872743,-1.9355311,1.0,Ground Pass,"[79.5, 73.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636.425,0.29099999999994,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.14908368712324982
e901ac59-60f2-4590-bc79-34dd221bcb67,423,1,00:10:37.488,10,37,27,,42,Ball Receipt*,216,Getafe,1,Regular Play,216,Getafe,,,['34a66b89-4eda-4db8-9890-e9c872d06948'],,"[79.5, 73.5]",6907.0,Pedro León Sánchez Gil,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637.488,1.0630000000001019,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.058566098156730195
037e6557-0490-4745-a186-15e6546d25bc,424,1,00:10:37.488,10,37,27,0.039999,43,Carry,216,Getafe,1,Regular Play,216,Getafe,,,"['67cfbb97-7165-4549-a155-feda5816efd7', 'e901ac59-60f2-4590-bc79-34dd221bcb67']",,"[79.5, 73.5]",6907.0,Pedro León Sánchez Gil,17.0,Right Wing,,,,,,,,,,,,"[79.3, 73.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637.488,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.39767015985900145
67cfbb97-7165-4549-a155-feda5816efd7,425,1,00:10:37.528,10,37,27,0.737974,30,Pass,216,Getafe,1,Regular Play,216,Getafe,,,['621d427d-4c9c-46fb-bfb7-2ba43630d100'],,"[79.3, 73.5]",6907.0,Pedro León Sánchez Gil,17.0,Right Wing,6627.0,Damián Nicolás Suárez Suárez,5.8,1.5707964,2.0,Low Pass,"[79.3, 79.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637.528,0.03999999999996362,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.20501050427517487
621d427d-4c9c-46fb-bfb7-2ba43630d100,426,1,00:10:38.266,10,38,27,,42,Ball Receipt*,216,Getafe,1,Regular Play,216,Getafe,,,['67cfbb97-7165-4549-a155-feda5816efd7'],,"[79.3, 79.3]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638.266,0.7379999999999427,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4108571749033689
14e08b0e-858d-47e5-91e8-d4e044ed9e5c,427,1,00:10:38.266,10,38,27,1.041444,43,Carry,216,Getafe,1,Regular Play,216,Getafe,,,"['621d427d-4c9c-46fb-bfb7-2ba43630d100', '945a594b-ce66-4536-bded-c4f756a5c7e0']",,"[79.3, 79.3]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,,,,,,,,,,,,"[79.3, 78.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638.266,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.29143713938065574
945a594b-ce66-4536-bded-c4f756a5c7e0,428,1,00:10:39.307,10,39,27,1.252924,30,Pass,216,Getafe,1,Regular Play,216,Getafe,,,['6a66a8b4-e701-4458-818d-32fa9a334a59'],,"[79.3, 78.2]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,23416.0,Stefan Šćepović,18.10442,0.022095852,1.0,Ground Pass,"[97.4, 78.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639.307,1.0410000000000537,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.17885551480110018
6a66a8b4-e701-4458-818d-32fa9a334a59,429,1,00:10:40.560,10,40,27,,42,Ball Receipt*,216,Getafe,1,Regular Play,216,Getafe,,,['945a594b-ce66-4536-bded-c4f756a5c7e0'],,"[97.4, 78.6]",23416.0,Stefan Šćepović,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640.56,1.252999999999929,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7534572919794004
0511b237-8f95-4af3-abdd-048b8413809d,430,1,00:10:40.560,10,40,27,5.050689,43,Carry,216,Getafe,1,Regular Play,216,Getafe,,,"['6a66a8b4-e701-4458-818d-32fa9a334a59', '73e714bb-a5b7-4b1d-a496-66d9499342d3']",,"[97.4, 78.6]",23416.0,Stefan Šćepović,23.0,Center Forward,,,,,,,,,,,,"[97.4, 78.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640.56,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.01580442786967251
73e714bb-a5b7-4b1d-a496-66d9499342d3,431,1,00:10:45.611,10,45,27,0.983465,30,Pass,216,Getafe,1,Regular Play,216,Getafe,,,['20a276fd-10b0-48e6-b4ec-c9f9533f74ce'],,"[97.4, 78.4]",23416.0,Stefan Šćepović,23.0,Center Forward,6627.0,Damián Nicolás Suárez Suárez,12.40645,-3.1093457,1.0,Ground Pass,"[85.0, 78.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.611,5.051000000000045,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.13722350002894623
20a276fd-10b0-48e6-b4ec-c9f9533f74ce,432,1,00:10:46.594,10,46,27,,42,Ball Receipt*,216,Getafe,1,Regular Play,216,Getafe,,,['73e714bb-a5b7-4b1d-a496-66d9499342d3'],,"[85.0, 78.0]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.594,0.9830000000000609,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6850664073978161
ec3b3607-875b-4779-bad7-240893f11240,433,1,00:10:46.594,10,46,27,1.3284,43,Carry,216,Getafe,1,Regular Play,216,Getafe,,,"['20a276fd-10b0-48e6-b4ec-c9f9533f74ce', '5be63b2f-8394-4088-bc4d-c80209649d24']",,"[85.0, 78.0]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,,,,,,,,,,,,"[84.5, 77.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.594,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7240239455778955
5be63b2f-8394-4088-bc4d-c80209649d24,434,1,00:10:47.923,10,47,27,3.222357,30,Pass,216,Getafe,1,Regular Play,216,Getafe,,,"['7b781353-d945-4e59-8900-875642d6156a', '8a459fd6-558e-424c-93c0-ef8ecb3fcf5a']",,"[84.5, 77.6]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,11675.0,Moisés Gómez Bordonado,31.440739,0.05091138,1.0,Ground Pass,"[115.9, 79.2]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.923,1.3289999999999509,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.36060293791752507
8832dca1-fcde-404b-8901-ce2abf681f6a,435,1,00:10:50.199,10,50,27,0.735146,17,Pressure,216,Getafe,1,Regular Play,216,Getafe,,,,,"[113.6, 77.5]",11675.0,Moisés Gómez Bordonado,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.199,2.2759999999999536,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5435528532961786
7b781353-d945-4e59-8900-875642d6156a,436,1,00:10:51.145,10,51,27,,42,Ball Receipt*,216,Getafe,1,Regular Play,216,Getafe,,,['5be63b2f-8394-4088-bc4d-c80209649d24'],,"[115.3, 78.4]",11675.0,Moisés Gómez Bordonado,13.0,Right Center Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.145,0.9460000000000264,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.949998744710353
8a459fd6-558e-424c-93c0-ef8ecb3fcf5a,437,1,00:10:51.145,10,51,27,0.0,10,Interception,216,Getafe,1,Regular Play,218,Real Betis,,,['5be63b2f-8394-4088-bc4d-c80209649d24'],,"[4.2, 0.9]",27347.0,Juan Manuel Vargas Risco,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.145,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.5641303192231151
2ccca099-d491-485b-9bcc-455b9c164a08,438,1,00:11:14.147,11,14,28,0.596744,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,['77edfacb-bfb4-4088-9e0c-eaa78e6af2eb'],,"[111.8, 80.0]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,11675.0,Moisés Gómez Bordonado,6.3,-1.5707964,2.0,Low Pass,"[111.8, 73.7]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674.147,23.002000000000066,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.8148967854653351
0b56d2d6-855c-4322-ba3e-d94fa25f0d2d,439,1,00:11:14.425,11,14,28,0.709192,17,Pressure,216,Getafe,4,From Throw In,218,Real Betis,,,"['265475bc-fca4-4146-b81e-213deb6ffade', '60763969-da37-44c6-aec8-ed5c0dbaabe0', '77edfacb-bfb4-4088-9e0c-eaa78e6af2eb']",,"[8.3, 7.5]",6697.0,Daniel Ceballos Fernández,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674.425,0.2779999999999063,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7309637266540668
77edfacb-bfb4-4088-9e0c-eaa78e6af2eb,440,1,00:11:14.744,11,14,28,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,"['0b56d2d6-855c-4322-ba3e-d94fa25f0d2d', '2ccca099-d491-485b-9bcc-455b9c164a08']",,"[111.8, 73.7]",11675.0,Moisés Gómez Bordonado,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674.744,0.31900000000007367,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9614611875414011
265475bc-fca4-4146-b81e-213deb6ffade,441,1,00:11:14.744,11,14,28,0.262987,43,Carry,216,Getafe,4,From Throw In,216,Getafe,,,"['0b56d2d6-855c-4322-ba3e-d94fa25f0d2d', '60763969-da37-44c6-aec8-ed5c0dbaabe0', '77edfacb-bfb4-4088-9e0c-eaa78e6af2eb']",,"[111.8, 73.7]",11675.0,Moisés Gómez Bordonado,13.0,Right Center Midfield,,,,,,,,,,,,"[111.5, 74.1]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674.744,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4663567683340284
60763969-da37-44c6-aec8-ed5c0dbaabe0,442,1,00:11:15.007,11,15,28,0.862694,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,"['0b56d2d6-855c-4322-ba3e-d94fa25f0d2d', 'd3db85f6-8e30-4ad2-bb5a-0f1b15cee754']",,"[111.5, 74.1]",11675.0,Moisés Gómez Bordonado,13.0,Right Center Midfield,6627.0,Damián Nicolás Suárez Suárez,5.813777,2.0344439,2.0,Low Pass,"[108.9, 79.3]",40.0,Right Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.007,0.26299999999991996,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.1678258973748813
d3db85f6-8e30-4ad2-bb5a-0f1b15cee754,443,1,00:11:15.870,11,15,28,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,['60763969-da37-44c6-aec8-ed5c0dbaabe0'],,"[108.9, 79.3]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.87,0.8630000000000564,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1543488314650061
be6304cc-5ff5-4d05-bfd2-ffbde1bd5f44,444,1,00:11:15.870,11,15,28,0.554124,43,Carry,216,Getafe,4,From Throw In,216,Getafe,,,"['1fa27f36-24bb-4b6b-9c09-af1b1bf87ce7', '401458f2-9cb3-4dbd-9c01-588aed6ddafd', 'd3db85f6-8e30-4ad2-bb5a-0f1b15cee754']",,"[108.9, 79.3]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,,,,,,,,,,,,"[110.5, 78.2]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.87,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3407133715374586
1fa27f36-24bb-4b6b-9c09-af1b1bf87ce7,445,1,00:11:15.879,11,15,28,0.743713,17,Pressure,216,Getafe,4,From Throw In,218,Real Betis,,,"['401458f2-9cb3-4dbd-9c01-588aed6ddafd', 'be6304cc-5ff5-4d05-bfd2-ffbde1bd5f44']",,"[10.6, 2.9]",6697.0,Daniel Ceballos Fernández,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.879,0.009000000000014552,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8318512605068141
401458f2-9cb3-4dbd-9c01-588aed6ddafd,446,1,00:11:16.424,11,16,28,1.585031,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,"['1fa27f36-24bb-4b6b-9c09-af1b1bf87ce7', '616416c3-b1c7-4bc4-ad43-f9c9278c9e36']",,"[110.5, 78.2]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,11675.0,Moisés Gómez Bordonado,4.9578223,-0.7283174,1.0,Ground Pass,"[114.2, 74.9]",40.0,Right Foot,,,,76.0,Pass Offside,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.424,0.5449999999999591,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.7522757086067411
616416c3-b1c7-4bc4-ad43-f9c9278c9e36,447,1,00:11:18.009,11,18,28,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,['401458f2-9cb3-4dbd-9c01-588aed6ddafd'],,"[114.2, 74.9]",11675.0,Moisés Gómez Bordonado,13.0,Right Center Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678.009,1.5850000000000364,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6068513451285467
4e552d97-e844-43b9-b9c2-71ddf2bd5093,448,1,00:11:35.736,11,35,29,1.525747,30,Pass,218,Real Betis,3,From Free Kick,218,Real Betis,,,['8ca88847-f883-4c57-bacb-e5b3706cddae'],True,"[6.5, 6.6]",27349.0,Heiko Westermann,5.0,Left Center Back,8803.0,Daniel Giménez Hernández,31.694794,1.3610252,1.0,Ground Pass,"[13.1, 37.6]",40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695.736,17.726999999999975,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.15538455960657527
