id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,under_pressure,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,out,counterpress,interception_outcome_id,interception_outcome_name,clearance_left_foot,pass_switch,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_aerial_won,pass_cross,ball_recovery_recovery_failure,foul_committed_type_id,foul_committed_type_name,foul_committed_offensive,pass_assisted_shot_id,pass_shot_assist,pass_technique_id,pass_technique_name,pass_outswinging,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,foul_won_defensive,clearance_right_foot,shot_one_on_one,pass_through_ball,foul_committed_card_id,foul_committed_card_name,shot_first_time,goalkeeper_end_location,pass_goal_assist,shot_deflected,block_deflection,dribble_nutmeg,dribble_overrun,pass_cut_back,foul_committed_advantage,foul_won_advantage,miscontrol_aerial_won,pass_inswinging,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,block_offensive,pass_no_touch,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
ad01bb99-1744-4622-9847-bdbc4e47bddc,755,1,00:19:55.632,19,55,67,0.0,23,Goal Keeper,210,Real Sociedad,4,From Throw In,1049,Granada,,,['a3d18b51-9fec-4d28-b9c6-219d853eece1'],,"[3.6, 41.3]",8697.0,Andrés Eduardo Fernández Moreno,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,Set,,,32.0,Shot Faced,,,,,,,,"[3.6, 41.3]",,,,,,,,,,,,,,,,,1195.632,0.7550000000001091,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.34012953922282907
0028e5ce-e372-40c7-9083-60934baecf06,756,1,00:19:58.174,19,58,67,0.0,2,Ball Recovery,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,,,"[115.1, 9.5]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1198.174,2.5419999999999163,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7793545808164298
01f2951e-3489-4c63-8e8a-c13b0f77a515,757,1,00:19:58.174,19,58,67,1.979223,43,Carry,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['0028e5ce-e372-40c7-9083-60934baecf06', '1e595894-c8ff-431f-8043-8b22695b059a']",,"[115.1, 9.5]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,,,,,,,,,,,,,"[115.1, 9.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1198.174,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8442782190403528
1e595894-c8ff-431f-8043-8b22695b059a,758,1,00:20:00.153,20,0,67,0.572415,30,Pass,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['29144fbd-0f3a-4e29-8006-e84b7e5d3599'],,"[115.1, 9.5]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,6685.0,Mikel Oyarzabal Ugarte,22.42231,1.6154096,1.0,Ground Pass,"[114.1, 31.9]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,69ede78e-7794-4d62-856c-01f638208a1f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,1200.153,1.9790000000000418,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.49588339224437594
f78b7829-ce55-4c9a-92c0-6417265f0d92,759,1,00:20:00.694,20,0,67,0.063579,17,Pressure,210,Real Sociedad,4,From Throw In,1049,Granada,,,"['29144fbd-0f3a-4e29-8006-e84b7e5d3599', '69ede78e-7794-4d62-856c-01f638208a1f']",,"[6.0, 48.2]",4546.0,Dimitri Foulquier,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200.694,0.54099999999994,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.2600947370125397
29144fbd-0f3a-4e29-8006-e84b7e5d3599,760,1,00:20:00.725,20,0,67,,42,Ball Receipt*,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['1e595894-c8ff-431f-8043-8b22695b059a', 'f78b7829-ce55-4c9a-92c0-6417265f0d92']",,"[114.1, 31.9]",6685.0,Mikel Oyarzabal Ugarte,21.0,Left Wing,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200.725,0.03099999999994907,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8111312829218351
69ede78e-7794-4d62-856c-01f638208a1f,761,1,00:20:00.728,20,0,67,0.055816,16,Shot,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['1ce5ac0f-a616-4463-bda6-ea9025066f0e', '5ab3beaa-849f-4202-b16a-1193d7c4cb38', 'f78b7829-ce55-4c9a-92c0-6417265f0d92']",,"[116.5, 33.5]",6685.0,Mikel Oyarzabal Ugarte,21.0,Left Wing,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.095228426,"[120.0, 37.1, 1.1]",1e595894-c8ff-431f-8043-8b22695b059a,93.0,Normal,97.0,Goal,,38.0,Left Foot,87.0,Open Play,"[{'location': [118.2, 17.2], 'player': {'id': 3023, 'name': 'Yuri Berchiche Izeta'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [105.9, 27.8], 'player': {'id': 5560, 'name': 'Carlos Alberto Vela Garrido'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [112.7, 40.7], 'player': {'id': 8584, 'name': 'Jonathas Cristian de Jesus'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.7, 30.2], 'player': {'id': 6899, 'name': 'Rubén Pardo Gutiérrez'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [107.2, 39.7], 'player': {'id': 6690, 'name': 'Xabier Prieto Argarate'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [118.2, 23.1], 'player': {'id': 6702, 'name': 'David Rodríguez Lombán'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.5, 29.0], 'player': {'id': 6599, 'name': 'Rubén Salvador Pérez Del Mármol'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [116.6, 34.8], 'player': {'id': 4546, 'name': 'Dimitri Foulquier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.5, 43.0], 'player': {'id': 7158, 'name': 'Cristiano Biraghi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.9, 41.9], 'player': {'id': 19454, 'name': 'Ricardo Miguel Moreira da Costa'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.5, 20.2], 'player': {'id': 6918, 'name': 'Isaac Ajayi Success'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [109.4, 37.6], 'player': {'id': 25707, 'name': 'Francisco Manuel Rico Castro'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.4, 34.3], 'player': {'id': 6680, 'name': 'Rubén Rochina Naixes'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [118.7, 36.4], 'player': {'id': 8697, 'name': 'Andrés Eduardo Fernández Moreno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,,,,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,1200.728,0.003000000000156433,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.5349802226946552
1ce5ac0f-a616-4463-bda6-ea9025066f0e,762,1,00:20:00.784,20,0,68,0.0,6,Block,1049,Granada,1,Regular Play,1049,Granada,,,['69ede78e-7794-4d62-856c-01f638208a1f'],,"[2.2, 45.3]",4546.0,Dimitri Foulquier,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,1200.784,0.05600000000004002,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5549623131702135
5ab3beaa-849f-4202-b16a-1193d7c4cb38,763,1,00:20:01.818,20,1,68,0.0,23,Goal Keeper,1049,Granada,1,Regular Play,1049,Granada,,,['69ede78e-7794-4d62-856c-01f638208a1f'],,"[1.4, 43.7]",8697.0,Andrés Eduardo Fernández Moreno,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,No Touch,46.0,Standing,44.0,Set,,,26.0,Goal Conceded,,,,,,,,,,,,,,,,,,,,,,,,,1201.818,1.0339999999998781,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.30980880414365286
8aba2457-51d1-4af7-9257-9889e8826b2a,764,1,00:20:59.133,20,59,69,0.459896,30,Pass,1049,Granada,9,From Kick Off,1049,Granada,,,['e0de1945-cf32-4bcf-b112-4f0f19d0cfe2'],,"[60.0, 40.0]",27109.0,Youssef El-Arabi,23.0,Center Forward,6680.0,Rubén Rochina Naixes,3.104835,-2.8809903,1.0,Ground Pass,"[57.0, 39.2]",65.0,Kick Off,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1259.133,57.315000000000055,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9902067037428242
e0de1945-cf32-4bcf-b112-4f0f19d0cfe2,765,1,00:20:59.593,20,59,69,,42,Ball Receipt*,1049,Granada,9,From Kick Off,1049,Granada,,,['8aba2457-51d1-4af7-9257-9889e8826b2a'],,"[57.0, 39.2]",6680.0,Rubén Rochina Naixes,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1259.593,0.4600000000000364,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6020773070876742
06a75db0-1745-4915-8555-c8af6350dbb8,766,1,00:20:59.593,20,59,69,2.244371,43,Carry,1049,Granada,9,From Kick Off,1049,Granada,,,"['56a0ec4b-2db8-40ca-a68f-42b06605f936', 'e0de1945-cf32-4bcf-b112-4f0f19d0cfe2']",,"[57.0, 39.2]",6680.0,Rubén Rochina Naixes,19.0,Center Attacking Midfield,,,,,,,,,,,,,"[56.8, 39.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1259.593,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.15697164296403776
56a0ec4b-2db8-40ca-a68f-42b06605f936,767,1,00:21:01.838,21,1,69,1.495708,30,Pass,1049,Granada,9,From Kick Off,1049,Granada,,,['4b50cb21-e05c-4ae4-b4b6-86f5e0e54418'],,"[56.8, 39.4]",6680.0,Rubén Rochina Naixes,19.0,Center Attacking Midfield,4546.0,Dimitri Foulquier,32.2118,2.0622146,1.0,Ground Pass,"[41.6, 67.8]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1261.838,2.244999999999891,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.46181124218309655
4b50cb21-e05c-4ae4-b4b6-86f5e0e54418,768,1,00:21:03.333,21,3,69,,42,Ball Receipt*,1049,Granada,9,From Kick Off,1049,Granada,,,['56a0ec4b-2db8-40ca-a68f-42b06605f936'],,"[41.6, 67.8]",4546.0,Dimitri Foulquier,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1263.333,1.4950000000001182,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9087231554319453
9d1c2688-e80b-446a-943b-adabaad70436,769,1,00:21:03.333,21,3,69,1.300759,43,Carry,1049,Granada,9,From Kick Off,1049,Granada,,,"['3c8acd35-5f97-406b-814f-5109a4251898', '4b50cb21-e05c-4ae4-b4b6-86f5e0e54418']",,"[41.6, 67.8]",4546.0,Dimitri Foulquier,2.0,Right Back,,,,,,,,,,,,,"[41.6, 67.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1263.333,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.44356042466483714
3c8acd35-5f97-406b-814f-5109a4251898,770,1,00:21:04.634,21,4,69,0.731343,30,Pass,1049,Granada,9,From Kick Off,1049,Granada,,,['93dc3dfb-5fa5-4077-bbf8-be7b3f3ef5b1'],,"[41.6, 67.8]",4546.0,Dimitri Foulquier,2.0,Right Back,25707.0,Francisco Manuel Rico Castro,18.172781,-1.0653013,1.0,Ground Pass,"[50.4, 51.9]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1264.634,1.3009999999999309,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.48244677234462297
93dc3dfb-5fa5-4077-bbf8-be7b3f3ef5b1,771,1,00:21:05.365,21,5,69,,42,Ball Receipt*,1049,Granada,9,From Kick Off,1049,Granada,,,['3c8acd35-5f97-406b-814f-5109a4251898'],,"[50.4, 51.9]",25707.0,Francisco Manuel Rico Castro,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1265.365,0.7309999999999945,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11985705951809633
7bdd67f6-9d8c-41e9-a972-6f491be548e9,772,1,00:21:05.365,21,5,69,1.353775,30,Pass,1049,Granada,9,From Kick Off,1049,Granada,,,['965da905-be35-4909-bf7b-1e7e8844cb16'],,"[50.4, 51.9]",25707.0,Francisco Manuel Rico Castro,9.0,Right Defensive Midfield,6918.0,Isaac Ajayi Success,26.153585,1.0284096,1.0,Ground Pass,"[63.9, 74.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1265.365,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.2781246169660847
965da905-be35-4909-bf7b-1e7e8844cb16,773,1,00:21:06.719,21,6,69,,42,Ball Receipt*,1049,Granada,9,From Kick Off,1049,Granada,,,['7bdd67f6-9d8c-41e9-a972-6f491be548e9'],,"[63.9, 74.3]",6918.0,Isaac Ajayi Success,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1266.719,1.3540000000000418,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5339953891143204
0815df9d-c72b-4906-99cc-b4fbba184503,774,1,00:21:06.719,21,6,69,0.261575,43,Carry,1049,Granada,9,From Kick Off,1049,Granada,,,"['24d3193f-d0c5-4bf7-b565-ac0144edcc52', '965da905-be35-4909-bf7b-1e7e8844cb16']",,"[63.9, 74.3]",6918.0,Isaac Ajayi Success,17.0,Right Wing,,,,,,,,,,,,,"[63.9, 73.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1266.719,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.62882642484058
24d3193f-d0c5-4bf7-b565-ac0144edcc52,775,1,00:21:06.981,21,6,69,0.967857,30,Pass,1049,Granada,9,From Kick Off,1049,Granada,,,['b5d35c95-f7f2-451d-8928-1afe328dfc37'],,"[63.9, 73.9]",6918.0,Isaac Ajayi Success,17.0,Right Wing,6680.0,Rubén Rochina Naixes,8.386298,-2.109171,1.0,Ground Pass,"[59.6, 66.7]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1266.981,0.2619999999999436,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.23891692545608223
b5d35c95-f7f2-451d-8928-1afe328dfc37,776,1,00:21:07.949,21,7,69,,42,Ball Receipt*,1049,Granada,9,From Kick Off,1049,Granada,,,['24d3193f-d0c5-4bf7-b565-ac0144edcc52'],,"[59.6, 66.7]",6680.0,Rubén Rochina Naixes,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1267.949,0.9680000000000746,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09525557236178062
3d902766-afc9-49a3-bb87-fe33608078a8,777,1,00:21:07.949,21,7,69,0.943089,43,Carry,1049,Granada,9,From Kick Off,1049,Granada,,,"['b501cf2e-3a41-42dc-bb83-825a6bc58f9a', 'b5d35c95-f7f2-451d-8928-1afe328dfc37']",,"[59.6, 66.7]",6680.0,Rubén Rochina Naixes,19.0,Center Attacking Midfield,,,,,,,,,,,,,"[61.7, 66.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1267.949,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9217512183910102
b501cf2e-3a41-42dc-bb83-825a6bc58f9a,778,1,00:21:08.892,21,8,69,2.07762,30,Pass,1049,Granada,9,From Kick Off,1049,Granada,,,['0e977f52-79aa-40ba-8c4c-da92b01eb6c4'],,"[61.7, 66.7]",6680.0,Rubén Rochina Naixes,19.0,Center Attacking Midfield,4546.0,Dimitri Foulquier,23.28347,0.24289533,1.0,Ground Pass,"[84.3, 72.3]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1268.892,0.9429999999999836,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.2552457784642381
644ed15d-b0a2-420a-969d-e1a952916111,779,1,00:21:10.911,21,10,69,0.946584,17,Pressure,1049,Granada,9,From Kick Off,210,Real Sociedad,,,"['0e977f52-79aa-40ba-8c4c-da92b01eb6c4', '18e08f26-d7b9-4f74-8a57-f612370017cb', '60352200-b7a1-4942-8fa0-8199f860bcb4']",,"[33.8, 9.3]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1270.911,2.0190000000000055,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.6504481236359035
0e977f52-79aa-40ba-8c4c-da92b01eb6c4,780,1,00:21:10.969,21,10,69,,42,Ball Receipt*,1049,Granada,9,From Kick Off,1049,Granada,,,"['644ed15d-b0a2-420a-969d-e1a952916111', 'b501cf2e-3a41-42dc-bb83-825a6bc58f9a']",,"[84.3, 72.3]",4546.0,Dimitri Foulquier,2.0,Right Back,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1270.969,0.057999999999992724,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6030161371207905
18e08f26-d7b9-4f74-8a57-f612370017cb,781,1,00:21:10.969,21,10,69,0.717483,43,Carry,1049,Granada,9,From Kick Off,1049,Granada,,,"['0e977f52-79aa-40ba-8c4c-da92b01eb6c4', '60352200-b7a1-4942-8fa0-8199f860bcb4', '644ed15d-b0a2-420a-969d-e1a952916111']",,"[84.3, 72.3]",4546.0,Dimitri Foulquier,2.0,Right Back,,,,,,,,,,,,True,"[90.4, 70.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1270.969,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.17077812933036662
60352200-b7a1-4942-8fa0-8199f860bcb4,782,1,00:21:11.687,21,11,69,1.57808,30,Pass,1049,Granada,9,From Kick Off,1049,Granada,,,"['1b710f82-542b-49ae-a41a-45e8605044e6', '644ed15d-b0a2-420a-969d-e1a952916111', '94fb85be-7bbb-4354-914d-7de94a6ed59f']",,"[90.4, 70.8]",4546.0,Dimitri Foulquier,2.0,Right Back,27109.0,Youssef El-Arabi,26.431988,-0.9764979,1.0,Ground Pass,"[105.2, 48.9]",,,40.0,Right Foot,True,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1271.687,0.7179999999998472,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.4369000373386295
1b710f82-542b-49ae-a41a-45e8605044e6,783,1,00:21:13.265,21,13,69,,42,Ball Receipt*,1049,Granada,9,From Kick Off,1049,Granada,,,['60352200-b7a1-4942-8fa0-8199f860bcb4'],,"[105.2, 45.6]",27109.0,Youssef El-Arabi,23.0,Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1273.265,1.578000000000202,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.562515692696124
94fb85be-7bbb-4354-914d-7de94a6ed59f,784,1,00:21:13.265,21,13,69,0.0,9,Clearance,1049,Granada,9,From Kick Off,210,Real Sociedad,,,['60352200-b7a1-4942-8fa0-8199f860bcb4'],,"[14.9, 31.2]",16622.0,Mikel González de Martín Martínez,3.0,Right Center Back,,,,,,,,,,,,True,,,,,,,,,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,1273.265,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.13973863781840945
8ff69085-87dc-417a-8449-0bb30cb15542,785,1,00:21:29.274,21,29,70,0.966557,30,Pass,1049,Granada,4,From Throw In,1049,Granada,,,['994ffe0c-6d10-45b4-96b0-b63b2f0c7a17'],,"[99.1, 80.0]",4546.0,Dimitri Foulquier,2.0,Right Back,25707.0,Francisco Manuel Rico Castro,17.604546,-1.9428641,2.0,Low Pass,"[92.7, 63.6]",67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1289.274,16.008999999999787,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.23845509528997066
994ffe0c-6d10-45b4-96b0-b63b2f0c7a17,786,1,00:21:30.240,21,30,70,,42,Ball Receipt*,1049,Granada,4,From Throw In,1049,Granada,,,['8ff69085-87dc-417a-8449-0bb30cb15542'],,"[92.7, 63.6]",25707.0,Francisco Manuel Rico Castro,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1290.24,0.9660000000001219,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8112195143732365
