id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,under_pressure,off_camera,pass_switch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,duel_type_id,duel_type_name,pass_aerial_won,counterpress,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,foul_committed_advantage,foul_won_advantage,pass_technique_id,pass_technique_name,pass_through_ball,pass_cross,pass_cut_back,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,clearance_right_foot,interception_outcome_id,interception_outcome_name,ball_recovery_recovery_failure,out,clearance_head,pass_no_touch,dribble_nutmeg,pass_outswinging,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,block_offensive,block_deflection,shot_first_time,pass_inswinging,shot_one_on_one,dribble_overrun,clearance_aerial_won,bad_behaviour_card_id,bad_behaviour_card_name,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,pass_deflected,miscontrol_aerial_won,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
9978ee4d-93fd-4ffa-9605-91909bf48b8c,787,1,00:20:28.954,20,28,44,4.0,30,Pass,223,Málaga,7,From Goal Kick,218,Real Betis,,,"['1229e6b7-20d9-4959-bc76-b41fdb351308', 'f8329e2b-d33b-4384-985b-0a3e2940f6d3']","[69.3, 34.5]",27345.0,Didier Digard,9.0,Right Defensive Midfield,27349.0,Heiko Westermann,36.848473,-2.3773046,1.0,Ground Pass,"[42.7, 9.0]",66.0,Recovery,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1228.954,1.2719999999999345,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8125245978985827
f8329e2b-d33b-4384-985b-0a3e2940f6d3,788,1,00:20:32.954,20,32,44,,42,Ball Receipt*,223,Málaga,7,From Goal Kick,218,Real Betis,,,['9978ee4d-93fd-4ffa-9605-91909bf48b8c'],"[42.7, 9.0]",27349.0,Heiko Westermann,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1232.954,4.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8474831629552307
958e5b64-7576-4f4f-81b9-1db2804150fe,789,1,00:20:32.954,20,32,44,0.800009,43,Carry,223,Málaga,7,From Goal Kick,218,Real Betis,,,"['3ecdb793-3d12-41f4-b98f-f06c37a39271', 'cb6efa51-4fcd-4916-ab4a-3c19ef4930f8', 'f8329e2b-d33b-4384-985b-0a3e2940f6d3']","[42.7, 9.0]",27349.0,Heiko Westermann,5.0,Left Center Back,,,,,,,,,,,,"[43.5, 8.1]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1232.954,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4832018569050267
cb6efa51-4fcd-4916-ab4a-3c19ef4930f8,790,1,00:20:33.221,20,33,44,0.513267,17,Pressure,223,Málaga,7,From Goal Kick,223,Málaga,,,['958e5b64-7576-4f4f-81b9-1db2804150fe'],"[72.5, 69.1]",25859.0,Sérgio Paulo Barbosa Valente,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1233.221,0.26700000000005275,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.3702797248946176
3ecdb793-3d12-41f4-b98f-f06c37a39271,791,1,00:20:33.754,20,33,44,0.976511,30,Pass,223,Málaga,7,From Goal Kick,218,Real Betis,,,['ace89fed-4133-4ff4-bdf4-eb72bd1540ad'],"[43.5, 8.1]",27349.0,Heiko Westermann,5.0,Left Center Back,26723.0,Álvaro Cejudo Carmona,15.435025,-0.54486394,1.0,Ground Pass,"[56.7, 0.1]",,,38.0,Left Foot,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1233.754,0.5329999999999018,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.3375929406387044
ace89fed-4133-4ff4-bdf4-eb72bd1540ad,792,1,00:20:34.731,20,34,44,,42,Ball Receipt*,223,Málaga,7,From Goal Kick,218,Real Betis,,,['3ecdb793-3d12-41f4-b98f-f06c37a39271'],"[56.7, 4.7]",26723.0,Álvaro Cejudo Carmona,17.0,Right Wing,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1234.731,0.9770000000000891,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6904153545207609
ebbf4084-da9e-4703-93fd-d4cfa24179dd,793,1,00:20:40.548,20,40,45,1.485008,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,['1cce8699-30ef-43b0-86e0-be7260d118f3'],"[63.9, 80.0]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,6707.0,Charles Días Barbosa de Oliveira,41.902863,-0.3330708,3.0,High Pass,"[103.5, 66.3]",67.0,Throw-in,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1240.548,5.817000000000007,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.2995521612401193
1cce8699-30ef-43b0-86e0-be7260d118f3,794,1,00:20:42.033,20,42,45,,42,Ball Receipt*,223,Málaga,4,From Throw In,223,Málaga,,,['ebbf4084-da9e-4703-93fd-d4cfa24179dd'],"[103.5, 66.3]",6707.0,Charles Días Barbosa de Oliveira,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1242.033,1.4849999999999,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9049471009947049
06efb3d2-1bf1-412a-b654-645ba1b1eba9,795,1,00:20:42.145,20,42,45,0.968158,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,['5edacb4a-96bc-405e-af9a-23312d1e2c0f'],"[103.8, 65.7]",6707.0,Charles Días Barbosa de Oliveira,22.0,Right Center Forward,25859.0,Sérgio Paulo Barbosa Valente,12.835108,-2.6814294,2.0,Low Pass,"[92.3, 60.0]",,,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1242.145,0.11200000000008004,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.2850634921407287
5edacb4a-96bc-405e-af9a-23312d1e2c0f,796,1,00:20:43.113,20,43,45,,42,Ball Receipt*,223,Málaga,4,From Throw In,223,Málaga,,,['06efb3d2-1bf1-412a-b654-645ba1b1eba9'],"[92.3, 60.0]",25859.0,Sérgio Paulo Barbosa Valente,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1243.113,0.9680000000000746,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.883149706760656
efeaa4bf-174d-4d15-bd15-c34225491dc5,797,1,00:20:43.113,20,43,45,1.286396,43,Carry,223,Málaga,4,From Throw In,223,Málaga,,,"['2c38fdfe-4e13-4072-b40f-11eee9a41651', '5edacb4a-96bc-405e-af9a-23312d1e2c0f']","[92.3, 60.0]",25859.0,Sérgio Paulo Barbosa Valente,12.0,Right Midfield,,,,,,,,,,,,"[87.4, 61.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1243.113,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6420150646760712
2c38fdfe-4e13-4072-b40f-11eee9a41651,798,1,00:20:44.399,20,44,45,1.164976,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,['94503dc4-42fe-4c7e-bc78-9ee6655dbde8'],"[87.4, 61.1]",25859.0,Sérgio Paulo Barbosa Valente,12.0,Right Midfield,6580.0,José Luis García del Pozo,14.439183,-1.7097551,1.0,Ground Pass,"[85.4, 46.8]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1244.399,1.2859999999998308,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.38459627734326296
94503dc4-42fe-4c7e-bc78-9ee6655dbde8,799,1,00:20:45.564,20,45,45,,42,Ball Receipt*,223,Málaga,4,From Throw In,223,Málaga,,,['2c38fdfe-4e13-4072-b40f-11eee9a41651'],"[85.4, 46.8]",6580.0,José Luis García del Pozo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1245.564,1.165000000000191,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.23531731065664263
454c40b8-c54e-4705-9806-6e78514e36f1,800,1,00:20:45.564,20,45,45,1.159484,43,Carry,223,Málaga,4,From Throw In,223,Málaga,,,"['51ec7a3b-993a-4548-b55f-96ee40759346', '94503dc4-42fe-4c7e-bc78-9ee6655dbde8']","[85.4, 46.8]",6580.0,José Luis García del Pozo,11.0,Left Defensive Midfield,,,,,,,,,,,,"[85.4, 41.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1245.564,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9082645354400453
51ec7a3b-993a-4548-b55f-96ee40759346,801,1,00:20:46.724,20,46,45,1.419371,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,"['446c1608-cd6f-4ab8-a314-dd978523ba81', '52d3c7da-314b-40d7-9950-a1f9a8c17ce9']","[85.4, 41.1]",6580.0,José Luis García del Pozo,11.0,Left Defensive Midfield,8264.0,Adnane Tighadouini,16.664333,-1.3098074,1.0,Ground Pass,"[89.7, 25.0]",,,40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1246.724,1.1599999999998545,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.6870518831129091
446c1608-cd6f-4ab8-a314-dd978523ba81,802,1,00:20:48.143,20,48,45,,42,Ball Receipt*,223,Málaga,4,From Throw In,223,Málaga,,,['51ec7a3b-993a-4548-b55f-96ee40759346'],"[86.3, 29.6]",8264.0,Adnane Tighadouini,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1248.143,1.4190000000000964,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5952156286352881
52d3c7da-314b-40d7-9950-a1f9a8c17ce9,803,1,00:20:48.143,20,48,46,0.0,10,Interception,218,Real Betis,1,Regular Play,218,Real Betis,,,['51ec7a3b-993a-4548-b55f-96ee40759346'],"[30.4, 55.1]",6651.0,Joaquín Sánchez Rodríguez,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1248.143,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.3660223292096082
30727d31-e815-40fc-a4a6-4ed1cc67ce99,804,1,00:20:48.143,20,48,46,2.031195,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['52d3c7da-314b-40d7-9950-a1f9a8c17ce9', '6f9aedb8-ec6b-4931-8d8d-56e51468de2e']","[30.4, 55.1]",6651.0,Joaquín Sánchez Rodríguez,21.0,Left Wing,,,,,,,,,,,,"[23.5, 50.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1248.143,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.186153309404394
6f9aedb8-ec6b-4931-8d8d-56e51468de2e,805,1,00:20:50.174,20,50,46,2.395421,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,"['35114c22-4755-4295-ac5d-bf84652c17b6', '7e3630b4-91db-48e1-b9bb-d6867936852e']","[23.5, 50.5]",6651.0,Joaquín Sánchez Rodríguez,21.0,Left Wing,6832.0,Rubén Castro Martín,50.140003,-0.6439,3.0,High Pass,"[63.6, 20.4]",,,38.0,Left Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250.174,2.030999999999949,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8070994887705863
35114c22-4755-4295-ac5d-bf84652c17b6,806,1,00:20:52.570,20,52,46,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['6f9aedb8-ec6b-4931-8d8d-56e51468de2e'],"[67.0, 23.0]",6832.0,Rubén Castro Martín,23.0,Center Forward,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1252.57,2.395999999999958,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.20604008663479567
7e3630b4-91db-48e1-b9bb-d6867936852e,807,1,00:20:52.570,20,52,46,1.495155,30,Pass,218,Real Betis,1,Regular Play,223,Málaga,,,"['030a37ab-130c-4406-a012-920c71dae66c', '6f6d5e9a-d1ec-4eda-86ba-7cd6123d6bc3', '6f9aedb8-ec6b-4931-8d8d-56e51468de2e', 'e7c91960-1219-4c50-a750-8ed3ba350195']","[56.5, 59.7]",27184.0,Marcos Alberto Angeleri,3.0,Right Center Back,6569.0,Roberto José Rosales Altuve,16.592167,0.18793958,3.0,High Pass,"[72.8, 62.8]",66.0,Recovery,,,,True,,,9.0,Incomplete,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1252.57,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7592487845750665
6f6d5e9a-d1ec-4eda-86ba-7cd6123d6bc3,808,1,00:20:52.570,20,52,46,0.0,4,Duel,218,Real Betis,1,Regular Play,218,Real Betis,,,['7e3630b4-91db-48e1-b9bb-d6867936852e'],"[63.6, 20.4]",6832.0,Rubén Castro Martín,23.0,Center Forward,,,,,,,,,,,,,True,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1252.57,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.907185686581469
e7c91960-1219-4c50-a750-8ed3ba350195,809,1,00:20:54.065,20,54,46,,42,Ball Receipt*,218,Real Betis,1,Regular Play,223,Málaga,,,['7e3630b4-91db-48e1-b9bb-d6867936852e'],"[66.8, 59.4]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1254.065,1.4950000000001182,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6724924862737941
030a37ab-130c-4406-a012-920c71dae66c,810,1,00:20:54.065,20,54,46,0.0,2,Ball Recovery,218,Real Betis,1,Regular Play,218,Real Betis,,,['7e3630b4-91db-48e1-b9bb-d6867936852e'],"[47.3, 17.3]",26723.0,Álvaro Cejudo Carmona,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1254.065,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6951552660395012
a04d5d1d-dffe-499e-ab31-28a368f7b2ac,811,1,00:20:54.065,20,54,46,2.219596,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['030a37ab-130c-4406-a012-920c71dae66c', 'd2dad2cd-cab7-424a-b227-fb57777ddef5', 'd92b3237-e3d3-45c9-a49b-a26ad7c9d287']","[47.3, 17.3]",26723.0,Álvaro Cejudo Carmona,17.0,Right Wing,,,,,,,,,,,,"[47.6, 6.4]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1254.065,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3875404606647488
d2dad2cd-cab7-424a-b227-fb57777ddef5,812,1,00:20:55.438,20,55,46,0.846087,17,Pressure,218,Real Betis,1,Regular Play,223,Málaga,,,['a04d5d1d-dffe-499e-ab31-28a368f7b2ac'],"[70.8, 70.9]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255.438,1.3730000000000473,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.8667278957880133
d92b3237-e3d3-45c9-a49b-a26ad7c9d287,813,1,00:20:56.285,20,56,46,0.0,14,Dribble,218,Real Betis,1,Regular Play,218,Real Betis,,,['8af71088-6e11-4394-a70c-120e7ad11d76'],"[47.6, 6.4]",26723.0,Álvaro Cejudo Carmona,17.0,Right Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1256.285,0.84699999999998,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.19325826374692034
8af71088-6e11-4394-a70c-120e7ad11d76,814,1,00:20:56.285,20,56,46,0.0,4,Duel,218,Real Betis,1,Regular Play,223,Málaga,,,['d92b3237-e3d3-45c9-a49b-a26ad7c9d287'],"[72.5, 73.7]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,,,,,,,,,,,,,True,,,,,,,,,,11.0,Tackle,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1256.285,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.911734453236499
3d689f9a-48e2-41c2-be7e-fadb2bf6dba4,815,1,00:21:11.421,21,11,47,1.481023,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,['7bb5ed85-8568-400c-b7a5-dd0e8e77cb82'],"[56.7, 0.1]",24132.0,Francisco Miguel Varela Martín,6.0,Left Back,19724.0,Rafael van der Vaart,24.86966,0.40066794,3.0,High Pass,"[79.6, 9.8]",67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1271.421,15.135999999999967,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.4427824219610613
7bb5ed85-8568-400c-b7a5-dd0e8e77cb82,816,1,00:21:12.902,21,12,47,,42,Ball Receipt*,218,Real Betis,4,From Throw In,218,Real Betis,,,['3d689f9a-48e2-41c2-be7e-fadb2bf6dba4'],"[79.6, 9.8]",19724.0,Rafael van der Vaart,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1272.902,1.4809999999999945,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09825280033556838
7de1ba75-aea7-4d27-ac21-86c0411286d7,817,1,00:21:12.902,21,12,47,0.0,4,Duel,218,Real Betis,4,From Throw In,223,Málaga,,,['1b8c61ab-1105-475a-b2d7-dc9981c79dff'],"[42.7, 71.1]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,,,,,,,,,,,,,True,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1272.902,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.29013051110607324
1b8c61ab-1105-475a-b2d7-dc9981c79dff,818,1,00:21:12.902,21,12,47,0.582169,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,"['6e8316b3-42a3-4cdb-a6d8-6d0a566c82ee', '7de1ba75-aea7-4d27-ac21-86c0411286d7', 'd587b87e-d788-4c62-b689-3381639c62d1']","[77.4, 9.0]",19724.0,Rafael van der Vaart,19.0,Center Attacking Midfield,26723.0,Álvaro Cejudo Carmona,8.836288,1.4801364,2.0,Low Pass,"[78.2, 17.8]",,,,,,True,,,9.0,Incomplete,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1272.902,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.6040822737773264
6e8316b3-42a3-4cdb-a6d8-6d0a566c82ee,819,1,00:21:13.484,21,13,47,,42,Ball Receipt*,218,Real Betis,4,From Throw In,218,Real Betis,,,['1b8c61ab-1105-475a-b2d7-dc9981c79dff'],"[72.8, 17.3]",26723.0,Álvaro Cejudo Carmona,17.0,Right Wing,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1273.484,0.58199999999988,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.952294777716021
d587b87e-d788-4c62-b689-3381639c62d1,820,1,00:21:13.484,21,13,48,2.30248,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,"['1b8c61ab-1105-475a-b2d7-dc9981c79dff', 'b969bb88-fa0e-489c-8835-2841e5d8cb9e']","[41.9, 62.3]",19431.0,Fernando Damián Tissone,9.0,Right Defensive Midfield,6707.0,Charles Días Barbosa de Oliveira,25.228556,-0.047583103,3.0,High Pass,"[67.1, 61.1]",66.0,Recovery,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1273.484,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.6097367105661229
b969bb88-fa0e-489c-8835-2841e5d8cb9e,821,1,00:21:15.787,21,15,48,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['d587b87e-d788-4c62-b689-3381639c62d1'],"[67.1, 61.1]",6707.0,Charles Días Barbosa de Oliveira,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1275.787,2.303000000000111,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9014241659331964
