id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_outcome_id,pass_outcome_name,pass_technique_id,pass_technique_name,pass_inswinging,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,pass_cross,pass_switch,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,counterpress,out,pass_aerial_won,foul_committed_advantage,foul_won_advantage,pass_through_ball,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,clearance_head,clearance_aerial_won,dribble_outcome_id,dribble_outcome_name,dribble_nutmeg,foul_committed_type_id,foul_committed_type_name,clearance_right_foot,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,pass_goal_assist,goalkeeper_technique_id,goalkeeper_technique_name,foul_won_defensive,ball_recovery_recovery_failure,shot_first_time,pass_outswinging,shot_aerial_won,miscontrol_aerial_won,pass_no_touch,pass_miscommunication,foul_committed_card_id,foul_committed_card_name,block_offensive,block_save_block,pass_cut_back,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_saved_off_target,goalkeeper_shot_saved_off_target,injury_stoppage_in_chain,50_50_outcome_id,50_50_outcome_name,dribble_overrun,foul_committed_offensive,shot_one_on_one,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
28100451-cb5d-4703-a647-a137d7fb7273,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,4231.0,"[{'player': {'id': 10612, 'name': 'Yoel Rodríguez Oterino'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 25}, {'player': {'id': 6914, 'name': 'Roberto Román Triguero'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 6713, 'name': 'Diego Javier Llorente Ríos'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 27}, {'player': {'id': 27144, 'name': 'Antonio Amaya Carazo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 11298, 'name': 'José Ignacio Martínez García'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 26848, 'name': 'Roberto Trashorras Gayoso'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 10}, {'player': {'id': 6852, 'name': 'Jozabed Sánchez Ruiz'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 21}, {'player': {'id': 23761, 'name': 'Alhassane Bangoura'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 19}, {'player': {'id': 4711, 'name': 'Pablo Hernández Domínguez'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 14}, {'player': {'id': 7900, 'name': 'Tiago Manuel Dias Correia'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 23}, {'player': {'id': 11542, 'name': 'Javier Guerra Rodríguez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 24}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.7315622142690577
f4757747-83ae-4b28-b67b-438f1c4d6da7,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,360,Rayo Vallecano,1,Regular Play,223,Málaga,442.0,"[{'player': {'id': 26103, 'name': 'Idriss Carlos Kameni'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6569, 'name': 'Roberto José Rosales Altuve'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 18}, {'player': {'id': 6727, 'name': 'Raúl Albentosa Redal'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 2}, {'player': {'id': 26669, 'name': 'Weligton Róbson Pena de Oliveira'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 6878, 'name': 'Miguel Torres Gómez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 23}, {'player': {'id': 16723, 'name': 'Egor Filipenko'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 21}, {'player': {'id': 6764, 'name': 'Pablo Fornals Malla'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 31}, {'player': {'id': 25859, 'name': 'Sérgio Paulo Barbosa Valente'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 17}, {'player': {'id': 6559, 'name': 'Juan Carlos Pérez López'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 7}, {'player': {'id': 3302, 'name': 'Nordin Amrabat'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 11}, {'player': {'id': 8419, 'name': 'Duje Čop'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 20}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.38107541049958993
80215ff4-56bb-4a36-879e-31eb9923e678,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['b9657868-9b42-4c4f-b000-1d522c7af44d'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09795762371742323
b9657868-9b42-4c4f-b000-1d522c7af44d,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,360,Rayo Vallecano,1,Regular Play,223,Málaga,,,['80215ff4-56bb-4a36-879e-31eb9923e678'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4351215850536726
6eadb744-23b6-4dd7-ac36-c3a24a10dea6,5,1,00:00:00.872,0,0,2,1.624158,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['01d56962-9925-4ecf-a847-6325b7989f0c'],True,"[61.0, 40.1]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,26848.0,Roberto Trashorras Gayoso,18.662529,2.7571063,1.0,Ground Pass,"[43.7, 47.1]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.872,0.872,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.996487013397197
01d56962-9925-4ecf-a847-6325b7989f0c,6,1,00:00:02.496,0,2,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['6eadb744-23b6-4dd7-ac36-c3a24a10dea6'],,"[43.7, 47.1]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.496,1.624,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8027804470141016
15659547-951e-4bb5-9785-ab195cb55b4c,7,1,00:00:03.203,0,3,2,2.039998,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['1dd85733-7296-45fd-b55f-1618e1f223d8'],,"[41.5, 45.9]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,27144.0,Antonio Amaya Carazo,24.671644,-1.8374039,1.0,Ground Pass,"[35.0, 22.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.203,0.7069999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.04337541704834291
1dd85733-7296-45fd-b55f-1618e1f223d8,8,1,00:00:05.243,0,5,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['15659547-951e-4bb5-9785-ab195cb55b4c'],,"[35.0, 22.1]",27144.0,Antonio Amaya Carazo,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.243,2.0400000000000005,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5636446406266604
300dd564-1b14-432a-b798-7449abcdb9df,9,1,00:00:05.243,0,5,2,1.008277,43,Carry,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['1dd85733-7296-45fd-b55f-1618e1f223d8', 'ed428bd2-edcc-4e86-9f5b-16aec6bdbffa']",,"[35.0, 22.1]",27144.0,Antonio Amaya Carazo,5.0,Left Center Back,,,,,,,,,,,,"[42.2, 16.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.243,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.05613166385322055
ed428bd2-edcc-4e86-9f5b-16aec6bdbffa,10,1,00:00:06.251,0,6,2,4.733658,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['e2249d98-52ea-4d3c-b767-94cf2a1535af'],,"[42.2, 16.3]",27144.0,Antonio Amaya Carazo,5.0,Left Center Back,7900.0,Tiago Manuel Dias Correia,73.96499,-0.041924,3.0,High Pass,"[116.1, 13.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.251,1.008,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5041245686101958
e2249d98-52ea-4d3c-b767-94cf2a1535af,11,1,00:00:10.985,0,10,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['ed428bd2-edcc-4e86-9f5b-16aec6bdbffa'],,"[116.1, 13.2]",7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.985,4.733999999999999,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9909156819061944
60b01208-b2b5-44a2-880b-4b05e6624815,12,1,00:00:10.985,0,10,2,0.367934,43,Carry,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['cf697b7d-90b0-45e1-ae50-c213907f0e24', 'e2249d98-52ea-4d3c-b767-94cf2a1535af', 'fcf275c5-53b1-4a38-abe1-d666b0eeffdd']",,"[116.1, 13.2]",7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,,,,,,,,,,,,"[118.6, 21.5]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.985,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.16033922989384697
fcf275c5-53b1-4a38-abe1-d666b0eeffdd,13,1,00:00:11.278,0,11,2,0.075362,17,Pressure,360,Rayo Vallecano,9,From Kick Off,223,Málaga,,,"['60b01208-b2b5-44a2-880b-4b05e6624815', 'cf697b7d-90b0-45e1-ae50-c213907f0e24']",,"[3.6, 58.0]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.278,0.29300000000000104,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7498141487523656
cf697b7d-90b0-45e1-ae50-c213907f0e24,14,1,00:00:11.353,0,11,2,0.0,3,Dispossessed,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['36749b66-14ae-46ff-908e-4e5957e4ecf8', 'fcf275c5-53b1-4a38-abe1-d666b0eeffdd']",,"[118.6, 21.5]",7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.353,0.07499999999999929,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.811943535871935
36749b66-14ae-46ff-908e-4e5957e4ecf8,15,1,00:00:11.353,0,11,2,0.0,4,Duel,360,Rayo Vallecano,9,From Kick Off,223,Málaga,,,['cf697b7d-90b0-45e1-ae50-c213907f0e24'],,"[1.5, 58.6]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,,,,,,,,,,,,,True,11.0,Tackle,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.353,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8705489733140237
4482cd64-62f6-430e-a033-d278d6ecf578,16,1,00:00:29.436,0,29,3,1.112483,30,Pass,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,,,['cb2310f0-c405-4d80-be6f-74f2d5cbef72'],,"[120.0, 0.1]",7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,,,34.247627,1.7498664,3.0,High Pass,"[113.9, 33.8]",40.0,Right Foot,61.0,Corner,,,,,,,9.0,Incomplete,104.0,Inswinging,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.436,18.083,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.16353935825264232
cb2310f0-c405-4d80-be6f-74f2d5cbef72,17,1,00:00:30.549,0,30,3,0.0,9,Clearance,360,Rayo Vallecano,2,From Corner,223,Málaga,,,['4482cd64-62f6-430e-a033-d278d6ecf578'],,"[6.2, 46.3]",6878.0,Miguel Torres Gómez,6.0,Left Back,,,,,,,,,,,,,True,,,,,,,,,,38.0,Left Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.549,1.1129999999999995,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.30932309768178656
1f25f094-3efd-445d-9d59-4df73f27c339,18,1,00:00:33.319,0,33,3,0.0,2,Ball Recovery,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,,,,,"[110.8, 6.0]",7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.319,2.770000000000003,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9510096257218131
2b15b77b-cfd2-40a3-a02d-55dc474e9230,19,1,00:00:33.319,0,33,3,1.403777,43,Carry,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,,,"['1f25f094-3efd-445d-9d59-4df73f27c339', 'f3c56831-37b0-4bad-821d-9d429340dc62']",,"[110.8, 6.0]",7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,,,,,,,,,,,,"[108.3, 7.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.319,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9716260957311785
f3c56831-37b0-4bad-821d-9d429340dc62,20,1,00:00:34.723,0,34,3,1.291737,30,Pass,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,,,['53dea9ac-1475-4a51-9fae-45a11531a845'],,"[108.3, 7.1]",7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,,,34.46404,1.288511,3.0,High Pass,"[117.9, 40.2]",40.0,Right Foot,,,,,,,,,9.0,Incomplete,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.723,1.4039999999999964,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9653970694302303
53dea9ac-1475-4a51-9fae-45a11531a845,21,1,00:00:36.015,0,36,4,0.0,2,Ball Recovery,223,Málaga,1,Regular Play,223,Málaga,,,['f3c56831-37b0-4bad-821d-9d429340dc62'],,"[2.2, 39.9]",26103.0,Idriss Carlos Kameni,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.015,1.2920000000000016,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.853682890625771
9585300d-82fa-4f2f-a548-a5ea514329dd,22,1,00:00:43.066,0,43,4,1.978296,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,['42851679-24e9-4507-a491-6f7b7ed0daac'],True,"[11.1, 28.3]",26103.0,Idriss Carlos Kameni,1.0,Goalkeeper,6569.0,Roberto José Rosales Altuve,52.117657,0.99450153,2.0,Low Pass,"[39.5, 72.0]",69.0,Keeper Arm,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.066,7.051000000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.630268012061367
42851679-24e9-4507-a491-6f7b7ed0daac,23,1,00:00:45.044,0,45,4,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['9585300d-82fa-4f2f-a548-a5ea514329dd'],,"[39.5, 72.0]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.044,1.9779999999999944,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6594271229311991
215ef031-2b30-42d9-b6f3-d7465a613241,24,1,00:00:45.730,0,45,4,1.185008,17,Pressure,223,Málaga,1,Regular Play,360,Rayo Vallecano,,,,,"[76.9, 9.6]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.73,0.6859999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.2806340852701529
2ba20c91-47da-4ead-af2f-e98cf4ba0077,25,1,00:00:46.958,0,46,4,3.649618,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,"['5b4c0c11-acf3-4c2f-85aa-1a5805c584e3', '80fb9ff8-dc74-4329-b50a-bce4fbbbca1b']",,"[56.4, 75.0]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,3302.0,Nordin Amrabat,57.568134,-0.113150984,3.0,High Pass,"[113.6, 68.5]",40.0,Right Foot,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.958,1.2280000000000015,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8099932882035744
e83b7ca5-6e33-4605-b9ba-469107f863fc,26,1,00:00:49.245,0,49,4,1.347945,17,Pressure,223,Málaga,1,Regular Play,223,Málaga,,,,,"[107.2, 69.9]",3302.0,Nordin Amrabat,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.245,2.286999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.30894071565161974
80fb9ff8-dc74-4329-b50a-bce4fbbbca1b,27,1,00:00:50.607,0,50,4,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['2ba20c91-47da-4ead-af2f-e98cf4ba0077'],,"[109.2, 66.6]",3302.0,Nordin Amrabat,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.607,1.3620000000000019,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4164000701696098
5b4c0c11-acf3-4c2f-85aa-1a5805c584e3,28,1,00:00:50.607,0,50,4,0.0,10,Interception,223,Málaga,1,Regular Play,360,Rayo Vallecano,,,['2ba20c91-47da-4ead-af2f-e98cf4ba0077'],,"[6.5, 11.6]",27144.0,Antonio Amaya Carazo,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.607,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.11265418900931379
6abb9ba8-0183-48bc-8cba-3025731d6bb8,29,1,00:01:13.714,1,13,5,2.365346,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,"['0fa8b622-b890-4743-81f9-4c810f7e359f', '24bab128-e859-4a6f-bdc8-c623be6e14c8']",,"[111.7, 80.0]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,8419.0,Duje Čop,38.607773,-1.467004,3.0,High Pass,"[115.7, 41.6]",,,67.0,Throw-in,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.714,23.107,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.20808474820600908
0fa8b622-b890-4743-81f9-4c810f7e359f,30,1,00:01:16.079,1,16,5,,42,Ball Receipt*,223,Málaga,4,From Throw In,223,Málaga,,,['6abb9ba8-0183-48bc-8cba-3025731d6bb8'],,"[110.1, 36.9]",8419.0,Duje Čop,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.07900000000001,2.365000000000009,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10761414707967198
24bab128-e859-4a6f-bdc8-c623be6e14c8,31,1,00:01:16.079,1,16,5,0.0,10,Interception,223,Málaga,4,From Throw In,360,Rayo Vallecano,,,['6abb9ba8-0183-48bc-8cba-3025731d6bb8'],,"[4.4, 38.5]",6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.07900000000001,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.43869069668978056
