id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,under_pressure,clearance_body_part_id,clearance_body_part_name,clearance_head,duel_type_id,duel_type_name,clearance_aerial_won,out,foul_won_defensive,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_aerial_won,counterpress,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,interception_outcome_id,interception_outcome_name,clearance_left_foot,duel_outcome_id,duel_outcome_name,pass_technique_id,pass_technique_name,pass_inswinging,pass_cross,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_lost_out,pass_switch,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,off_camera,block_deflection,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,foul_committed_card_id,foul_committed_card_name,pass_through_ball,miscontrol_aerial_won,ball_recovery_recovery_failure,dribble_overrun,pass_outswinging,clearance_right_foot,shot_open_goal,shot_first_time,foul_committed_advantage,foul_won_advantage,pass_cut_back,pass_goal_assist,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_no_touch,pass_miscommunication,bad_behaviour_card_id,bad_behaviour_card_name,block_offensive,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
e68eefc8-43a6-4456-b6c1-e0196e83c8cc,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,210,Real Sociedad,1,Regular Play,210,Real Sociedad,4231.0,"[{'player': {'id': 6694, 'name': 'Gerónimo Rulli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6605, 'name': 'Joseba Zaldúa Bengoetxea'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 20}, {'player': {'id': 16622, 'name': 'Mikel González de Martín Martínez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 6665, 'name': 'Íñigo Martínez Berridi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 3023, 'name': 'Yuri Berchiche Izeta'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 19}, {'player': {'id': 16539, 'name': 'Diego Antonio Reyes Rosales'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 23}, {'player': {'id': 6899, 'name': 'Rubén Pardo Gutiérrez'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 5560, 'name': 'Carlos Alberto Vela Garrido'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 11}, {'player': {'id': 6690, 'name': 'Xabier Prieto Argarate'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 10}, {'player': {'id': 8522, 'name': 'Armindo Tué Na Bangna'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 7}, {'player': {'id': 6685, 'name': 'Mikel Oyarzabal Ugarte'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 28}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.9724333537684412
0c976f7b-efb9-4265-bc6e-46e9e7913109,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,210,Real Sociedad,1,Regular Play,223,Málaga,442.0,"[{'player': {'id': 26103, 'name': 'Idriss Carlos Kameni'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6569, 'name': 'Roberto José Rosales Altuve'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 18}, {'player': {'id': 6727, 'name': 'Raúl Albentosa Redal'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 2}, {'player': {'id': 26669, 'name': 'Weligton Róbson Pena de Oliveira'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 6844, 'name': 'Federico Ricca Rostagnol'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 15}, {'player': {'id': 6764, 'name': 'Pablo Fornals Malla'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 31}, {'player': {'id': 6580, 'name': 'José Luis García del Pozo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 6563, 'name': 'Juan Pablo Añor Acosta'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 28}, {'player': {'id': 10868, 'name': 'Ricardo Jorge Luz Horta'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 10}, {'player': {'id': 6707, 'name': 'Charles Días Barbosa de Oliveira'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 9}, {'player': {'id': 8419, 'name': 'Duje Čop'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 20}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.9882749614451661
30f50ac7-6fe0-4985-9568-0d111a180997,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,210,Real Sociedad,1,Regular Play,223,Málaga,,,['4f4d79ad-5daf-49f3-81d3-4c8f007b9bd9'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9570069089499142
4f4d79ad-5daf-49f3-81d3-4c8f007b9bd9,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['30f50ac7-6fe0-4985-9568-0d111a180997'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.25835168058434055
72905f34-d6a9-4a5d-8963-01da2a27fd8a,5,1,00:00:01.852,0,1,2,2.360438,30,Pass,223,Málaga,9,From Kick Off,223,Málaga,,,['36f5b9f7-a32e-4834-a3c3-425f97563ceb'],"[60.0, 40.0]",6707.0,Charles Días Barbosa de Oliveira,22.0,Right Center Forward,26669.0,Weligton Róbson Pena de Oliveira,25.437963,-2.9557617,1.0,Ground Pass,"[35.0, 35.3]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.852,1.852,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.03610472598471959
36f5b9f7-a32e-4834-a3c3-425f97563ceb,6,1,00:00:04.213,0,4,2,,42,Ball Receipt*,223,Málaga,9,From Kick Off,223,Málaga,,,['72905f34-d6a9-4a5d-8963-01da2a27fd8a'],"[35.0, 35.3]",26669.0,Weligton Róbson Pena de Oliveira,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.213,2.3609999999999998,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8239823442834493
62f57f08-d3e0-43ac-9560-4d41d72743af,7,1,00:00:04.213,0,4,2,1.155449,43,Carry,223,Málaga,9,From Kick Off,223,Málaga,,,"['225a5e0a-2493-4664-b7ba-78ca19de54ad', '36f5b9f7-a32e-4834-a3c3-425f97563ceb']","[35.0, 35.3]",26669.0,Weligton Róbson Pena de Oliveira,5.0,Left Center Back,,,,,,,,,,,,"[37.4, 33.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.213,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.33449411477585733
225a5e0a-2493-4664-b7ba-78ca19de54ad,8,1,00:00:05.368,0,5,2,2.923482,30,Pass,223,Málaga,9,From Kick Off,223,Málaga,,,['1070a0c4-5b56-4e48-8534-0d5ec4df8e46'],"[37.4, 33.4]",26669.0,Weligton Róbson Pena de Oliveira,5.0,Left Center Back,,,50.766624,0.16223417,3.0,High Pass,"[87.5, 41.6]",38.0,Left Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.368,1.1550000000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.3760720856942761
1070a0c4-5b56-4e48-8534-0d5ec4df8e46,9,1,00:00:08.292,0,8,2,0.0,9,Clearance,223,Málaga,9,From Kick Off,210,Real Sociedad,,,['225a5e0a-2493-4664-b7ba-78ca19de54ad'],"[32.6, 38.5]",6665.0,Íñigo Martínez Berridi,5.0,Left Center Back,,,,,,,,,,,,,,,True,37.0,Head,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.292,2.9239999999999995,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.062071334863109895
8bd177c7-1779-45af-bc48-fe8da172f292,10,1,00:00:10.652,0,10,2,0.0,4,Duel,223,Málaga,9,From Kick Off,223,Málaga,,,['a9234980-8c6d-4a03-bb39-0178e6ec6e1b'],"[86.6, 43.0]",6563.0,Juan Pablo Añor Acosta,12.0,Right Midfield,,,,,,,,,,,,,,,True,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.652,2.3599999999999994,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11065091481830747
a9234980-8c6d-4a03-bb39-0178e6ec6e1b,11,1,00:00:10.652,0,10,2,0.0,9,Clearance,223,Málaga,9,From Kick Off,210,Real Sociedad,,,['8bd177c7-1779-45af-bc48-fe8da172f292'],"[33.5, 37.1]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,,,,,,,,,,,,,,,True,37.0,Head,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.652,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4986503532823163
32a9d625-a9d9-43d3-b7fb-146b3f5fde73,12,1,00:00:12.413,0,12,2,0.0,2,Ball Recovery,223,Málaga,9,From Kick Off,223,Málaga,,,,"[73.0, 39.5]",6580.0,José Luis García del Pozo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.413,1.761000000000001,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7651679643355416
d0762a30-99fa-4e27-8865-fd44d2a65d7e,13,1,00:00:12.413,0,12,2,0.860047,43,Carry,223,Málaga,9,From Kick Off,223,Málaga,,,"['32a9d625-a9d9-43d3-b7fb-146b3f5fde73', 'ac173c2c-510b-4f20-a1f5-b6e493e8c565', 'bf135ac0-4bee-4326-ac05-6d7c1e6e60c2']","[73.0, 39.5]",6580.0,José Luis García del Pozo,11.0,Left Defensive Midfield,,,,,,,,,,,,"[79.4, 41.4]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.413,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.23865238426187363
ac173c2c-510b-4f20-a1f5-b6e493e8c565,14,1,00:00:12.748,0,12,2,0.610994,17,Pressure,223,Málaga,9,From Kick Off,210,Real Sociedad,,,"['bf135ac0-4bee-4326-ac05-6d7c1e6e60c2', 'd0762a30-99fa-4e27-8865-fd44d2a65d7e']","[43.5, 41.6]",6685.0,Mikel Oyarzabal Ugarte,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.748,0.3349999999999991,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.4825419472709619
bf135ac0-4bee-4326-ac05-6d7c1e6e60c2,15,1,00:00:13.273,0,13,2,0.410024,30,Pass,223,Málaga,9,From Kick Off,223,Málaga,,,"['ac173c2c-510b-4f20-a1f5-b6e493e8c565', 'b0f28341-ad8d-47f3-8aef-82610d8a8ab8']","[79.4, 41.4]",6580.0,José Luis García del Pozo,11.0,Left Defensive Midfield,6563.0,Juan Pablo Añor Acosta,7.4094534,1.0164888,2.0,Low Pass,"[83.3, 47.7]",38.0,Left Foot,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.273,0.5250000000000004,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.4072006553176394
b0f28341-ad8d-47f3-8aef-82610d8a8ab8,16,1,00:00:13.684,0,13,2,,42,Ball Receipt*,223,Málaga,9,From Kick Off,223,Málaga,,,['bf135ac0-4bee-4326-ac05-6d7c1e6e60c2'],"[83.3, 47.7]",6563.0,Juan Pablo Añor Acosta,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.684,0.4109999999999996,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4081646222287254
d6f5e6fa-848b-4e85-97fc-429976414d64,17,1,00:00:13.684,0,13,2,3.367369,43,Carry,223,Málaga,9,From Kick Off,223,Málaga,,,"['b0f28341-ad8d-47f3-8aef-82610d8a8ab8', 'c6801eee-ff1b-4714-9d4d-2ae934ffb04b']","[83.3, 47.7]",6563.0,Juan Pablo Añor Acosta,12.0,Right Midfield,,,,,,,,,,,,"[86.1, 51.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.684,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08477538502235682
c6801eee-ff1b-4714-9d4d-2ae934ffb04b,18,1,00:00:17.051,0,17,2,1.980941,30,Pass,223,Málaga,9,From Kick Off,223,Málaga,,,,"[86.1, 51.2]",6563.0,Juan Pablo Añor Acosta,12.0,Right Midfield,,,28.717417,1.5359672,3.0,High Pass,"[87.1, 79.9]",38.0,Left Foot,,,,74.0,Injury Clearance,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.051,3.366999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.4146604001846934
c4658df9-780a-411f-b00c-ef336442aec9,19,1,00:00:17.364,0,17,2,0.0,40,Injury Stoppage,223,Málaga,9,From Kick Off,210,Real Sociedad,,,,,3023.0,Yuri Berchiche Izeta,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.364,0.3130000000000024,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.9137480854479685
d11774b3-ee96-42b6-b58c-7953c9c8eb8b,20,1,00:00:42.655,0,42,3,0.871645,30,Pass,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['c11106a5-e5df-4d96-8eac-14081ccc21f6'],"[33.0, 0.1]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,6665.0,Íñigo Martínez Berridi,14.780054,2.4953852,2.0,Low Pass,"[21.2, 9.0]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.655,25.291,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7426220034018525
c11106a5-e5df-4d96-8eac-14081ccc21f6,21,1,00:00:43.526,0,43,3,,42,Ball Receipt*,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['d11774b3-ee96-42b6-b58c-7953c9c8eb8b'],"[21.2, 9.0]",6665.0,Íñigo Martínez Berridi,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.526,0.8710000000000022,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.322330575121515
2b21ff56-1243-4e66-ad6d-d451279209a3,22,1,00:00:43.526,0,43,3,1.673687,43,Carry,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['3c0f0bb9-cf51-459a-a612-578f6a05e0d6', 'c11106a5-e5df-4d96-8eac-14081ccc21f6']","[21.2, 9.0]",6665.0,Íñigo Martínez Berridi,5.0,Left Center Back,,,,,,,,,,,,"[21.2, 9.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.526,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10831499965351465
3c0f0bb9-cf51-459a-a612-578f6a05e0d6,23,1,00:00:45.200,0,45,3,2.845721,30,Pass,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,,"[21.2, 9.2]",6665.0,Íñigo Martínez Berridi,5.0,Left Center Back,,,65.49657,0.16565068,3.0,High Pass,"[85.8, 20.0]",38.0,Left Foot,,,,74.0,Injury Clearance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.2,1.6739999999999995,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5691328264337195
9b33fa7e-9b33-40ca-910b-7e2b6919a3ed,24,1,00:00:50.451,0,50,3,0.0,2,Ball Recovery,210,Real Sociedad,4,From Throw In,223,Málaga,,,,"[31.4, 57.5]",26669.0,Weligton Róbson Pena de Oliveira,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.451,5.250999999999998,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7520925028842274
146f6719-2097-432b-bb71-85d700d4b2aa,25,1,00:00:50.451,0,50,3,2.666363,43,Carry,210,Real Sociedad,4,From Throw In,223,Málaga,,,"['6c6871f3-3ea8-4b19-9db7-af25244cbeab', '9b33fa7e-9b33-40ca-910b-7e2b6919a3ed']","[31.4, 57.5]",26669.0,Weligton Róbson Pena de Oliveira,5.0,Left Center Back,,,,,,,,,,,,"[33.9, 61.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.451,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7986885799336138
6c6871f3-3ea8-4b19-9db7-af25244cbeab,26,1,00:00:53.118,0,53,3,1.998148,30,Pass,210,Real Sociedad,4,From Throw In,223,Málaga,,,['531a67ac-3769-4994-bd4e-0fcf4e473dde'],"[33.9, 61.0]",26669.0,Weligton Róbson Pena de Oliveira,5.0,Left Center Back,6727.0,Raúl Albentosa Redal,10.182829,0.90372396,1.0,Ground Pass,"[40.2, 69.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.118,2.6670000000000016,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.04343683018657407
531a67ac-3769-4994-bd4e-0fcf4e473dde,27,1,00:00:55.116,0,55,3,,42,Ball Receipt*,210,Real Sociedad,4,From Throw In,223,Málaga,,,['6c6871f3-3ea8-4b19-9db7-af25244cbeab'],"[40.2, 69.0]",6727.0,Raúl Albentosa Redal,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.116,1.9979999999999976,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.15501017898940805
e46db641-ce51-4bf1-94d8-960187131064,28,1,00:00:55.116,0,55,3,0.325533,43,Carry,210,Real Sociedad,4,From Throw In,223,Málaga,,,"['531a67ac-3769-4994-bd4e-0fcf4e473dde', '5e741ebe-0352-430a-be6c-0c9ec08b3128']","[40.2, 69.0]",6727.0,Raúl Albentosa Redal,3.0,Right Center Back,,,,,,,,,,,,"[40.9, 74.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.116,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9933221623027637
5e741ebe-0352-430a-be6c-0c9ec08b3128,29,1,00:00:55.441,0,55,3,3.126494,30,Pass,210,Real Sociedad,4,From Throw In,223,Málaga,,,,"[40.9, 74.1]",6727.0,Raúl Albentosa Redal,3.0,Right Center Back,,,52.25218,-0.28119135,3.0,High Pass,"[91.1, 59.6]",40.0,Right Foot,,,,77.0,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.441,0.32500000000000284,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.3611221454341148
45c7dcfd-f532-45c8-9161-46d2bf657363,30,1,00:00:58.539,0,58,3,0.0,22,Foul Committed,210,Real Sociedad,4,From Throw In,223,Málaga,,,['169e3a0b-ea0a-43ba-9d11-3016ad807188'],"[93.6, 61.2]",6707.0,Charles Días Barbosa de Oliveira,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.539,3.097999999999999,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3619975918489846
169e3a0b-ea0a-43ba-9d11-3016ad807188,31,1,00:00:58.539,0,58,3,0.0,21,Foul Won,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['45c7dcfd-f532-45c8-9161-46d2bf657363'],"[26.5, 18.9]",6665.0,Íñigo Martínez Berridi,5.0,Left Center Back,,,,,,,,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.539,0.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7889249524896034
8a8c4d0d-06ba-4b10-afaa-c164edc8817f,32,1,00:01:27.633,1,27,4,2.86688,30,Pass,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,"['4c653c8b-e34e-40dc-a683-0237282b1f36', '596ef0ea-65be-47ab-94c4-afff208bfb4f']","[23.3, 20.8]",6694.0,Gerónimo Rulli,1.0,Goalkeeper,8522.0,Armindo Tué Na Bangna,70.91248,-0.13152647,3.0,High Pass,"[93.6, 11.5]",40.0,Right Foot,62.0,Free Kick,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.633,29.093999999999994,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.30338595731950924
