id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_switch,out,counterpress,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_deflected,block_deflection,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_cross,clearance_head,clearance_body_part_id,clearance_body_part_name,pass_inswinging,pass_technique_id,pass_technique_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_aerial_won,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,interception_outcome_id,interception_outcome_name,foul_won_defensive,goalkeeper_end_location,pass_through_ball,pass_outswinging,pass_aerial_won,clearance_left_foot,off_camera,ball_recovery_recovery_failure,clearance_aerial_won,shot_first_time,foul_committed_card_id,foul_committed_card_name,pass_cut_back,pass_goal_assist,shot_open_goal,foul_committed_advantage,foul_won_advantage,clearance_other,foul_committed_type_id,foul_committed_type_name,dribble_overrun,clearance_right_foot,50_50_outcome_id,50_50_outcome_name,pass_no_touch,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
aa9bfc33-a5c7-44d2-b3a3-d44f615b13a1,538,1,00:17:41.331,17,41,34,0.0,23,Goal Keeper,1049,Granada,4,From Throw In,217,Barcelona,,,['1cf4f969-f4f9-4d54-bd16-7759fff2949d'],"[0.9, 40.0]",20055.0,Marc-André ter Stegen,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,Set,,,,,,"[0.9, 40.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1061.331,2.509999999999991,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.1624130495052465
8801a56c-7623-4916-9092-bb6f18a0a88d,539,1,00:17:50.442,17,50,35,2.829903,30,Pass,217,Barcelona,7,From Goal Kick,217,Barcelona,,,['19723c98-7b46-498f-880e-935f1103e2a6'],"[6.0, 44.0]",20055.0,Marc-André ter Stegen,1.0,Goalkeeper,5213.0,Gerard Piqué Bernabéu,29.954632,0.97538644,1.0,Ground Pass,"[22.8, 68.8]",40.0,Right Foot,63.0,Goal Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1070.442,9.111000000000104,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4851741452023871
19723c98-7b46-498f-880e-935f1103e2a6,540,1,00:17:53.272,17,53,35,,42,Ball Receipt*,217,Barcelona,7,From Goal Kick,217,Barcelona,,,['8801a56c-7623-4916-9092-bb6f18a0a88d'],"[22.8, 68.8]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1073.272,2.8299999999999272,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4667325324848277
66af465d-5d65-4ee1-9a5c-49e9913eebe4,541,1,00:17:53.272,17,53,35,5.908226,43,Carry,217,Barcelona,7,From Goal Kick,217,Barcelona,,,"['19723c98-7b46-498f-880e-935f1103e2a6', '6d1d1b6c-b621-4b20-bf85-1e635ccea732']","[22.8, 68.8]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,"[44.6, 67.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1073.272,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7581329901481931
6d1d1b6c-b621-4b20-bf85-1e635ccea732,542,1,00:17:59.180,17,59,35,2.275205,30,Pass,217,Barcelona,7,From Goal Kick,217,Barcelona,,,['915282c0-170b-4f4b-a685-b6eb888f3808'],"[44.6, 67.1]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,5506.0,Javier Alejandro Mascherano,54.761757,-1.5233,1.0,Ground Pass,"[47.2, 12.4]",40.0,Right Foot,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1079.18,5.908000000000129,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.39250880657737863
915282c0-170b-4f4b-a685-b6eb888f3808,543,1,00:18:01.455,18,1,35,,42,Ball Receipt*,217,Barcelona,7,From Goal Kick,217,Barcelona,,,['6d1d1b6c-b621-4b20-bf85-1e635ccea732'],"[47.2, 12.4]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1081.455,2.2749999999998636,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8483347289711481
3390e725-48ac-4980-993d-81ee7b460de7,544,1,00:18:01.455,18,1,35,2.540966,43,Carry,217,Barcelona,7,From Goal Kick,217,Barcelona,,,"['41ecfcb5-02d6-4e51-a1e2-67ea54460b57', '915282c0-170b-4f4b-a685-b6eb888f3808']","[47.2, 12.4]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,,,,,,,,,,,,"[56.1, 15.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1081.455,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7371543001346729
41ecfcb5-02d6-4e51-a1e2-67ea54460b57,545,1,00:18:03.996,18,3,35,0.887765,30,Pass,217,Barcelona,7,From Goal Kick,217,Barcelona,,,['a5cbdb92-60b3-49cb-aa05-65a30fc84e9f'],"[56.1, 15.4]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,5216.0,Andrés Iniesta Luján,10.890821,0.23161642,1.0,Ground Pass,"[66.7, 17.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1083.996,2.5410000000001673,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.131828194513523
a5cbdb92-60b3-49cb-aa05-65a30fc84e9f,546,1,00:18:04.884,18,4,35,,42,Ball Receipt*,217,Barcelona,7,From Goal Kick,217,Barcelona,,,['41ecfcb5-02d6-4e51-a1e2-67ea54460b57'],"[66.7, 17.9]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1084.884,0.88799999999992,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8903688985868969
4155e878-e29c-418d-a678-65859112979d,547,1,00:18:04.884,18,4,35,0.856652,43,Carry,217,Barcelona,7,From Goal Kick,217,Barcelona,,,"['a5cbdb92-60b3-49cb-aa05-65a30fc84e9f', 'e233e95b-8adc-4b0c-8310-b0e9c935303b']","[66.7, 17.9]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,,,,,,,,,,,,"[69.4, 13.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1084.884,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6193934126218925
e233e95b-8adc-4b0c-8310-b0e9c935303b,548,1,00:18:05.741,18,5,35,1.001061,30,Pass,217,Barcelona,7,From Goal Kick,217,Barcelona,,,['fa4093c4-5d73-4ab9-b1c9-46508184c198'],"[69.4, 13.7]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,5211.0,Jordi Alba Ramos,11.2605505,-1.2265776,1.0,Ground Pass,"[73.2, 3.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1085.741,0.8569999999999709,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.14183706256379813
fa4093c4-5d73-4ab9-b1c9-46508184c198,549,1,00:18:06.742,18,6,35,,42,Ball Receipt*,217,Barcelona,7,From Goal Kick,217,Barcelona,,,['e233e95b-8adc-4b0c-8310-b0e9c935303b'],"[73.2, 3.1]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1086.742,1.0009999999999764,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.06284731341023497
3401f287-c7f3-454a-aa32-79f19337aa23,550,1,00:18:06.742,18,6,35,0.393522,43,Carry,217,Barcelona,7,From Goal Kick,217,Barcelona,,,"['04352bfe-26fb-4d07-b644-bcc7811d4af1', 'fa4093c4-5d73-4ab9-b1c9-46508184c198']","[73.2, 3.1]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,"[72.6, 2.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1086.742,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2840662338219829
04352bfe-26fb-4d07-b644-bcc7811d4af1,551,1,00:18:07.135,18,7,35,0.0,38,Miscontrol,217,Barcelona,7,From Goal Kick,217,Barcelona,,,,"[72.6, 2.9]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1087.135,0.3930000000000291,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.012856043083654178
5f659349-591a-4b62-9f08-25eaa4d473e3,552,1,00:18:09.306,18,9,35,1.378437,17,Pressure,217,Barcelona,7,From Goal Kick,217,Barcelona,,,"['3a25f12d-2b9b-4ef8-8fa1-9ab467dfbcb3', 'f8bc9c7c-73cf-4f3e-830e-4ce23c7d70b2']","[83.8, 5.2]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1089.306,2.171000000000049,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.18480568588370272
3a25f12d-2b9b-4ef8-8fa1-9ab467dfbcb3,553,1,00:18:10.359,18,10,35,0.0,2,Ball Recovery,217,Barcelona,7,From Goal Kick,1049,Granada,,,['5f659349-591a-4b62-9f08-25eaa4d473e3'],"[40.9, 76.0]",6702.0,David Rodríguez Lombán,2.0,Right Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1090.359,1.0529999999998836,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11073692968399451
f8bc9c7c-73cf-4f3e-830e-4ce23c7d70b2,554,1,00:18:10.359,18,10,35,0.477798,43,Carry,217,Barcelona,7,From Goal Kick,1049,Granada,,,"['37941f32-0183-452c-8f4f-d255a7c55c7b', '3a25f12d-2b9b-4ef8-8fa1-9ab467dfbcb3', '5f659349-591a-4b62-9f08-25eaa4d473e3']","[40.9, 76.0]",6702.0,David Rodríguez Lombán,2.0,Right Back,,,,,,,,,,,,"[40.9, 76.0]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1090.359,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8319368838845232
37941f32-0183-452c-8f4f-d255a7c55c7b,555,1,00:18:10.836,18,10,35,0.415002,30,Pass,217,Barcelona,7,From Goal Kick,1049,Granada,,,"['6b01f968-c129-43f3-bd4a-71dabe2b88ff', 'c27fdda5-6184-41c6-a52b-98f4c0da64f4']","[40.9, 76.0]",6702.0,David Rodríguez Lombán,2.0,Right Back,25707.0,Francisco Manuel Rico Castro,8.324061,-1.069532,1.0,Ground Pass,"[44.9, 68.7]",40.0,Right Foot,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1090.836,0.47700000000008913,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.08046598158367846
6b01f968-c129-43f3-bd4a-71dabe2b88ff,556,1,00:18:11.252,18,11,35,,42,Ball Receipt*,217,Barcelona,7,From Goal Kick,1049,Granada,,,['37941f32-0183-452c-8f4f-d255a7c55c7b'],"[44.7, 68.7]",25707.0,Francisco Manuel Rico Castro,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1091.252,0.41599999999994,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6910276977637427
c27fdda5-6184-41c6-a52b-98f4c0da64f4,557,1,00:18:11.252,18,11,35,0.0,10,Interception,217,Barcelona,7,From Goal Kick,217,Barcelona,,,['37941f32-0183-452c-8f4f-d255a7c55c7b'],"[75.2, 11.4]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1091.252,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.31525172986485683
9d1b37d2-b46c-43d9-8daa-005145b25a28,558,1,00:18:12.664,18,12,35,0.0,2,Ball Recovery,217,Barcelona,7,From Goal Kick,217,Barcelona,,,,"[86.2, 3.3]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1092.664,1.4120000000000346,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.916351989141361
12123f19-0662-47eb-ba7c-ff42980e0b68,559,1,00:18:12.664,18,12,35,3.684927,43,Carry,217,Barcelona,7,From Goal Kick,217,Barcelona,,,"['9d1b37d2-b46c-43d9-8daa-005145b25a28', 'b2ddf7a4-0a9a-44de-b9bd-0254d7efebf7', 'cc44c1e6-1ef8-422b-b0f6-3588b8a59cac']","[86.2, 3.3]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,"[101.2, 13.9]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1092.664,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5219867068931446
b2ddf7a4-0a9a-44de-b9bd-0254d7efebf7,560,1,00:18:15.860,18,15,35,0.7771,17,Pressure,217,Barcelona,7,From Goal Kick,1049,Granada,,,"['12123f19-0662-47eb-ba7c-ff42980e0b68', 'cc44c1e6-1ef8-422b-b0f6-3588b8a59cac']","[20.6, 63.7]",6702.0,David Rodríguez Lombán,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1095.86,3.1959999999999127,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7081668238249257
cc44c1e6-1ef8-422b-b0f6-3588b8a59cac,561,1,00:18:16.349,18,16,35,0.627405,30,Pass,217,Barcelona,7,From Goal Kick,217,Barcelona,,,"['b2ddf7a4-0a9a-44de-b9bd-0254d7efebf7', 'c4230eb4-e787-4d8d-a002-edf986d554c9']","[101.2, 13.9]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,5216.0,Andrés Iniesta Luján,9.326307,1.4956691,1.0,Ground Pass,"[101.9, 23.2]",38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1096.349,0.48900000000003274,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6508389277010221
68bcede9-aae4-4cb3-bf2c-449a669c6df7,562,1,00:18:16.452,18,16,35,0.8656,17,Pressure,217,Barcelona,7,From Goal Kick,1049,Granada,,,"['b4b73c19-dd91-4585-aa22-66a599d34ce6', 'c4230eb4-e787-4d8d-a002-edf986d554c9']","[20.6, 56.7]",6599.0,Rubén Salvador Pérez Del Mármol,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1096.452,0.10300000000006548,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.800264577231039
c4230eb4-e787-4d8d-a002-edf986d554c9,563,1,00:18:16.977,18,16,35,,42,Ball Receipt*,217,Barcelona,7,From Goal Kick,217,Barcelona,,,"['68bcede9-aae4-4cb3-bf2c-449a669c6df7', 'cc44c1e6-1ef8-422b-b0f6-3588b8a59cac']","[101.9, 23.2]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1096.977,0.525000000000091,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5924857677277137
b4b73c19-dd91-4585-aa22-66a599d34ce6,564,1,00:18:16.977,18,16,35,0.593595,43,Carry,217,Barcelona,7,From Goal Kick,217,Barcelona,,,"['68bcede9-aae4-4cb3-bf2c-449a669c6df7', 'b84fa39e-305f-4a94-8b97-8b8b0008417f', 'c4230eb4-e787-4d8d-a002-edf986d554c9']","[101.9, 23.2]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,,,,,,,,,,,,"[103.3, 22.8]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1096.977,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1735476015368147
b84fa39e-305f-4a94-8b97-8b8b0008417f,565,1,00:18:17.570,18,17,35,2.12092,30,Pass,217,Barcelona,7,From Goal Kick,217,Barcelona,,,['81531a35-4070-43b2-9a71-687242f0183e'],"[103.3, 22.8]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,,,17.759787,0.74955696,1.0,Ground Pass,"[116.3, 34.9]",40.0,Right Foot,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1097.57,0.5929999999998472,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.30654347240563007
81531a35-4070-43b2-9a71-687242f0183e,566,1,00:18:19.691,18,19,36,0.0,2,Ball Recovery,1049,Granada,1,Regular Play,1049,Granada,,,['b84fa39e-305f-4a94-8b97-8b8b0008417f'],"[3.8, 45.2]",8697.0,Andrés Eduardo Fernández Moreno,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1099.691,2.1210000000000946,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.24925755952028983
5202412b-3e6d-4147-ac21-5922fa2b5601,567,1,00:18:19.691,18,19,36,12.92168,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['7ffb26aa-2214-4ddb-816c-f0b9aac854bf', '81531a35-4070-43b2-9a71-687242f0183e']","[3.8, 45.2]",8697.0,Andrés Eduardo Fernández Moreno,1.0,Goalkeeper,,,,,,,,,,,,"[17.2, 41.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1099.691,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2375579197835569
7ffb26aa-2214-4ddb-816c-f0b9aac854bf,568,1,00:18:32.613,18,32,36,3.0061,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,['b4f4add2-bda3-4213-8700-e14f0fd663d3'],"[17.2, 41.2]",8697.0,Andrés Eduardo Fernández Moreno,1.0,Goalkeeper,6847.0,Adalberto Peñaranda Maestre,61.940052,-0.64220953,3.0,High Pass,"[66.8, 4.1]",68.0,Drop Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112.613,12.922000000000025,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5028525451333629
b4f4add2-bda3-4213-8700-e14f0fd663d3,569,1,00:18:35.619,18,35,36,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['7ffb26aa-2214-4ddb-816c-f0b9aac854bf'],"[66.8, 4.1]",6847.0,Adalberto Peñaranda Maestre,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1115.619,3.005999999999858,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3669318872579078
32399985-3732-42c0-978e-31737d84b75a,570,1,00:18:35.619,18,35,36,1.768,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,['5f685ce5-e367-4f81-81e2-891712705202'],"[66.8, 4.1]",6847.0,Adalberto Peñaranda Maestre,21.0,Left Wing,27109.0,Youssef El-Arabi,19.104973,0.17891717,2.0,Low Pass,"[85.6, 7.5]",37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1115.619,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.1569845834589234
a589e704-649f-4245-8fb6-689dd3176e78,571,1,00:18:36.320,18,36,36,2.270006,17,Pressure,1049,Granada,1,Regular Play,217,Barcelona,,,"['5f685ce5-e367-4f81-81e2-891712705202', 'f4c22a5e-8bf2-4998-9814-69aa50c39657']","[34.3, 71.5]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1116.32,0.7010000000000218,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5822550777490016
5f685ce5-e367-4f81-81e2-891712705202,572,1,00:18:37.387,18,37,36,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,"['32399985-3732-42c0-978e-31737d84b75a', 'a589e704-649f-4245-8fb6-689dd3176e78']","[85.6, 7.5]",27109.0,Youssef El-Arabi,23.0,Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1117.387,1.0670000000000073,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.27059836075351884
