id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,duel_outcome_id,duel_outcome_name,pass_outcome_id,pass_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,out,ball_recovery_recovery_failure,pass_cross,pass_switch,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,counterpress,off_camera,foul_won_defensive,shot_statsbomb_xg,shot_end_location,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_technique_id,pass_technique_name,pass_inswinging,clearance_head,pass_assisted_shot_id,pass_shot_assist,shot_one_on_one,shot_key_pass_id,shot_aerial_won,dribble_overrun,ball_recovery_offensive,shot_first_time,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,foul_committed_type_id,foul_committed_type_name,clearance_left_foot,foul_committed_card_id,foul_committed_card_name,block_deflection,clearance_aerial_won,pass_outswinging,pass_goal_assist,foul_committed_advantage,foul_won_advantage,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_nutmeg,foul_committed_offensive,pass_cut_back,bad_behaviour_card_id,bad_behaviour_card_name,50_50_outcome_id,50_50_outcome_name,pass_through_ball,pass_straight,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
ed3d0816-09cc-46e9-a1a1-d6f5fd69a700,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,223,Málaga,1,Regular Play,223,Málaga,4231.0,"[{'player': {'id': 26103, 'name': 'Idriss Carlos Kameni'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6569, 'name': 'Roberto José Rosales Altuve'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 18}, {'player': {'id': 27184, 'name': 'Marcos Alberto Angeleri'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 15}, {'player': {'id': 26669, 'name': 'Weligton Róbson Pena de Oliveira'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 6878, 'name': 'Miguel Torres Gómez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 23}, {'player': {'id': 6580, 'name': 'José Luis García del Pozo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 19431, 'name': 'Fernando Damián Tissone'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 12}, {'player': {'id': 25859, 'name': 'Sérgio Paulo Barbosa Valente'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 17}, {'player': {'id': 3302, 'name': 'Nordin Amrabat'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 11}, {'player': {'id': 6559, 'name': 'Juan Carlos Pérez López'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 7}, {'player': {'id': 6707, 'name': 'Charles Días Barbosa de Oliveira'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.8055721410949626
7b244016-c87c-411c-81cd-14eaec814ab6,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,223,Málaga,1,Regular Play,1049,Granada,4231.0,"[{'player': {'id': 8697, 'name': 'Andrés Eduardo Fernández Moreno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 20064, 'name': 'Hugo Miguel Almeida Costa Lopes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 25}, {'player': {'id': 4498, 'name': 'Jean-Sylvain Claude Babin'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 6}, {'player': {'id': 6702, 'name': 'David Rodríguez Lombán'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 2}, {'player': {'id': 7158, 'name': 'Cristiano Biraghi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 25707, 'name': 'Francisco Manuel Rico Castro'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 16338, 'name': 'Uche Henry Agbo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 26}, {'player': {'id': 18721, 'name': 'Robert Ibáñez Castro'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 7}, {'player': {'id': 24783, 'name': 'Javier Márquez Moreno'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 8}, {'player': {'id': 6918, 'name': 'Isaac Ajayi Success'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 6847, 'name': 'Adalberto Peñaranda Maestre'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 27}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.8329653669915885
c1c64b7e-b85d-4ecb-8e0e-129a895c1b60,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,223,Málaga,1,Regular Play,1049,Granada,,,['61ad9959-be4f-4d60-bbfd-ac164ee10959'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.40362987895820324
61ad9959-be4f-4d60-bbfd-ac164ee10959,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,223,Málaga,1,Regular Play,223,Málaga,,,['c1c64b7e-b85d-4ecb-8e0e-129a895c1b60'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.3915992147820241
63057e8e-841d-45ed-b9a5-0699fcb675b7,5,1,00:00:01.122,0,1,2,1.54546,30,Pass,223,Málaga,9,From Kick Off,223,Málaga,,,['f37c3bac-d3ee-4dfb-b2ca-a594d5ff10f2'],"[60.0, 40.0]",6707.0,Charles Días Barbosa de Oliveira,23.0,Center Forward,19431.0,Fernando Damián Tissone,16.371317,-2.9010584,1.0,Ground Pass,"[44.1, 36.1]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.122,1.122,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.25040700835961804
f37c3bac-d3ee-4dfb-b2ca-a594d5ff10f2,6,1,00:00:02.668,0,2,2,,42,Ball Receipt*,223,Málaga,9,From Kick Off,223,Málaga,,,['63057e8e-841d-45ed-b9a5-0699fcb675b7'],"[44.1, 36.1]",19431.0,Fernando Damián Tissone,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.668,1.546,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.36388356267214683
a41c573a-0343-48b2-9f43-c8eabcd898b2,7,1,00:00:02.668,0,2,2,1.723845,43,Carry,223,Málaga,9,From Kick Off,223,Málaga,,,"['4445051f-9983-4e44-8392-3c8d41f7f87f', 'f37c3bac-d3ee-4dfb-b2ca-a594d5ff10f2']","[44.1, 36.1]",19431.0,Fernando Damián Tissone,11.0,Left Defensive Midfield,,,,,,,,,,,,"[47.5, 38.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.668,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4965441849778861
4445051f-9983-4e44-8392-3c8d41f7f87f,8,1,00:00:04.392,0,4,2,2.919302,30,Pass,223,Málaga,9,From Kick Off,223,Málaga,,,['59560994-24f3-409c-a2a9-cb475d40869e'],"[47.5, 38.2]",19431.0,Fernando Damián Tissone,11.0,Left Defensive Midfield,6559.0,Juan Carlos Pérez López,51.145382,-0.81443566,3.0,High Pass,"[82.6, 1.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.392,1.7240000000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.016417271773099595
59560994-24f3-409c-a2a9-cb475d40869e,9,1,00:00:07.311,0,7,2,,42,Ball Receipt*,223,Málaga,9,From Kick Off,223,Málaga,,,['4445051f-9983-4e44-8392-3c8d41f7f87f'],"[82.6, 1.0]",6559.0,Juan Carlos Pérez López,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.311,2.9189999999999996,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6794386525774491
c9153dca-62de-4ee4-b6b0-2d010a103ba1,10,1,00:00:07.323,0,7,2,0.0,4,Duel,223,Málaga,9,From Kick Off,1049,Granada,,,['bf851d54-f789-4bf3-b080-03ce77e2aee2'],"[37.5, 79.1]",20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.323,0.012000000000000455,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.656350901090665
bf851d54-f789-4bf3-b080-03ce77e2aee2,11,1,00:00:07.323,0,7,2,2.148738,30,Pass,223,Málaga,9,From Kick Off,223,Málaga,,,"['b4983ec0-7ad4-4a6b-aff0-c349572fca9a', 'c9153dca-62de-4ee4-b6b0-2d010a103ba1']","[82.6, 1.0]",6559.0,Juan Carlos Pérez López,21.0,Left Wing,6707.0,Charles Días Barbosa de Oliveira,20.108953,0.029841885,2.0,Low Pass,"[102.7, 1.6]",,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.323,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6144932086325202
bd4f669f-31cc-4661-aa7b-cb8ba3aa2c32,12,1,00:00:08.702,0,8,2,2.471133,17,Pressure,223,Málaga,9,From Kick Off,1049,Granada,,,"['405ad52d-142a-4a53-8a4e-22586bd532ae', '77dcbfcc-7132-4f78-a25e-7ab672067df4', 'b4983ec0-7ad4-4a6b-aff0-c349572fca9a']","[22.1, 71.8]",4498.0,Jean-Sylvain Claude Babin,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.702,1.3789999999999996,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.05805769603002586
b4983ec0-7ad4-4a6b-aff0-c349572fca9a,13,1,00:00:09.472,0,9,2,,42,Ball Receipt*,223,Málaga,9,From Kick Off,223,Málaga,,,"['bd4f669f-31cc-4661-aa7b-cb8ba3aa2c32', 'bf851d54-f789-4bf3-b080-03ce77e2aee2']","[102.7, 1.6]",6707.0,Charles Días Barbosa de Oliveira,23.0,Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.472,0.7699999999999996,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3261658334963038
405ad52d-142a-4a53-8a4e-22586bd532ae,14,1,00:00:09.472,0,9,2,1.701695,43,Carry,223,Málaga,9,From Kick Off,223,Málaga,,,"['77dcbfcc-7132-4f78-a25e-7ab672067df4', 'b4983ec0-7ad4-4a6b-aff0-c349572fca9a', 'bd4f669f-31cc-4661-aa7b-cb8ba3aa2c32']","[102.7, 1.6]",6707.0,Charles Días Barbosa de Oliveira,23.0,Center Forward,,,,,,,,,,,,"[113.9, 2.3]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.472,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5873465498515269
77dcbfcc-7132-4f78-a25e-7ab672067df4,15,1,00:00:11.173,0,11,2,0.0,3,Dispossessed,223,Málaga,9,From Kick Off,223,Málaga,,,"['671cf614-c88c-4e8b-ab7c-3977a492cd16', 'bd4f669f-31cc-4661-aa7b-cb8ba3aa2c32']","[113.9, 2.3]",6707.0,Charles Días Barbosa de Oliveira,23.0,Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.173,1.7010000000000005,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9644372806525332
671cf614-c88c-4e8b-ab7c-3977a492cd16,16,1,00:00:11.173,0,11,2,0.0,4,Duel,223,Málaga,9,From Kick Off,1049,Granada,,,['77dcbfcc-7132-4f78-a25e-7ab672067df4'],"[6.2, 77.8]",4498.0,Jean-Sylvain Claude Babin,3.0,Right Center Back,,,,,,,,,,,,,True,11.0,Tackle,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.173,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6393588151321394
d272813e-7ead-4b92-a8e1-ea83e1f876e6,17,1,00:00:33.256,0,33,3,0.583101,30,Pass,223,Málaga,2,From Corner,223,Málaga,,,['76b69360-2055-475c-87e5-34b2c55f2b99'],"[120.0, 0.1]",6580.0,José Luis García del Pozo,9.0,Right Defensive Midfield,,,20.110197,1.7155063,1.0,Ground Pass,"[117.1, 20.0]",40.0,Right Foot,61.0,Corner,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.256,22.083,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7891242963738998
76b69360-2055-475c-87e5-34b2c55f2b99,18,1,00:00:33.839,0,33,3,0.0,9,Clearance,223,Málaga,2,From Corner,1049,Granada,,,['d272813e-7ead-4b92-a8e1-ea83e1f876e6'],"[3.0, 60.1]",24783.0,Javier Márquez Moreno,19.0,Center Attacking Midfield,,,,,,,,,,,,,True,,,,,,,,40.0,Right Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.839,0.5829999999999984,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3464123077124688
ab890ed3-d753-4c56-a233-31c490fd836a,19,1,00:00:36.286,0,36,3,0.0,2,Ball Recovery,223,Málaga,2,From Corner,1049,Granada,,,,"[22.7, 77.0]",18721.0,Robert Ibáñez Castro,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.286,2.4470000000000027,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9775225069646934
0feee929-4f4d-4272-a721-9ebc45d5abaf,20,1,00:00:48.806,0,48,4,2.708463,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,['740be0b0-6a25-484d-87e2-6e5af4675a99'],"[81.6, 0.1]",6878.0,Miguel Torres Gómez,6.0,Left Back,3302.0,Nordin Amrabat,31.690062,0.33771726,2.0,Low Pass,"[111.5, 10.6]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.806,12.519999999999996,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0039013102000423627
b294dd92-d018-43c8-a3a6-ccebf38f7b2b,21,1,00:00:50.774,0,50,4,0.871239,17,Pressure,223,Málaga,4,From Throw In,1049,Granada,,,"['740be0b0-6a25-484d-87e2-6e5af4675a99', 'f44cc329-0cc6-4a0f-9bd5-afa4d2f46df7']","[9.7, 70.5]",4498.0,Jean-Sylvain Claude Babin,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.774,1.9680000000000035,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.12033820517786886
740be0b0-6a25-484d-87e2-6e5af4675a99,22,1,00:00:51.515,0,51,4,,42,Ball Receipt*,223,Málaga,4,From Throw In,223,Málaga,,,"['0feee929-4f4d-4272-a721-9ebc45d5abaf', 'b294dd92-d018-43c8-a3a6-ccebf38f7b2b']","[111.5, 10.6]",3302.0,Nordin Amrabat,19.0,Center Attacking Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.515,0.7409999999999997,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4749896557821347
f44cc329-0cc6-4a0f-9bd5-afa4d2f46df7,23,1,00:00:51.515,0,51,4,1.140033,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,"['b294dd92-d018-43c8-a3a6-ccebf38f7b2b', 'f9091e2a-5568-47b2-abb7-3d52a5a78c2e']","[111.3, 7.2]",3302.0,Nordin Amrabat,19.0,Center Attacking Midfield,6580.0,José Luis García del Pozo,9.013878,-2.442593,1.0,Ground Pass,"[104.4, 1.4]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.515,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8302912544230624
f9091e2a-5568-47b2-abb7-3d52a5a78c2e,24,1,00:00:52.655,0,52,4,,42,Ball Receipt*,223,Málaga,4,From Throw In,223,Málaga,,,['f44cc329-0cc6-4a0f-9bd5-afa4d2f46df7'],"[104.4, 1.4]",6580.0,José Luis García del Pozo,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.655,1.1400000000000006,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.39479831708645663
f8e00a18-4a38-4e5e-9ab3-e0416f5814f1,25,1,00:00:52.655,0,52,4,1.403052,43,Carry,223,Málaga,4,From Throw In,223,Málaga,,,"['1ab8dcf8-c1b2-4a3e-94eb-0eb916f8e4d6', 'f9091e2a-5568-47b2-abb7-3d52a5a78c2e']","[104.4, 1.4]",6580.0,José Luis García del Pozo,9.0,Right Defensive Midfield,,,,,,,,,,,,"[104.7, 6.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.655,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.027412648718285193
1ab8dcf8-c1b2-4a3e-94eb-0eb916f8e4d6,26,1,00:00:54.058,0,54,4,2.675131,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,['6a845aee-3dbe-405a-bf47-1aca1fb40f49'],"[104.7, 6.1]",6580.0,José Luis García del Pozo,9.0,Right Defensive Midfield,6707.0,Charles Días Barbosa de Oliveira,48.477726,1.249698,3.0,High Pass,"[120.0, 52.1]",40.0,Right Foot,,,,,,,,,,75.0,Out,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.058,1.4029999999999987,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5063241961947623
6a845aee-3dbe-405a-bf47-1aca1fb40f49,27,1,00:00:56.733,0,56,4,,42,Ball Receipt*,223,Málaga,4,From Throw In,223,Málaga,,,['1ab8dcf8-c1b2-4a3e-94eb-0eb916f8e4d6'],"[111.1, 38.6]",6707.0,Charles Días Barbosa de Oliveira,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.733,2.674999999999997,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8857848546606418
cfdafa71-14b0-43eb-b581-ef10ec7035cf,28,1,00:01:21.521,1,21,5,3.529349,30,Pass,1049,Granada,7,From Goal Kick,1049,Granada,,,"['48fa841a-ed07-4064-ab6d-bcf3b9744036', 'bd9ef62f-7854-4323-9920-2b1d61c53361']","[7.0, 36.1]",8697.0,Andrés Eduardo Fernández Moreno,1.0,Goalkeeper,25707.0,Francisco Manuel Rico Castro,59.705948,-0.31327617,3.0,High Pass,"[63.8, 17.7]",40.0,Right Foot,63.0,Goal Kick,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.521,24.788000000000004,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7046828220389617
48fa841a-ed07-4064-ab6d-bcf3b9744036,29,1,00:01:25.050,1,25,5,,42,Ball Receipt*,1049,Granada,7,From Goal Kick,1049,Granada,,,['cfdafa71-14b0-43eb-b581-ef10ec7035cf'],"[63.1, 18.1]",25707.0,Francisco Manuel Rico Castro,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.05,3.5289999999999964,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6628416302644113
1f22dc37-6aa9-4cc0-a20c-a83aed1139ff,30,1,00:01:25.050,1,25,5,0.0,4,Duel,1049,Granada,7,From Goal Kick,1049,Granada,,,['bd9ef62f-7854-4323-9920-2b1d61c53361'],"[63.8, 17.7]",25707.0,Francisco Manuel Rico Castro,9.0,Right Defensive Midfield,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.05,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6359459773874357
bd9ef62f-7854-4323-9920-2b1d61c53361,31,1,00:01:25.050,1,25,5,1.503651,30,Pass,1049,Granada,7,From Goal Kick,223,Málaga,,,"['1f22dc37-6aa9-4cc0-a20c-a83aed1139ff', '53b39a59-b74a-4bb3-9171-1c24519d3b0d', '6d5ea4ed-099e-4f86-acc3-010cb1f8d480', 'cfdafa71-14b0-43eb-b581-ef10ec7035cf']","[56.3, 62.4]",19431.0,Fernando Damián Tissone,11.0,Left Defensive Midfield,3302.0,Nordin Amrabat,15.794303,0.494799,2.0,Low Pass,"[70.2, 69.9]",,,66.0,Recovery,,True,,,True,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.05,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.49441641161931504
