id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,carry_end_location,pass_cross,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,interception_outcome_id,interception_outcome_name,counterpress,out,duel_type_id,duel_type_name,pass_aerial_won,foul_won_defensive,foul_committed_card_id,foul_committed_card_name,clearance_body_part_id,clearance_body_part_name,clearance_head,pass_switch,pass_assisted_shot_id,pass_shot_assist,pass_technique_id,pass_technique_name,pass_straight,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_first_time,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,miscontrol_aerial_won,clearance_left_foot,ball_recovery_recovery_failure,dribble_outcome_id,dribble_outcome_name,pass_cut_back,pass_through_ball,shot_one_on_one,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_no_touch,clearance_right_foot,duel_outcome_id,duel_outcome_name,foul_committed_advantage,foul_won_advantage,shot_aerial_won,clearance_aerial_won,pass_outswinging,foul_committed_type_id,foul_committed_type_name,foul_committed_offensive,pass_inswinging,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_miscommunication,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
0b1b7210-dc17-4583-8a73-5afec273a458,340,1,00:10:26.578,10,26,25,0.795823,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['84cb571d-316b-4623-8ba6-e6f8949396da'],,"[84.6, 53.2]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,6401.0,Kevin Gameiro,19.45379,-0.4636476,1.0,Ground Pass,"[102.0, 44.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6d00599-ae17-4cd6-90ea-ed6952a8a9c1,True,108.0,Through Ball,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,626.578,0.9869999999999663,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9073030101573655
d4da78d0-f46a-4aa7-8f82-c539ce3eecbe,341,1,00:10:26.986,10,26,25,0.331208,17,Pressure,213,Sevilla,1,Regular Play,218,Real Betis,,,,,"[20.2, 34.6]",27349.0,Heiko Westermann,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626.986,0.40800000000001546,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7840232253567881
84cb571d-316b-4623-8ba6-e6f8949396da,342,1,00:10:27.374,10,27,25,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['0b1b7210-dc17-4583-8a73-5afec273a458'],,"[102.0, 44.5]",6401.0,Kevin Gameiro,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.374,0.38800000000003365,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4931363681976254
4587a80b-f5a6-476a-a373-c62bd7db9dff,343,1,00:10:27.374,10,27,25,1.114975,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['84cb571d-316b-4623-8ba6-e6f8949396da', 'f6d00599-ae17-4cd6-90ea-ed6952a8a9c1']",,"[102.0, 44.5]",6401.0,Kevin Gameiro,23.0,Center Forward,,,,,,,,,,,,,,,,,"[105.2, 41.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.374,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.06853036015335034
f6d00599-ae17-4cd6-90ea-ed6952a8a9c1,344,1,00:10:28.489,10,28,25,0.331619,16,Shot,213,Sevilla,1,Regular Play,213,Sevilla,,,['79490e21-3841-4f6a-b76d-64b5f010df73'],,"[105.2, 41.0]",6401.0,Kevin Gameiro,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42417502,"[113.4, 41.3, 0.2]",0b1b7210-dc17-4583-8a73-5afec273a458,40.0,Right Foot,93.0,Normal,,100.0,Saved,87.0,Open Play,"[{'location': [113.3, 40.5], 'player': {'id': 6654, 'name': 'Antonio Adán Garrido'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [93.1, 27.3], 'player': {'id': 8523, 'name': 'Yevhen Konoplyanka'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [100.5, 33.2], 'player': {'id': 6865, 'name': 'Francisco José Molinero Calderón'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.3, 42.5], 'player': {'id': 6872, 'name': 'Bruno González Cabrera'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.8, 44.4], 'player': {'id': 27349, 'name': 'Heiko Westermann'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,628.489,1.115000000000009,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.9948311278293099
79490e21-3841-4f6a-b76d-64b5f010df73,345,1,00:10:28.820,10,28,25,0.0,23,Goal Keeper,213,Sevilla,1,Regular Play,218,Real Betis,,,['f6d00599-ae17-4cd6-90ea-ed6952a8a9c1'],,"[6.8, 39.6]",6654.0,Antonio Adán Garrido,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,59.0,Touched Out,33.0,Shot Saved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,Set,,,,,,,,,46.0,Standing,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,628.82,0.3310000000000173,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8665826948587518
ad8b3a55-f813-4d1a-b48c-dfe14b21aee9,346,1,00:11:00.984,11,0,26,1.011528,30,Pass,213,Sevilla,2,From Corner,213,Sevilla,,,['9973f541-ef48-43c8-a5a1-6ef670ffcc5a'],,"[120.0, 80.0]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,6841.0,Víctor Machín Pérez,28.757782,-1.9222411,1.0,Ground Pass,"[110.1, 53.0]",40.0,Right Foot,61.0,Corner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.984,32.16399999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.3390442585506591
9973f541-ef48-43c8-a5a1-6ef670ffcc5a,347,1,00:11:01.995,11,1,26,,42,Ball Receipt*,213,Sevilla,2,From Corner,213,Sevilla,,,['ad8b3a55-f813-4d1a-b48c-dfe14b21aee9'],,"[110.1, 53.0]",6841.0,Víctor Machín Pérez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.995,1.0109999999999673,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5383832972529418
e21bbab1-2e5d-4a75-a434-ca9392e02bd8,348,1,00:11:01.995,11,1,26,0.11179,43,Carry,213,Sevilla,2,From Corner,213,Sevilla,,,"['39f9b0d4-5a3e-4aef-822d-f64296dd2eaf', '9973f541-ef48-43c8-a5a1-6ef670ffcc5a']",,"[110.1, 53.0]",6841.0,Víctor Machín Pérez,17.0,Right Wing,,,,,,,,,,,,,,,,,"[110.3, 52.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.995,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.011762964272732046
39f9b0d4-5a3e-4aef-822d-f64296dd2eaf,349,1,00:11:02.107,11,2,26,0.577963,30,Pass,213,Sevilla,2,From Corner,213,Sevilla,,,['1102f278-09c9-42e4-9e4a-5963abea07b5'],,"[110.3, 52.8]",6841.0,Víctor Machín Pérez,17.0,Right Wing,6356.0,Michael Krohn-Dehli,12.677934,-2.1369207,1.0,Ground Pass,"[103.5, 42.1]",106.0,No Touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,13f25762-0867-48ce-8e4c-972d003d8503,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,662.107,0.11199999999996635,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5325345554881094
4112b448-5d99-4b8a-938d-966e1f3d9b56,350,1,00:11:02.384,11,2,26,0.412042,17,Pressure,213,Sevilla,2,From Corner,218,Real Betis,,,"['1102f278-09c9-42e4-9e4a-5963abea07b5', '13f25762-0867-48ce-8e4c-972d003d8503']",,"[15.8, 37.9]",27349.0,Heiko Westermann,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.384,0.27700000000004366,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7263817273087917
1102f278-09c9-42e4-9e4a-5963abea07b5,351,1,00:11:02.685,11,2,26,,42,Ball Receipt*,213,Sevilla,2,From Corner,213,Sevilla,,,"['39f9b0d4-5a3e-4aef-822d-f64296dd2eaf', '4112b448-5d99-4b8a-938d-966e1f3d9b56']",,"[103.5, 42.1]",6356.0,Michael Krohn-Dehli,9.0,Right Defensive Midfield,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.685,0.3009999999999309,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.49120301066465866
13f25762-0867-48ce-8e4c-972d003d8503,352,1,00:11:02.773,11,2,26,0.103415,16,Shot,213,Sevilla,2,From Corner,213,Sevilla,,,"['4112b448-5d99-4b8a-938d-966e1f3d9b56', '67ca4e92-8f2e-4c18-bad1-8bc6d963982b', '8b887a53-d60f-4bed-a942-c2073bd4aa9a']",,"[103.7, 42.3]",6356.0,Michael Krohn-Dehli,9.0,Right Defensive Midfield,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083767705,"[105.5, 42.3]",39f9b0d4-5a3e-4aef-822d-f64296dd2eaf,40.0,Right Foot,93.0,Normal,True,96.0,Blocked,87.0,Open Play,"[{'location': [104.7, 36.9], 'player': {'id': 3253, 'name': 'Adil Rami'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [114.7, 54.6], 'player': {'id': 10476, 'name': 'Timothée Kolodziejczak'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [109.6, 55.8], 'player': {'id': 6841, 'name': 'Víctor Machín Pérez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [118.7, 41.7], 'player': {'id': 6654, 'name': 'Antonio Adán Garrido'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.3, 30.6], 'player': {'id': 27346, 'name': 'Petros Matheus dos Santos Araújo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [113.4, 34.4], 'player': {'id': 6872, 'name': 'Bruno González Cabrera'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.7, 45.6], 'player': {'id': 6865, 'name': 'Francisco José Molinero Calderón'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.2, 46.0], 'player': {'id': 5671, 'name': ""Alfred John Momar N''Diaye""}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [114.9, 53.7], 'player': {'id': 6651, 'name': 'Joaquín Sánchez Rodríguez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [111.9, 49.8], 'player': {'id': 27347, 'name': 'Juan Manuel Vargas Risco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.3, 38.4], 'player': {'id': 26723, 'name': 'Álvaro Cejudo Carmona'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [105.9, 42.1], 'player': {'id': 27349, 'name': 'Heiko Westermann'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.1, 51.4], 'player': {'id': 6697, 'name': 'Daniel Ceballos Fernández'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [114.6, 34.0], 'player': {'id': 3637, 'name': 'Grzegorz Krychowiak'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [115.7, 32.4], 'player': {'id': 8523, 'name': 'Yevhen Konoplyanka'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [114.7, 44.4], 'player': {'id': 6401, 'name': 'Kevin Gameiro'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.773,0.08800000000007913,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.6197375597057856
67ca4e92-8f2e-4c18-bad1-8bc6d963982b,353,1,00:11:02.876,11,2,26,0.0,6,Block,213,Sevilla,2,From Corner,218,Real Betis,,,['13f25762-0867-48ce-8e4c-972d003d8503'],,"[14.6, 37.8]",27349.0,Heiko Westermann,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.876,0.1029999999999518,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9064958305030695
8b887a53-d60f-4bed-a942-c2073bd4aa9a,354,1,00:11:03.034,11,3,26,0.0,23,Goal Keeper,213,Sevilla,2,From Corner,218,Real Betis,,,['13f25762-0867-48ce-8e4c-972d003d8503'],,"[1.4, 38.4]",6654.0,Antonio Adán Garrido,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1.4, 38.4]",44.0,Set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.034,0.15800000000001546,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8143200232425943
9541e8ae-68d8-4ee5-8648-a92848a4ea41,355,1,00:11:04.381,11,4,26,0.882916,17,Pressure,213,Sevilla,2,From Corner,218,Real Betis,,,"['4f4c89b0-9c31-434f-9ce6-4379fe852545', '780b69aa-8d10-49d7-a181-2d2921eb768a']",,"[24.5, 43.9]",27349.0,Heiko Westermann,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.381,1.34699999999998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8244810476621396
780b69aa-8d10-49d7-a181-2d2921eb768a,356,1,00:11:05.118,11,5,26,0.0,2,Ball Recovery,213,Sevilla,2,From Corner,213,Sevilla,,,['9541e8ae-68d8-4ee5-8648-a92848a4ea41'],,"[93.3, 34.7]",3253.0,Adil Rami,3.0,Right Center Back,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.118,0.73700000000008,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9318708633848835
4f4c89b0-9c31-434f-9ce6-4379fe852545,357,1,00:11:05.118,11,5,26,1.528427,43,Carry,213,Sevilla,2,From Corner,213,Sevilla,,,"['275036f5-d58c-4725-a4f6-ceb23049e344', '780b69aa-8d10-49d7-a181-2d2921eb768a', '9541e8ae-68d8-4ee5-8648-a92848a4ea41', 'bd91b6ea-274e-4521-8200-2d313c03d60b']",,"[93.3, 34.7]",3253.0,Adil Rami,3.0,Right Center Back,,,,,,,,,,,,True,,,,,"[87.2, 38.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.118,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09825902214188775
275036f5-d58c-4725-a4f6-ceb23049e344,358,1,00:11:06.069,11,6,26,0.60607,17,Pressure,213,Sevilla,2,From Corner,218,Real Betis,,,"['4f4c89b0-9c31-434f-9ce6-4379fe852545', 'bd91b6ea-274e-4521-8200-2d313c03d60b']",,"[28.7, 41.1]",26723.0,Álvaro Cejudo Carmona,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666.069,0.9509999999999081,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7847821961793886
bd91b6ea-274e-4521-8200-2d313c03d60b,359,1,00:11:06.647,11,6,26,2.728092,30,Pass,213,Sevilla,2,From Corner,213,Sevilla,,,"['19dcd608-b0f5-4780-b941-7f56e71999c9', '275036f5-d58c-4725-a4f6-ceb23049e344']",,"[87.2, 38.1]",3253.0,Adil Rami,3.0,Right Center Back,5504.0,Éver Maximiliano David Banega,45.90534,1.0535415,3.0,High Pass,"[109.9, 78.0]",40.0,Right Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666.647,0.5780000000000882,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.18716871442763583
19dcd608-b0f5-4780-b941-7f56e71999c9,360,1,00:11:09.375,11,9,26,,42,Ball Receipt*,213,Sevilla,2,From Corner,213,Sevilla,,,['bd91b6ea-274e-4521-8200-2d313c03d60b'],,"[109.9, 78.0]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.375,2.727999999999952,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09337483657648038
1c359d85-cc2d-4185-8979-8abce325f6ea,361,1,00:11:09.375,11,9,26,3.297454,43,Carry,213,Sevilla,2,From Corner,213,Sevilla,,,"['19dcd608-b0f5-4780-b941-7f56e71999c9', '7130042e-7d05-4671-a8de-914a64156df8', '7d723892-a0f3-48be-a33b-31478b68153e']",,"[109.9, 78.0]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,,,,,,,,,,,,True,,,,,"[105.0, 75.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.375,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9273379979884916
7d723892-a0f3-48be-a33b-31478b68153e,362,1,00:11:12.059,11,12,26,0.569665,17,Pressure,213,Sevilla,2,From Corner,218,Real Betis,,,['1c359d85-cc2d-4185-8979-8abce325f6ea'],,"[9.6, 6.6]",6697.0,Daniel Ceballos Fernández,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.059,2.683999999999969,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5182816961416374
7130042e-7d05-4671-a8de-914a64156df8,363,1,00:11:12.672,11,12,26,1.864602,30,Pass,213,Sevilla,2,From Corner,213,Sevilla,,,,,"[105.0, 75.6]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,,,23.584742,-0.8814869,1.0,Ground Pass,"[120.0, 57.4]",38.0,Left Foot,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.672,0.6130000000000564,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7860574923816097
e388e2de-1b88-4355-af88-dfd555614dba,364,1,00:11:39.019,11,39,27,2.023098,30,Pass,218,Real Betis,7,From Goal Kick,218,Real Betis,,,['0e4ead25-af95-49cc-9124-03c30d3fbe0f'],True,"[6.0, 36.0]",6654.0,Antonio Adán Garrido,1.0,Goalkeeper,,,58.562275,-0.046121117,3.0,High Pass,"[64.5, 33.3]",38.0,Left Foot,63.0,Goal Kick,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699.019,26.34699999999998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.42873188661324035
0e4ead25-af95-49cc-9124-03c30d3fbe0f,365,1,00:11:41.042,11,41,27,5.042599,30,Pass,218,Real Betis,7,From Goal Kick,213,Sevilla,,,"['87963e6e-8348-4be2-a13e-b5edd6ebbc13', '903adb56-e383-490b-90cb-86dc0b2ed32b', 'e388e2de-1b88-4355-af88-dfd555614dba']",True,"[55.6, 46.8]",3637.0,Grzegorz Krychowiak,11.0,Left Defensive Midfield,6401.0,Kevin Gameiro,41.198544,-0.35706612,3.0,High Pass,"[94.2, 32.4]",37.0,Head,66.0,Recovery,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,701.042,2.0230000000000246,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.16801864962441937
fcccfa85-ef2d-4126-b5c0-676fafc3baa8,366,1,00:11:45.573,11,45,27,0.5721,17,Pressure,218,Real Betis,7,From Goal Kick,213,Sevilla,,,['903adb56-e383-490b-90cb-86dc0b2ed32b'],,"[90.8, 34.5]",6401.0,Kevin Gameiro,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705.573,4.530999999999949,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.44804203496761663
87963e6e-8348-4be2-a13e-b5edd6ebbc13,367,1,00:11:46.085,11,46,27,,42,Ball Receipt*,218,Real Betis,7,From Goal Kick,213,Sevilla,,,['0e4ead25-af95-49cc-9124-03c30d3fbe0f'],,"[93.1, 33.5]",6401.0,Kevin Gameiro,23.0,Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706.085,0.5120000000000573,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.740014670274796
903adb56-e383-490b-90cb-86dc0b2ed32b,368,1,00:11:46.085,11,46,27,0.0,9,Clearance,218,Real Betis,7,From Goal Kick,218,Real Betis,,,"['0e4ead25-af95-49cc-9124-03c30d3fbe0f', 'fcccfa85-ef2d-4126-b5c0-676fafc3baa8']",,"[25.9, 47.7]",6865.0,Francisco José Molinero Calderón,2.0,Right Back,,,,,,,,,,,,True,,,,,,,,,,,,,,True,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,706.085,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.300211959578114
a918538f-af82-4a3a-861f-b9161fcf43b9,369,1,00:12:02.767,12,2,28,1.319079,30,Pass,213,Sevilla,4,From Throw In,213,Sevilla,,,['2488f534-7f19-4498-a0c9-fe0206ac77c8'],,"[78.1, 0.1]",27483.0,Benoît Trémoulinas,6.0,Left Back,8523.0,Yevhen Konoplyanka,16.087883,0.52762705,3.0,High Pass,"[92.0, 8.2]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722.767,16.682000000000016,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.598957411976455
