id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,off_camera,pass_switch,counterpress,foul_committed_card_id,foul_committed_card_name,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,pass_aerial_won,interception_outcome_id,interception_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_right_foot,out,pass_technique_id,pass_technique_name,pass_inswinging,shot_aerial_won,goalkeeper_end_location,duel_outcome_id,duel_outcome_name,pass_cross,pass_outswinging,clearance_aerial_won,block_offensive,pass_deflected,block_deflection,ball_recovery_recovery_failure,foul_won_defensive,clearance_left_foot,shot_first_time,injury_stoppage_in_chain,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_advantage,foul_won_advantage,50_50_outcome_id,50_50_outcome_name,pass_cut_back,dribble_nutmeg,foul_committed_type_id,foul_committed_type_name,foul_committed_offensive,pass_goal_assist,pass_through_ball,shot_one_on_one,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
c9381960-d468-49de-a2f1-85193aa4016f,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,216,Getafe,1,Regular Play,216,Getafe,4231.0,"[{'player': {'id': 6625, 'name': 'Vicente Guaita Panadero'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6627, 'name': 'Damián Nicolás Suárez Suárez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 19}, {'player': {'id': 27403, 'name': 'Santiago Vergini'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 6614, 'name': 'Alexis Ruano Delgado'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 2}, {'player': {'id': 26941, 'name': 'Francisco Javier García Noblejas Hernanz'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 27}, {'player': {'id': 25881, 'name': 'Juan Antonio Rodríguez Villamuela'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 22}, {'player': {'id': 6736, 'name': 'Álvaro Medrán Just'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 23}, {'player': {'id': 6907, 'name': 'Pedro León Sánchez Gil'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 14}, {'player': {'id': 15893, 'name': 'Víctor Rodríguez Romero'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 18}, {'player': {'id': 26020, 'name': 'Ángel Lafita Castillo'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 7}, {'player': {'id': 23416, 'name': 'Stefan Šćepović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 12}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.8402065509168264
1a296d6d-4cf0-4cc0-a149-d1b788e4a2e6,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,216,Getafe,1,Regular Play,221,Levante UD,352.0,"[{'player': {'id': 6730, 'name': 'Rubén Iván Martínez Andrade'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 25824, 'name': 'Ángel Trujillo Canorea'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 16}, {'player': {'id': 27122, 'name': 'Simão Mate'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 5}, {'player': {'id': 6647, 'name': 'Zouhair Feddal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 24}, {'player': {'id': 6668, 'name': 'José Luis Morales Nogales'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 11}, {'player': {'id': 6784, 'name': 'Antonio García Aranda'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 3}, {'player': {'id': 23970, 'name': 'José María Martín-Bejarano Serrano'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 22}, {'player': {'id': 6659, 'name': 'Víctor Camarasa Ferrando'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 6}, {'player': {'id': 5678, 'name': 'Jefferson Andrés Lerma Solís'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 23791, 'name': 'Víctor Casadesús Castaño'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 18}, {'player': {'id': 25134, 'name': 'Deyverson Brum Silva Acosta'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 20}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.459209806382733
96073282-ca3a-4b0a-bc39-d9b478cbc69d,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,216,Getafe,1,Regular Play,216,Getafe,,,['f78b3ba4-a58d-45d7-bded-65d9e5528763'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6164794841278627
f78b3ba4-a58d-45d7-bded-65d9e5528763,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,216,Getafe,1,Regular Play,221,Levante UD,,,['96073282-ca3a-4b0a-bc39-d9b478cbc69d'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2097623077426911
a9970590-6a01-451f-825a-616cab2246d6,5,1,00:00:00.707,0,0,2,0.716588,30,Pass,221,Levante UD,9,From Kick Off,221,Levante UD,,,['d78a0f8c-698d-4379-a24f-5a7ef517ccc4'],"[61.0, 40.1]",25134.0,Deyverson Brum Silva Acosta,24.0,Left Center Forward,23791.0,Víctor Casadesús Castaño,3.5846896,1.9720252,1.0,Ground Pass,"[59.6, 43.4]",65.0,Kick Off,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.707,0.707,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.6177703779230885
d78a0f8c-698d-4379-a24f-5a7ef517ccc4,6,1,00:00:01.424,0,1,2,,42,Ball Receipt*,221,Levante UD,9,From Kick Off,221,Levante UD,,,['a9970590-6a01-451f-825a-616cab2246d6'],"[59.6, 43.4]",23791.0,Víctor Casadesús Castaño,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.424,0.717,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9715544290475685
4ebe449f-19cb-4dd7-81c5-9a08bc6edb49,7,1,00:00:01.424,0,1,2,0.079998,43,Carry,221,Levante UD,9,From Kick Off,221,Levante UD,,,"['603b0a40-cb0a-4c07-8898-68a359b57426', 'd78a0f8c-698d-4379-a24f-5a7ef517ccc4']","[59.6, 43.4]",23791.0,Víctor Casadesús Castaño,22.0,Right Center Forward,,,,,,,,,,,,"[59.1, 43.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.424,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.22445890082230602
603b0a40-cb0a-4c07-8898-68a359b57426,8,1,00:00:01.504,0,1,2,2.290654,30,Pass,221,Levante UD,9,From Kick Off,221,Levante UD,,,['b2860cbb-bc49-4114-a9dd-5649b14a29be'],"[59.1, 43.4]",23791.0,Víctor Casadesús Castaño,22.0,Right Center Forward,6647.0,Zouhair Feddal,36.06009,-2.495873,1.0,Ground Pass,"[30.3, 21.7]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.504,0.08000000000000007,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.09195055239026717
b2860cbb-bc49-4114-a9dd-5649b14a29be,9,1,00:00:03.794,0,3,2,,42,Ball Receipt*,221,Levante UD,9,From Kick Off,221,Levante UD,,,['603b0a40-cb0a-4c07-8898-68a359b57426'],"[30.3, 21.7]",6647.0,Zouhair Feddal,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.794,2.29,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.24845526901856008
270f266d-cb17-44d0-ab05-9575bec9c841,10,1,00:00:03.794,0,3,2,1.581301,43,Carry,221,Levante UD,9,From Kick Off,221,Levante UD,,,"['29f583ca-2f03-4f0a-820d-03571c482aed', 'b2860cbb-bc49-4114-a9dd-5649b14a29be']","[30.3, 21.7]",6647.0,Zouhair Feddal,5.0,Left Center Back,,,,,,,,,,,,"[33.3, 17.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.794,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.986303898714911
29f583ca-2f03-4f0a-820d-03571c482aed,11,1,00:00:05.376,0,5,2,2.63805,30,Pass,221,Levante UD,9,From Kick Off,221,Levante UD,,,"['9c2afd96-3ff3-4b48-9ab2-4dca91a02846', 'b08f53e5-8813-46b9-aba7-43396930cc48']","[33.3, 17.3]",6647.0,Zouhair Feddal,5.0,Left Center Back,25134.0,Deyverson Brum Silva Acosta,61.52349,0.027635239,3.0,High Pass,"[94.8, 19.0]",,,38.0,Left Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.376,1.5820000000000003,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.45634927769378286
b08f53e5-8813-46b9-aba7-43396930cc48,12,1,00:00:08.014,0,8,2,,42,Ball Receipt*,221,Levante UD,9,From Kick Off,221,Levante UD,,,['29f583ca-2f03-4f0a-820d-03571c482aed'],"[92.5, 16.9]",25134.0,Deyverson Brum Silva Acosta,24.0,Left Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.014,2.637999999999999,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.18575720573460297
9c2afd96-3ff3-4b48-9ab2-4dca91a02846,13,1,00:00:08.014,0,8,2,2.001721,30,Pass,221,Levante UD,9,From Kick Off,216,Getafe,,,"['29f583ca-2f03-4f0a-820d-03571c482aed', 'd57168c2-fae3-4887-9171-d244c3cfe0a1']","[25.3, 61.1]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,,,27.515268,-0.19383179,3.0,High Pass,"[52.3, 55.8]",66.0,Recovery,37.0,Head,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.014,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.6465016798113421
d57168c2-fae3-4887-9171-d244c3cfe0a1,14,1,00:00:10.015,0,10,2,1.03906,30,Pass,221,Levante UD,9,From Kick Off,221,Levante UD,,,"['9c2afd96-3ff3-4b48-9ab2-4dca91a02846', 'f61a9745-7107-49c7-8c10-b03aaa49ce9e']","[67.8, 24.3]",23970.0,José María Martín-Bejarano Serrano,10.0,Center Defensive Midfield,5678.0,Jefferson Andrés Lerma Solís,9.904039,0.20333609,2.0,Low Pass,"[77.5, 26.3]",66.0,Recovery,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.015,2.0010000000000012,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.8001792455385562
4caffc88-a44a-4a89-88d8-63d69f1ae278,15,1,00:00:10.741,0,10,2,1.01304,17,Pressure,221,Levante UD,9,From Kick Off,216,Getafe,,,"['a8ae9c2d-79b9-4bd6-8e57-cc3893865a11', 'f61a9745-7107-49c7-8c10-b03aaa49ce9e']","[39.4, 53.8]",25881.0,Juan Antonio Rodríguez Villamuela,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.741,0.7259999999999991,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.11600083926133709
f61a9745-7107-49c7-8c10-b03aaa49ce9e,16,1,00:00:11.054,0,11,2,,42,Ball Receipt*,221,Levante UD,9,From Kick Off,221,Levante UD,,,"['4caffc88-a44a-4a89-88d8-63d69f1ae278', 'd57168c2-fae3-4887-9171-d244c3cfe0a1']","[77.5, 26.3]",5678.0,Jefferson Andrés Lerma Solís,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.054,0.3130000000000006,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6787803970608116
a8ae9c2d-79b9-4bd6-8e57-cc3893865a11,17,1,00:00:11.054,0,11,2,0.85739,43,Carry,221,Levante UD,9,From Kick Off,221,Levante UD,,,"['4caffc88-a44a-4a89-88d8-63d69f1ae278', '8efc084d-f925-4d1c-966f-4548c84d5e64', 'b7a9bef3-fc86-4d8d-8663-c5a12269eaa1', 'f61a9745-7107-49c7-8c10-b03aaa49ce9e']","[77.5, 26.3]",5678.0,Jefferson Andrés Lerma Solís,15.0,Left Center Midfield,,,,,,,,,,,,"[76.1, 26.8]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.054,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7009491320492777
b7a9bef3-fc86-4d8d-8663-c5a12269eaa1,18,1,00:00:11.912,0,11,2,0.0,22,Foul Committed,221,Levante UD,9,From Kick Off,216,Getafe,,,"['8efc084d-f925-4d1c-966f-4548c84d5e64', 'a8ae9c2d-79b9-4bd6-8e57-cc3893865a11']","[44.0, 53.3]",25881.0,Juan Antonio Rodríguez Villamuela,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.912,0.8580000000000005,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8111451871944526
8efc084d-f925-4d1c-966f-4548c84d5e64,19,1,00:00:11.912,0,11,2,0.0,21,Foul Won,221,Levante UD,9,From Kick Off,221,Levante UD,,,['b7a9bef3-fc86-4d8d-8663-c5a12269eaa1'],"[76.1, 26.8]",5678.0,Jefferson Andrés Lerma Solís,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.912,0.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.41605351537780677
0b6c1647-424f-4d2a-ab9e-7caf58223b7b,20,1,00:00:46.401,0,46,3,1.975947,30,Pass,221,Levante UD,3,From Free Kick,221,Levante UD,,,['6b2d8973-45ca-43f3-800a-7a75a961fe46'],"[77.8, 27.2]",5678.0,Jefferson Andrés Lerma Solís,15.0,Left Center Midfield,27122.0,Simão Mate,35.584408,0.5833261,3.0,High Pass,"[107.5, 46.8]",62.0,Free Kick,40.0,Right Foot,,,,,,,a5a1d9f9-4c69-4d45-9960-c16c27517b8c,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.401,34.489000000000004,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.08368441869750798
6b2d8973-45ca-43f3-800a-7a75a961fe46,21,1,00:00:48.377,0,48,3,,42,Ball Receipt*,221,Levante UD,3,From Free Kick,221,Levante UD,,,['0b6c1647-424f-4d2a-ab9e-7caf58223b7b'],"[107.5, 46.8]",27122.0,Simão Mate,4.0,Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.377,1.975999999999999,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9018703910229793
a5a1d9f9-4c69-4d45-9960-c16c27517b8c,22,1,00:00:48.417,0,48,3,0.823518,16,Shot,221,Levante UD,3,From Free Kick,221,Levante UD,,,['0c79935d-da3d-47ba-9609-dd7f339012d9'],"[104.9, 45.0]",27122.0,Simão Mate,4.0,Center Back,,,,,,,,,,,,,,,,,,,,0.05590118,"[116.0, 42.1, 1.5]",0b6c1647-424f-4d2a-ab9e-7caf58223b7b,93.0,Normal,100.0,Saved,37.0,Head,87.0,Open Play,"[{'location': [86.7, 10.3], 'player': {'id': 6784, 'name': 'Antonio García Aranda'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [105.3, 30.8], 'player': {'id': 25134, 'name': 'Deyverson Brum Silva Acosta'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [107.0, 36.3], 'player': {'id': 26941, 'name': 'Francisco Javier García Noblejas Hernanz'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.3, 15.8], 'player': {'id': 6907, 'name': 'Pedro León Sánchez Gil'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [98.7, 33.2], 'player': {'id': 6627, 'name': 'Damián Nicolás Suárez Suárez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [82.8, 41.4], 'player': {'id': 15893, 'name': 'Víctor Rodríguez Romero'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [115.9, 42.0], 'player': {'id': 6625, 'name': 'Vicente Guaita Panadero'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [80.6, 28.6], 'player': {'id': 5678, 'name': 'Jefferson Andrés Lerma Solís'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [97.2, 46.6], 'player': {'id': 23970, 'name': 'José María Martín-Bejarano Serrano'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [96.6, 45.0], 'player': {'id': 6659, 'name': 'Víctor Camarasa Ferrando'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [104.6, 49.7], 'player': {'id': 6668, 'name': 'José Luis Morales Nogales'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [106.0, 48.0], 'player': {'id': 27403, 'name': 'Santiago Vergini'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.2, 48.3], 'player': {'id': 6614, 'name': 'Alexis Ruano Delgado'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.6, 46.4], 'player': {'id': 25881, 'name': 'Juan Antonio Rodríguez Villamuela'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [99.7, 43.9], 'player': {'id': 6736, 'name': 'Álvaro Medrán Just'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.1, 45.2], 'player': {'id': 26020, 'name': 'Ángel Lafita Castillo'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [97.2, 32.7], 'player': {'id': 23791, 'name': 'Víctor Casadesús Castaño'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [103.3, 40.3], 'player': {'id': 23416, 'name': 'Stefan Šćepović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.417,0.03999999999999915,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.8471877959005678
0c79935d-da3d-47ba-9609-dd7f339012d9,23,1,00:00:49.241,0,49,4,0.0,23,Goal Keeper,216,Getafe,1,Regular Play,216,Getafe,,,['a5a1d9f9-4c69-4d45-9960-c16c27517b8c'],"[4.2, 38.1]",6625.0,Vicente Guaita Panadero,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,Standing,44.0,Set,35.0,Both Hands,33.0,Shot Saved,15.0,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.241,0.8239999999999981,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.40121882005943765
7394b817-f69c-4ed9-8971-9e23791f8a8e,24,1,00:01:01.881,1,1,5,0.61453,30,Pass,216,Getafe,8,From Keeper,216,Getafe,,,['1b4349dc-6e0c-4cf0-ae13-eaf73f0cd35d'],"[11.2, 42.7]",6625.0,Vicente Guaita Panadero,1.0,Goalkeeper,27403.0,Santiago Vergini,15.337862,1.2593547,1.0,Ground Pass,"[15.9, 57.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.881,12.64,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.13699210258239347
1b4349dc-6e0c-4cf0-ae13-eaf73f0cd35d,25,1,00:01:02.496,1,2,5,,42,Ball Receipt*,216,Getafe,8,From Keeper,216,Getafe,,,['7394b817-f69c-4ed9-8971-9e23791f8a8e'],"[15.9, 57.3]",27403.0,Santiago Vergini,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.496,0.615000000000002,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9885221052457255
0c0f3892-4010-4d2e-9927-bfd90a0178da,26,1,00:01:02.496,1,2,6,1.191902,30,Pass,216,Getafe,1,Regular Play,216,Getafe,,,['485b2e8e-e634-4b54-b475-b9d48fd13e58'],"[20.6, 62.8]",27403.0,Santiago Vergini,3.0,Right Center Back,6625.0,Vicente Guaita Panadero,20.056171,-2.1394377,1.0,Ground Pass,"[9.8, 45.9]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.496,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.74640622913239
485b2e8e-e634-4b54-b475-b9d48fd13e58,27,1,00:01:03.687,1,3,6,,42,Ball Receipt*,216,Getafe,1,Regular Play,216,Getafe,,,['0c0f3892-4010-4d2e-9927-bfd90a0178da'],"[9.8, 45.9]",6625.0,Vicente Guaita Panadero,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.687,1.1909999999999954,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.21461517422225884
