id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,under_pressure,pass_switch,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,pass_cross,pass_aerial_won,counterpress,out,pass_through_ball,pass_technique_id,pass_technique_name,pass_inswinging,clearance_head,clearance_body_part_id,clearance_body_part_name,off_camera,pass_outswinging,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_aerial_won,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,foul_won_defensive,dribble_overrun,foul_committed_advantage,foul_won_advantage,clearance_aerial_won,clearance_left_foot,shot_first_time,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,miscontrol_aerial_won,foul_committed_type_id,foul_committed_type_name,ball_recovery_recovery_failure,pass_goal_assist,foul_committed_card_id,foul_committed_card_name,block_deflection,50_50_outcome_id,50_50_outcome_name,pass_cut_back,foul_committed_offensive,shot_saved_to_post,goalkeeper_shot_saved_to_post,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,clearance_right_foot,shot_one_on_one,shot_open_goal,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
b6329eea-9cb0-426b-b353-6ea3316bf696,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,41212.0,"[{'player': {'id': 6378, 'name': 'Jan Oblak'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6375, 'name': 'Juan Francisco Torres Belén'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 20}, {'player': {'id': 21877, 'name': 'Ignacio Monsalve Vicente'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 32}, {'player': {'id': 5484, 'name': 'Lucas Hernández Pi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 19}, {'player': {'id': 6320, 'name': 'Filipe Luís Kasmirski'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 19668, 'name': 'Augusto Matías Fernández'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 12}, {'player': {'id': 6384, 'name': 'Gabriel Fernández Arenas'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 14}, {'player': {'id': 6381, 'name': 'Saúl Ñíguez Esclapez'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 17}, {'player': {'id': 5199, 'name': 'Jorge Resurrección Merodio'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 6}, {'player': {'id': 5487, 'name': 'Antoine Griezmann'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 7}, {'player': {'id': 6382, 'name': 'Fernando José Torres Sanz'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.6786292850166264
a5534587-d5f7-44dd-b84f-00bcbbe885f9,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,212,Atlético Madrid,1,Regular Play,218,Real Betis,4231.0,"[{'player': {'id': 6654, 'name': 'Antonio Adán Garrido'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6865, 'name': 'Francisco José Molinero Calderón'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 7161, 'name': 'Germán Alejandro Pezzella'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 20}, {'player': {'id': 27349, 'name': 'Heiko Westermann'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 17}, {'player': {'id': 6593, 'name': 'Martín Montoya Torralbo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 5671, 'name': ""Alfred John Momar N''Diaye""}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 6697, 'name': 'Daniel Ceballos Fernández'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 10}, {'player': {'id': 3601, 'name': 'Charly Musonda Junior'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 8}, {'player': {'id': 6655, 'name': 'Fabián Ruiz Peña'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 52}, {'player': {'id': 26723, 'name': 'Álvaro Cejudo Carmona'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 16}, {'player': {'id': 6832, 'name': 'Rubén Castro Martín'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 24}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.9403078744316163
4d20c08e-bd48-4314-95fe-f6b4fbf7c4a1,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,212,Atlético Madrid,1,Regular Play,218,Real Betis,,,['2f1cb237-e468-46ea-b523-ae30974496a3'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.6481061804645023
2f1cb237-e468-46ea-b523-ae30974496a3,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['4d20c08e-bd48-4314-95fe-f6b4fbf7c4a1'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.04863490655471436
d15f7dec-b7ee-4ea7-9cb9-34b25c43a456,5,1,00:00:00.836,0,0,2,0.462199,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,['79c5f037-9910-4c02-8daa-474c327e9689'],"[61.0, 40.1]",6832.0,Rubén Castro Martín,23.0,Center Forward,3601.0,Charly Musonda Junior,5.0289164,1.2679114,1.0,Ground Pass,"[62.5, 44.9]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.836,0.836,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8670403592847932
79c5f037-9910-4c02-8daa-474c327e9689,6,1,00:00:01.298,0,1,2,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,218,Real Betis,,,['d15f7dec-b7ee-4ea7-9cb9-34b25c43a456'],"[62.5, 44.9]",3601.0,Charly Musonda Junior,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.298,0.4620000000000001,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5411042942498672
2eb9ca26-90db-484b-babf-e90d4cd54de5,7,1,00:00:01.298,0,1,2,2.945973,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,['66d07c21-0eb4-426e-83bc-5c4ec3631ccc'],"[61.9, 44.9]",3601.0,Charly Musonda Junior,17.0,Right Wing,7161.0,Germán Alejandro Pezzella,34.321423,2.9361973,1.0,Ground Pass,"[28.3, 51.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.298,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9085430524252175
66d07c21-0eb4-426e-83bc-5c4ec3631ccc,8,1,00:00:04.244,0,4,2,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,218,Real Betis,,,['2eb9ca26-90db-484b-babf-e90d4cd54de5'],"[28.3, 51.9]",7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.244,2.9459999999999997,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.21981647260865944
f7b5df66-9b30-45bf-a7c0-d0c2135d6d5e,9,1,00:00:04.244,0,4,2,0.083657004,43,Carry,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['15daa0c1-a32b-458f-956f-fa4c2cd4f943', '66d07c21-0eb4-426e-83bc-5c4ec3631ccc']","[28.3, 51.9]",7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,,,,,,,,,,,,"[28.4, 49.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.244,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6902187834079765
15daa0c1-a32b-458f-956f-fa4c2cd4f943,10,1,00:00:04.328,0,4,2,2.629707,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,['4fb4bfed-1405-47fe-8484-0df745b100ed'],"[28.4, 49.7]",7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,26723.0,Álvaro Cejudo Carmona,46.90938,-0.7507213,3.0,High Pass,"[62.7, 17.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.328,0.08400000000000052,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5882838486393144
4fb4bfed-1405-47fe-8484-0df745b100ed,11,1,00:00:06.958,0,6,2,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,218,Real Betis,,,['15daa0c1-a32b-458f-956f-fa4c2cd4f943'],"[62.7, 17.7]",26723.0,Álvaro Cejudo Carmona,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.958,2.63,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.035336956831372945
8b6588e5-d6ba-4a00-b1c0-9240981e1eba,12,1,00:00:06.958,0,6,2,0.032267,43,Carry,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['20a0ffd5-9205-418c-9d94-f58ac30606a4', '4fb4bfed-1405-47fe-8484-0df745b100ed']","[62.7, 17.7]",26723.0,Álvaro Cejudo Carmona,21.0,Left Wing,,,,,,,,,,,,"[63.0, 17.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.958,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9324411623726604
20a0ffd5-9205-418c-9d94-f58ac30606a4,13,1,00:00:06.990,0,6,2,0.0,38,Miscontrol,218,Real Betis,9,From Kick Off,218,Real Betis,,,,"[63.0, 17.7]",26723.0,Álvaro Cejudo Carmona,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.99,0.03200000000000003,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.7734007417509283
c6872c75-3a35-4319-af05-f4b7148e8d09,14,1,00:00:08.222,0,8,2,0.08328,17,Pressure,218,Real Betis,9,From Kick Off,218,Real Betis,,,,"[55.9, 20.2]",26723.0,Álvaro Cejudo Carmona,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.222,1.2319999999999993,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7493895395440594
26983910-c130-4e1d-953e-5c41c1e9fd36,15,1,00:00:08.315,0,8,2,4.11207,30,Pass,218,Real Betis,9,From Kick Off,212,Atlético Madrid,,,['84071fba-bc85-4879-93db-ec0d56307972'],"[63.6, 56.0]",5199.0,Jorge Resurrección Merodio,19.0,Center Attacking Midfield,,,36.71512,-0.13111165,3.0,High Pass,"[100.0, 51.2]",40.0,Right Foot,66.0,Recovery,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.315,0.09299999999999997,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7764167760214015
84071fba-bc85-4879-93db-ec0d56307972,16,1,00:00:12.427,0,12,2,0.0,2,Ball Recovery,218,Real Betis,9,From Kick Off,218,Real Betis,,,['26983910-c130-4e1d-953e-5c41c1e9fd36'],"[20.1, 28.9]",27349.0,Heiko Westermann,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.427,4.112,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.14722659775979274
9e395cdf-95e0-4959-a164-8bb76a580a85,17,1,00:00:12.427,0,12,2,1.166221,43,Carry,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['84071fba-bc85-4879-93db-ec0d56307972', 'df7deac0-dade-4530-a7c4-bec801acc446']","[20.1, 28.9]",27349.0,Heiko Westermann,5.0,Left Center Back,,,,,,,,,,,,"[16.9, 29.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.427,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6956739727501261
df7deac0-dade-4530-a7c4-bec801acc446,18,1,00:00:13.594,0,13,2,1.073276,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,['a970d278-7623-472a-bf89-34cefe1e355d'],"[16.9, 29.3]",27349.0,Heiko Westermann,5.0,Left Center Back,6654.0,Antonio Adán Garrido,4.494441,2.5782764,1.0,Ground Pass,"[13.1, 31.7]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.594,1.1669999999999998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.006729817412848393
a970d278-7623-472a-bf89-34cefe1e355d,19,1,00:00:14.667,0,14,2,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,218,Real Betis,,,['df7deac0-dade-4530-a7c4-bec801acc446'],"[13.1, 31.7]",6654.0,Antonio Adán Garrido,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.667,1.0730000000000004,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8385053289248833
0fb9181c-028d-4c7e-9dc2-c11ff0decc42,20,1,00:00:14.667,0,14,2,11.160161,43,Carry,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['1bc27caf-ad57-45a2-83c9-d5770088b3bc', 'a970d278-7623-472a-bf89-34cefe1e355d']","[13.1, 31.7]",6654.0,Antonio Adán Garrido,1.0,Goalkeeper,,,,,,,,,,,,"[15.5, 27.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.667,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.15339193737138335
1bc27caf-ad57-45a2-83c9-d5770088b3bc,21,1,00:00:25.827,0,25,2,1.641478,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,['26931ec9-15d4-4687-b4ea-74864e940629'],"[15.5, 27.9]",6654.0,Antonio Adán Garrido,1.0,Goalkeeper,6593.0,Martín Montoya Torralbo,41.063,-0.4429534,1.0,Ground Pass,"[52.6, 10.3]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.827,11.160000000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.3469511765190727
26931ec9-15d4-4687-b4ea-74864e940629,22,1,00:00:27.469,0,27,2,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,218,Real Betis,,,['1bc27caf-ad57-45a2-83c9-d5770088b3bc'],"[52.6, 10.3]",6593.0,Martín Montoya Torralbo,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.469,1.6419999999999995,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.24893534578811694
5fa478a6-495d-4e1f-9a4b-c48abfb491a3,23,1,00:00:27.469,0,27,2,2.720886,43,Carry,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['26931ec9-15d4-4687-b4ea-74864e940629', '93ed8b94-52a5-4485-bd7c-3dda47bdf52d']","[52.6, 10.3]",6593.0,Martín Montoya Torralbo,6.0,Left Back,,,,,,,,,,,,"[55.2, 13.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.469,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.34763539287524026
93ed8b94-52a5-4485-bd7c-3dda47bdf52d,24,1,00:00:30.189,0,30,2,1.422667,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,['66978796-28c6-4cd1-905f-5a793d798517'],"[55.2, 13.7]",6593.0,Martín Montoya Torralbo,6.0,Left Back,27349.0,Heiko Westermann,16.660433,2.428409,1.0,Ground Pass,"[42.6, 24.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.189,2.719999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.019077414377388524
66978796-28c6-4cd1-905f-5a793d798517,25,1,00:00:31.612,0,31,2,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,218,Real Betis,,,['93ed8b94-52a5-4485-bd7c-3dda47bdf52d'],"[42.6, 24.6]",27349.0,Heiko Westermann,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.612,1.4229999999999983,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.040268387447927934
419b2c46-f4af-4574-997e-985987e5ee1c,26,1,00:00:31.612,0,31,2,1.287491,43,Carry,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['4b9c3c68-9991-4130-ae69-bb3f73b53cac', '66978796-28c6-4cd1-905f-5a793d798517', '79f69cc0-c4a4-4387-916d-a26a4f965de8']","[42.6, 24.6]",27349.0,Heiko Westermann,5.0,Left Center Back,,,,,,,,,,,,"[39.5, 26.8]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.612,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2047989329035118
79f69cc0-c4a4-4387-916d-a26a4f965de8,27,1,00:00:32.420,0,32,2,0.736174,17,Pressure,218,Real Betis,9,From Kick Off,212,Atlético Madrid,,,"['419b2c46-f4af-4574-997e-985987e5ee1c', '4b9c3c68-9991-4130-ae69-bb3f73b53cac']","[74.3, 52.7]",6382.0,Fernando José Torres Sanz,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.42,0.8080000000000034,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.11940949365988673
4b9c3c68-9991-4130-ae69-bb3f73b53cac,28,1,00:00:32.900,0,32,2,1.595206,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['27f89833-2605-4163-9d62-3b4cbbe1bc0d', '79f69cc0-c4a4-4387-916d-a26a4f965de8']","[39.5, 26.8]",27349.0,Heiko Westermann,5.0,Left Center Back,7161.0,Germán Alejandro Pezzella,43.119484,1.7103976,1.0,Ground Pass,"[33.5, 69.5]",40.0,Right Foot,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.9,0.4799999999999969,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.2235594873768043
27f89833-2605-4163-9d62-3b4cbbe1bc0d,29,1,00:00:34.495,0,34,2,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,218,Real Betis,,,['4b9c3c68-9991-4130-ae69-bb3f73b53cac'],"[33.5, 69.5]",7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.495,1.5949999999999989,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.25661080075796616
20ee74a9-15d4-41c6-980d-ce60537ab37c,30,1,00:00:34.495,0,34,2,1.403076,43,Carry,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['10f99a52-4403-4e81-861c-09e793ed3d7c', '27f89833-2605-4163-9d62-3b4cbbe1bc0d']","[33.5, 69.5]",7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,,,,,,,,,,,,"[33.6, 74.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.495,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3834866014550884
10f99a52-4403-4e81-861c-09e793ed3d7c,31,1,00:00:35.898,0,35,2,0.867059,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,['697ff64f-e981-4d7d-a443-969278614d33'],"[33.6, 74.6]",7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,6865.0,Francisco José Molinero Calderón,17.229046,-0.05807416,1.0,Ground Pass,"[50.8, 73.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.898,1.4030000000000058,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8314674759119608
697ff64f-e981-4d7d-a443-969278614d33,32,1,00:00:36.765,0,36,2,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,218,Real Betis,,,['10f99a52-4403-4e81-861c-09e793ed3d7c'],"[50.8, 73.6]",6865.0,Francisco José Molinero Calderón,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.765,0.8669999999999973,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7920244080599417
