id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,under_pressure,pass_cross,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,out,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,pass_outswinging,pass_technique_id,pass_technique_name,clearance_head,shot_statsbomb_xg,shot_end_location,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,duel_type_id,duel_type_name,clearance_aerial_won,foul_won_defensive,pass_aerial_won,counterpress,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,clearance_left_foot,interception_outcome_id,interception_outcome_name,off_camera,pass_inswinging,clearance_other,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,shot_saved_to_post,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_shot_saved_to_post,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_switch,shot_aerial_won,ball_recovery_recovery_failure,foul_committed_advantage,foul_won_advantage,dribble_nutmeg,pass_goal_assist,shot_one_on_one,block_deflection,dribble_overrun,pass_cut_back,shot_first_time,pass_through_ball,goalkeeper_punched_out,foul_committed_type_id,foul_committed_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_card_id,foul_committed_card_name,miscontrol_aerial_won,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Pressure,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
b17c79c1-19ac-4947-a59f-3f8a91b2a28f,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,442.0,"[{'player': {'id': 11537, 'name': 'Alberto García Cabrera'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 26633, 'name': 'Alberto Lora Ramos'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 11}, {'player': {'id': 6561, 'name': 'Luis Hernández Rodríguez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 2}, {'player': {'id': 8818, 'name': 'Jorge Meré Pérez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 28}, {'player': {'id': 24263, 'name': 'Ismael López Blanco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 18}, {'player': {'id': 13107, 'name': 'Sergio Álvarez Díaz'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 18925, 'name': 'Ignacio Cases Mora'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 10}, {'player': {'id': 6581, 'name': 'Jonathan Rodríguez Menéndez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 23}, {'player': {'id': 23994, 'name': 'Alejandro Menéndez Díez'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 3}, {'player': {'id': 24173, 'name': 'Carlos Castro García'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 16}, {'player': {'id': 6926, 'name': 'Alen Halilović'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 25}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.261148020381785
5dd4ef9f-60e7-420a-ae77-dad8f19f1391,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,1041,Sporting Gijón,1,Regular Play,218,Real Betis,4141.0,"[{'player': {'id': 6654, 'name': 'Antonio Adán Garrido'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 11634, 'name': 'Cristiano Piccini'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 12}, {'player': {'id': 6872, 'name': 'Bruno González Cabrera'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 27349, 'name': 'Heiko Westermann'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 17}, {'player': {'id': 24132, 'name': 'Francisco Miguel Varela Martín'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 33}, {'player': {'id': 5671, 'name': ""Alfred John Momar N''Diaye""}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 6651, 'name': 'Joaquín Sánchez Rodríguez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 7}, {'player': {'id': 6697, 'name': 'Daniel Ceballos Fernández'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 10}, {'player': {'id': 6873, 'name': 'Francisco Portillo Soler'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 22}, {'player': {'id': 26723, 'name': 'Álvaro Cejudo Carmona'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 16}, {'player': {'id': 6832, 'name': 'Rubén Castro Martín'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 24}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.19677824274874323
7104491a-6a15-415e-83e1-7f5045d2ce8c,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,1041,Sporting Gijón,1,Regular Play,218,Real Betis,,,['4c85233f-d63c-465f-ac30-5e118a1cdb99'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.9445401684430196
4c85233f-d63c-465f-ac30-5e118a1cdb99,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['7104491a-6a15-415e-83e1-7f5045d2ce8c'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.8839175405453042
0880f195-1b58-42b8-8e1f-2847d85db8ec,5,1,00:00:01.219,0,1,2,0.578817,30,Pass,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['ca387465-864e-4b84-9411-c078d5cbaf4b'],"[60.0, 40.0]",6926.0,Alen Halilović,24.0,Left Center Forward,24173.0,Carlos Castro García,2.5079873,1.4909663,1.0,Ground Pass,"[60.2, 42.5]",65.0,Kick Off,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.219,1.219,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.2431472122475229
ca387465-864e-4b84-9411-c078d5cbaf4b,6,1,00:00:01.798,0,1,2,,42,Ball Receipt*,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['0880f195-1b58-42b8-8e1f-2847d85db8ec'],"[60.2, 42.5]",24173.0,Carlos Castro García,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.798,0.579,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.722161781685271
5a0bb9a8-b718-4c10-af29-671753209b59,7,1,00:00:01.798,0,1,2,0.325655,43,Carry,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,"['240f1190-b2dc-4afe-a825-5ad8c47f35b1', 'ca387465-864e-4b84-9411-c078d5cbaf4b']","[60.2, 42.5]",24173.0,Carlos Castro García,22.0,Right Center Forward,,,,,,,,,,,,"[59.3, 42.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.798,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.43405840064479784
240f1190-b2dc-4afe-a825-5ad8c47f35b1,8,1,00:00:02.124,0,2,2,1.44967,30,Pass,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['6c680cee-b9cc-4032-ac93-5f6ef3d47cd8'],"[59.3, 42.5]",24173.0,Carlos Castro García,22.0,Right Center Forward,13107.0,Sergio Álvarez Díaz,13.306014,-3.1115265,1.0,Ground Pass,"[46.0, 42.1]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.124,0.32600000000000007,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.11744064072270477
6c680cee-b9cc-4032-ac93-5f6ef3d47cd8,9,1,00:00:03.574,0,3,2,,42,Ball Receipt*,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['240f1190-b2dc-4afe-a825-5ad8c47f35b1'],"[46.0, 42.1]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.574,1.4499999999999997,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.30240314042878
e97b6e61-fa42-499c-a253-78383f843d12,10,1,00:00:03.574,0,3,2,0.971192,43,Carry,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,"['6c680cee-b9cc-4032-ac93-5f6ef3d47cd8', 'cf87c98c-45ef-4d77-87f3-17c2cc018f06']","[46.0, 42.1]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,,,,,,,,,,,,"[45.8, 42.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.574,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1944619654447498
cf87c98c-45ef-4d77-87f3-17c2cc018f06,11,1,00:00:04.545,0,4,2,1.265661,30,Pass,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['d2a8c97b-5221-4781-be1e-6717b685ee20'],"[45.8, 42.5]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,26633.0,Alberto Lora Ramos,25.241434,1.7580912,1.0,Ground Pass,"[41.1, 67.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.545,0.9710000000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7052379987036578
d2a8c97b-5221-4781-be1e-6717b685ee20,12,1,00:00:05.810,0,5,2,,42,Ball Receipt*,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['cf87c98c-45ef-4d77-87f3-17c2cc018f06'],"[41.1, 67.3]",26633.0,Alberto Lora Ramos,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.81,1.2649999999999997,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2308332691403755
a23798d6-4bfb-4d12-9467-0d3bbdabafe6,13,1,00:00:05.810,0,5,2,0.845994,43,Carry,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,"['903a7fd3-666e-47b7-8d26-f45fd43d7983', 'd2a8c97b-5221-4781-be1e-6717b685ee20']","[41.1, 67.3]",26633.0,Alberto Lora Ramos,2.0,Right Back,,,,,,,,,,,,"[39.6, 68.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.81,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4649207089178714
903a7fd3-666e-47b7-8d26-f45fd43d7983,14,1,00:00:06.656,0,6,2,1.451959,30,Pass,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['572fb9a4-ea94-434c-916c-0f2ea2220e27'],"[39.6, 68.4]",26633.0,Alberto Lora Ramos,2.0,Right Back,6561.0,Luis Hernández Rodríguez,19.026299,-2.2668805,1.0,Ground Pass,"[27.4, 53.8]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.656,0.8460000000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5607503043581327
572fb9a4-ea94-434c-916c-0f2ea2220e27,15,1,00:00:08.108,0,8,2,,42,Ball Receipt*,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['903a7fd3-666e-47b7-8d26-f45fd43d7983'],"[27.4, 53.8]",6561.0,Luis Hernández Rodríguez,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.108,1.4520000000000008,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5753475693300362
1204548b-6e1c-459f-bddc-be4cc5c1e8d4,16,1,00:00:08.108,0,8,2,1.296871,43,Carry,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,"['572fb9a4-ea94-434c-916c-0f2ea2220e27', 'aaec7ee8-7e91-4b0d-a0f0-dc2263f8e0ef']","[27.4, 53.8]",6561.0,Luis Hernández Rodríguez,3.0,Right Center Back,,,,,,,,,,,,"[27.2, 53.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.108,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4537588914709588
aaec7ee8-7e91-4b0d-a0f0-dc2263f8e0ef,17,1,00:00:09.405,0,9,2,1.589534,30,Pass,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['69755227-c84b-4003-95e1-21ce98ecfc9a'],"[27.2, 53.8]",6561.0,Luis Hernández Rodríguez,3.0,Right Center Back,8818.0,Jorge Meré Pérez,28.80625,-1.5916266,1.0,Ground Pass,"[26.6, 25.0]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.405,1.2969999999999988,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.08936298135941279
69755227-c84b-4003-95e1-21ce98ecfc9a,18,1,00:00:10.995,0,10,2,,42,Ball Receipt*,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['aaec7ee8-7e91-4b0d-a0f0-dc2263f8e0ef'],"[26.6, 25.0]",8818.0,Jorge Meré Pérez,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.995,1.5899999999999999,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.28865672985542
1e3dafd4-8996-4017-9a6d-7c5f47c95eb8,19,1,00:00:10.995,0,10,2,1.220625,43,Carry,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,"['69755227-c84b-4003-95e1-21ce98ecfc9a', 'd55178fb-a39c-4802-9c65-1508bce856af']","[26.6, 25.0]",8818.0,Jorge Meré Pérez,5.0,Left Center Back,,,,,,,,,,,,"[26.6, 25.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.995,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.33708474996110915
d55178fb-a39c-4802-9c65-1508bce856af,20,1,00:00:12.215,0,12,2,0.904415,30,Pass,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['8d50b016-ecae-4ca4-a59b-9e6c8497ece4'],"[26.6, 25.0]",8818.0,Jorge Meré Pérez,5.0,Left Center Back,18925.0,Ignacio Cases Mora,8.381527,0.946386,1.0,Ground Pass,"[31.5, 31.8]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.215,1.2200000000000006,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6922940630809338
8d50b016-ecae-4ca4-a59b-9e6c8497ece4,21,1,00:00:13.120,0,13,2,,42,Ball Receipt*,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['d55178fb-a39c-4802-9c65-1508bce856af'],"[31.5, 31.8]",18925.0,Ignacio Cases Mora,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.12,0.9049999999999994,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6003877378383924
14f2a2dd-7140-430b-9bd6-4b82023042fb,22,1,00:00:13.120,0,13,2,1.661967,43,Carry,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,"['8d50b016-ecae-4ca4-a59b-9e6c8497ece4', 'df5b86c6-15ae-4b8b-8b28-19a7e8d58740']","[31.5, 31.8]",18925.0,Ignacio Cases Mora,11.0,Left Defensive Midfield,,,,,,,,,,,,"[39.2, 35.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.12,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3406554175417138
df5b86c6-15ae-4b8b-8b28-19a7e8d58740,23,1,00:00:14.782,0,14,2,1.685009,30,Pass,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['08c8b981-063f-488f-9c8d-7bcfc28f8245'],"[39.2, 35.4]",18925.0,Ignacio Cases Mora,11.0,Left Defensive Midfield,13107.0,Sergio Álvarez Díaz,21.592823,1.3797586,1.0,Ground Pass,"[43.3, 56.6]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.782,1.6620000000000008,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.4249347101669343
08c8b981-063f-488f-9c8d-7bcfc28f8245,24,1,00:00:16.467,0,16,2,,42,Ball Receipt*,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['df5b86c6-15ae-4b8b-8b28-19a7e8d58740'],"[43.3, 56.6]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.467,1.6849999999999987,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3049463692955712
e2a952d7-b3be-4856-bea8-7338058e8260,25,1,00:00:16.467,0,16,2,3.180759,43,Carry,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,"['08c8b981-063f-488f-9c8d-7bcfc28f8245', '9600ece4-6dc4-4343-b77b-e1a315012306']","[43.3, 56.6]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,,,,,,,,,,,,"[59.5, 56.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.467,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0721434623465046
9600ece4-6dc4-4343-b77b-e1a315012306,26,1,00:00:19.647,0,19,2,1.149362,30,Pass,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['0ef37d79-332b-411e-bf81-342b4a927495'],"[59.5, 56.2]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,6581.0,Jonathan Rodríguez Menéndez,9.4667845,2.114839,1.0,Ground Pass,"[54.6, 64.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.647,3.1799999999999997,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.052259980874416634
0ef37d79-332b-411e-bf81-342b4a927495,27,1,00:00:20.797,0,20,2,,42,Ball Receipt*,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['9600ece4-6dc4-4343-b77b-e1a315012306'],"[54.6, 64.3]",6581.0,Jonathan Rodríguez Menéndez,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.797,1.1500000000000021,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.18945874270397944
03af4da4-b879-4faf-9245-1755b6c29620,28,1,00:00:20.797,0,20,2,0.959527,43,Carry,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,"['0a6d3473-c3f7-4461-8d0b-109f12519871', '0ef37d79-332b-411e-bf81-342b4a927495', 'b61de9cc-3319-4b54-a0b1-a9cf4208759c']","[54.6, 64.3]",6581.0,Jonathan Rodríguez Menéndez,12.0,Right Midfield,,,,,,,,,,,,"[54.2, 61.8]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.797,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10065989445005918
0a6d3473-c3f7-4461-8d0b-109f12519871,29,1,00:00:21.137,0,21,2,0.502324,17,Pressure,1041,Sporting Gijón,9,From Kick Off,218,Real Betis,,,['03af4da4-b879-4faf-9245-1755b6c29620'],"[61.0, 17.3]",6873.0,Francisco Portillo Soler,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.137,0.33999999999999986,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.09826700338755723
b61de9cc-3319-4b54-a0b1-a9cf4208759c,30,1,00:00:21.756,0,21,2,2.271147,30,Pass,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['c4467cd4-9789-469a-b09c-3966504bb9ee'],"[54.2, 61.8]",6581.0,Jonathan Rodríguez Menéndez,12.0,Right Midfield,8818.0,Jorge Meré Pérez,30.545868,-2.0432284,1.0,Ground Pass,"[40.3, 34.6]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.756,0.6189999999999998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.531738728430754
c4467cd4-9789-469a-b09c-3966504bb9ee,31,1,00:00:24.028,0,24,2,,42,Ball Receipt*,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['b61de9cc-3319-4b54-a0b1-a9cf4208759c'],"[40.3, 34.6]",8818.0,Jorge Meré Pérez,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.028,2.2719999999999985,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5731670234576821
f6041495-d487-45c6-9a18-16930aee29fc,32,1,00:00:24.028,0,24,2,1.347549,43,Carry,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,"['b2941a68-6a22-490c-8158-4592617a0132', 'c4467cd4-9789-469a-b09c-3966504bb9ee']","[40.3, 34.6]",8818.0,Jorge Meré Pérez,5.0,Left Center Back,,,,,,,,,,,,"[41.3, 30.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.028,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.48702916663316165
