id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_aerial_won,pass_outcome_id,pass_outcome_name,duel_type_id,duel_type_name,off_camera,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,interception_outcome_id,interception_outcome_name,pass_technique_id,pass_technique_name,pass_through_ball,pass_switch,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,duel_outcome_id,duel_outcome_name,pass_cross,pass_cut_back,dribble_outcome_id,dribble_outcome_name,dribble_overrun,pass_assisted_shot_id,pass_goal_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_first_time,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,out,clearance_right_foot,pass_shot_assist,goalkeeper_end_location,pass_outswinging,clearance_head,clearance_aerial_won,foul_committed_type_id,foul_committed_type_name,dribble_nutmeg,pass_inswinging,block_deflection,foul_committed_advantage,foul_won_advantage,ball_recovery_recovery_failure,foul_won_defensive,foul_committed_card_id,foul_committed_card_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_deflected,injury_stoppage_in_chain,pass_no_touch,shot_aerial_won,shot_one_on_one,foul_committed_offensive,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
29d3aa4f-c85a-48a2-862c-c702baeec666,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,221,Levante UD,1,Regular Play,221,Levante UD,4231.0,"[{'player': {'id': 23843, 'name': 'Diego Mariño Villar'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6787, 'name': 'Pedro López Muñoz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 19}, {'player': {'id': 27656, 'name': 'Carl Medjani'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 14}, {'player': {'id': 26012, 'name': 'David Navarro Pedrós'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 26023, 'name': 'Juan Francisco García García'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 12}, {'player': {'id': 24149, 'name': 'José Antonio García Rabasco'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 7}, {'player': {'id': 5678, 'name': 'Jefferson Andrés Lerma Solís'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 27463, 'name': 'Mauricio Andrés Cuero Castillo'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 9}, {'player': {'id': 26211, 'name': 'Joan Verdú Fernández'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 25}, {'player': {'id': 6668, 'name': 'José Luis Morales Nogales'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 23791, 'name': 'Víctor Casadesús Castaño'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 18}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.34801078215448367
0ae96530-f714-4b0c-8a78-c0b864bc2f33,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,221,Levante UD,1,Regular Play,212,Atlético Madrid,442.0,"[{'player': {'id': 6378, 'name': 'Jan Oblak'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6375, 'name': 'Juan Francisco Torres Belén'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 20}, {'player': {'id': 5259, 'name': 'José María Giménez de Vargas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 24}, {'player': {'id': 6376, 'name': 'Stefan Savić'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 15}, {'player': {'id': 6320, 'name': 'Filipe Luís Kasmirski'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 6384, 'name': 'Gabriel Fernández Arenas'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 19668, 'name': 'Augusto Matías Fernández'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 12}, {'player': {'id': 5199, 'name': 'Jorge Resurrección Merodio'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 6}, {'player': {'id': 6381, 'name': 'Saúl Ñíguez Esclapez'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 17}, {'player': {'id': 6382, 'name': 'Fernando José Torres Sanz'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 9}, {'player': {'id': 6377, 'name': 'Ángel Martín Correa'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 16}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.8774757321997974
59f44d94-2b94-4347-8fb6-37dd4e34de93,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,221,Levante UD,1,Regular Play,221,Levante UD,,,['00131b7d-a4cb-4161-8cdd-dcb0472f84ff'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.16657711276260367
00131b7d-a4cb-4161-8cdd-dcb0472f84ff,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,221,Levante UD,1,Regular Play,212,Atlético Madrid,,,['59f44d94-2b94-4347-8fb6-37dd4e34de93'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2137540484022894
977764b3-c5b0-4eaf-b7b8-3f418285b520,5,1,00:00:00.497,0,0,2,0.58828,30,Pass,221,Levante UD,9,From Kick Off,221,Levante UD,,,['6412e941-6745-47b8-a810-4f84503c556c'],"[60.0, 40.0]",26211.0,Joan Verdú Fernández,19.0,Center Attacking Midfield,23791.0,Víctor Casadesús Castaño,2.720294,1.8692952,1.0,Ground Pass,"[59.2, 42.6]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.497,0.497,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.5625261708685642
6412e941-6745-47b8-a810-4f84503c556c,6,1,00:00:01.085,0,1,2,,42,Ball Receipt*,221,Levante UD,9,From Kick Off,221,Levante UD,,,['977764b3-c5b0-4eaf-b7b8-3f418285b520'],"[59.2, 42.6]",23791.0,Víctor Casadesús Castaño,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.085,0.588,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5001413446263252
279ddf04-d6e6-4afa-a7f8-52af73b8f25a,7,1,00:00:01.085,0,1,2,0.970059,30,Pass,221,Levante UD,9,From Kick Off,221,Levante UD,,,['c08bbec0-b38d-4014-aa97-4c270d891b3a'],"[59.0, 42.8]",23791.0,Víctor Casadesús Castaño,23.0,Center Forward,24149.0,José Antonio García Rabasco,13.994642,-2.9035463,1.0,Ground Pass,"[45.4, 39.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.085,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.7638216760163609
c08bbec0-b38d-4014-aa97-4c270d891b3a,8,1,00:00:02.055,0,2,2,,42,Ball Receipt*,221,Levante UD,9,From Kick Off,221,Levante UD,,,['279ddf04-d6e6-4afa-a7f8-52af73b8f25a'],"[45.4, 39.5]",24149.0,José Antonio García Rabasco,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.055,0.9700000000000002,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6426779746982423
93b0655f-55b6-4c47-a803-3636270d6d98,9,1,00:00:02.055,0,2,2,0.771447,43,Carry,221,Levante UD,9,From Kick Off,221,Levante UD,,,"['27fd8f3f-6d8e-43c5-8231-4719672b8ecb', 'c08bbec0-b38d-4014-aa97-4c270d891b3a']","[45.4, 39.5]",24149.0,José Antonio García Rabasco,9.0,Right Defensive Midfield,,,,,,,,,,,,"[45.2, 34.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.055,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.18652518194935763
27fd8f3f-6d8e-43c5-8231-4719672b8ecb,10,1,00:00:02.827,0,2,2,2.114089,30,Pass,221,Levante UD,9,From Kick Off,221,Levante UD,,,['449d22ec-092b-4ee7-b372-3b69f3f62d1e'],"[45.2, 34.5]",24149.0,José Antonio García Rabasco,9.0,Right Defensive Midfield,26023.0,Juan Francisco García García,21.384106,-1.7021117,1.0,Ground Pass,"[42.4, 13.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.827,0.7719999999999998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.5911226928222963
449d22ec-092b-4ee7-b372-3b69f3f62d1e,11,1,00:00:04.941,0,4,2,,42,Ball Receipt*,221,Levante UD,9,From Kick Off,221,Levante UD,,,['27fd8f3f-6d8e-43c5-8231-4719672b8ecb'],"[42.4, 13.3]",26023.0,Juan Francisco García García,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.941,2.114,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4259608837729848
9da2eceb-41fd-4e59-b5b9-f3d84b63267e,12,1,00:00:04.941,0,4,2,1.639609,43,Carry,221,Levante UD,9,From Kick Off,221,Levante UD,,,"['449d22ec-092b-4ee7-b372-3b69f3f62d1e', 'c445aed2-618e-430c-baa6-b56b341eb8a5']","[42.4, 13.3]",26023.0,Juan Francisco García García,6.0,Left Back,,,,,,,,,,,,"[45.2, 10.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.941,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.34600020848864366
c445aed2-618e-430c-baa6-b56b341eb8a5,13,1,00:00:06.581,0,6,2,3.161219,30,Pass,221,Levante UD,9,From Kick Off,221,Levante UD,,,['33b51abb-6980-4d2f-a21a-c9c437b4b63b'],"[45.2, 10.2]",26023.0,Juan Francisco García García,6.0,Left Back,23791.0,Víctor Casadesús Castaño,55.952927,0.3426633,3.0,High Pass,"[97.9, 29.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.581,1.6400000000000006,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.04234719611701654
33b51abb-6980-4d2f-a21a-c9c437b4b63b,14,1,00:00:09.742,0,9,2,,42,Ball Receipt*,221,Levante UD,9,From Kick Off,221,Levante UD,,,['c445aed2-618e-430c-baa6-b56b341eb8a5'],"[97.9, 29.0]",23791.0,Víctor Casadesús Castaño,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.742,3.1610000000000005,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2362408759123098
bde80889-1061-402e-aa8e-71ea0da2c1c2,15,1,00:00:09.742,0,9,2,2.915129,30,Pass,221,Levante UD,9,From Kick Off,221,Levante UD,,,"['9c948486-80ac-4607-abb7-f8ce253be6b1', 'cdbf09cd-48ff-44e0-adc2-7186d6e07180']","[96.0, 30.4]",23791.0,Víctor Casadesús Castaño,23.0,Center Forward,,,24.640009,1.2272264,3.0,High Pass,"[104.3, 53.6]",,,,,,True,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.742,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.3603251042853036
cdbf09cd-48ff-44e0-adc2-7186d6e07180,16,1,00:00:09.742,0,9,2,0.0,4,Duel,221,Levante UD,9,From Kick Off,212,Atlético Madrid,,,['bde80889-1061-402e-aa8e-71ea0da2c1c2'],"[24.1, 49.7]",5259.0,José María Giménez de Vargas,3.0,Right Center Back,,,,,,,,,,,,,True,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.742,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7334594354071182
9c948486-80ac-4607-abb7-f8ce253be6b1,17,1,00:00:12.657,0,12,2,6.646987,30,Pass,221,Levante UD,9,From Kick Off,212,Atlético Madrid,,,['bde80889-1061-402e-aa8e-71ea0da2c1c2'],"[15.8, 26.5]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,,,72.033676,-0.37225702,3.0,High Pass,"[82.9, 0.3]",38.0,Left Foot,66.0,Recovery,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.657,2.914999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.19111476802083016
c5f81a8a-bf69-4aa8-bb77-5292b36a81ba,18,1,00:00:21.611,0,21,3,1.785147,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,['af75255c-5e90-4dc7-88e5-00441f92375c'],"[38.3, 80.0]",6787.0,Pedro López Muñoz,2.0,Right Back,27656.0,Carl Medjani,16.183016,-2.923594,2.0,Low Pass,"[22.5, 76.5]",,,67.0,Throw-in,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.611,8.954,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.9680324991322543
af75255c-5e90-4dc7-88e5-00441f92375c,19,1,00:00:23.396,0,23,3,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,['c5f81a8a-bf69-4aa8-bb77-5292b36a81ba'],"[22.5, 76.5]",27656.0,Carl Medjani,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.396,1.7850000000000001,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7320022286612925
200bb018-4b64-4a14-ab2b-f207351949a6,20,1,00:00:25.667,0,25,3,2.182884,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,['20fe1d30-2ab8-40ee-b2d0-ef51dc207443'],"[15.1, 74.3]",27656.0,Carl Medjani,3.0,Right Center Back,23843.0,Diego Mariño Villar,25.651705,-2.079788,1.0,Ground Pass,"[2.6, 51.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.667,2.271000000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.5991106391201257
5e4f4ac8-ad1a-4adc-8700-1552a9792e78,21,1,00:00:27.077,0,27,3,0.921211,17,Pressure,221,Levante UD,4,From Throw In,212,Atlético Madrid,,,"['20fe1d30-2ab8-40ee-b2d0-ef51dc207443', '8350f51b-cf75-4796-922d-d49184ecc4d5']","[106.8, 20.1]",6377.0,Ángel Martín Correa,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.077,1.4100000000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6182828679018322
20fe1d30-2ab8-40ee-b2d0-ef51dc207443,22,1,00:00:27.850,0,27,3,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,"['200bb018-4b64-4a14-ab2b-f207351949a6', '5e4f4ac8-ad1a-4adc-8700-1552a9792e78']","[2.6, 51.9]",23843.0,Diego Mariño Villar,1.0,Goalkeeper,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.85,0.7729999999999997,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4340896476915236
8350f51b-cf75-4796-922d-d49184ecc4d5,23,1,00:00:27.850,0,27,3,3.461368,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,"['4f301a68-bff7-43c5-a930-d1f902d484c7', '5e4f4ac8-ad1a-4adc-8700-1552a9792e78']","[2.6, 51.9]",23843.0,Diego Mariño Villar,1.0,Goalkeeper,23791.0,Víctor Casadesús Castaño,54.033417,0.18614377,3.0,High Pass,"[55.7, 61.9]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.85,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.3290401285760056
4f301a68-bff7-43c5-a930-d1f902d484c7,24,1,00:00:31.311,0,31,3,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,['8350f51b-cf75-4796-922d-d49184ecc4d5'],"[55.7, 61.9]",23791.0,Víctor Casadesús Castaño,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.311,3.4609999999999985,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10980451519974577
6e163da7-b8f7-4fed-a3bb-b7adcc29d6d4,25,1,00:00:31.311,0,31,3,0.750802,43,Carry,221,Levante UD,4,From Throw In,221,Levante UD,,,"['022eb93f-34b8-48fa-819c-6975a0face8d', '4f301a68-bff7-43c5-a930-d1f902d484c7']","[55.7, 61.9]",23791.0,Víctor Casadesús Castaño,23.0,Center Forward,,,,,,,,,,,,"[55.7, 63.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.311,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.42807314261234564
022eb93f-34b8-48fa-819c-6975a0face8d,26,1,00:00:32.062,0,32,3,0.166384,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,"['7e3eaa51-bdd5-4294-a236-942ccd93678b', '9ae2df02-4b2f-45c4-bbb9-7a323985cd71']","[55.7, 63.8]",23791.0,Víctor Casadesús Castaño,23.0,Center Forward,24149.0,José Antonio García Rabasco,2.8653097,2.0812848,1.0,Ground Pass,"[54.3, 66.3]",40.0,Right Foot,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.062,0.7509999999999977,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.3301608282883922
7e3eaa51-bdd5-4294-a236-942ccd93678b,27,1,00:00:32.228,0,32,3,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,['022eb93f-34b8-48fa-819c-6975a0face8d'],"[51.2, 67.7]",24149.0,José Antonio García Rabasco,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.228,0.16600000000000392,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6793309161678925
9ae2df02-4b2f-45c4-bbb9-7a323985cd71,28,1,00:00:32.228,0,32,4,0.0,10,Interception,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['022eb93f-34b8-48fa-819c-6975a0face8d'],"[65.8, 13.8]",6381.0,Saúl Ñíguez Esclapez,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,True,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.228,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.6289173288132636
13cdd65b-b206-46c8-9c0f-9f0a8efcbab5,29,1,00:00:32.228,0,32,4,1.883736,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['41abaa1b-78b4-4d4b-8afa-c02ac37e9474', '9ae2df02-4b2f-45c4-bbb9-7a323985cd71', 'a0d1cd33-ac90-4098-9587-6379cb199da9']","[65.8, 13.8]",6381.0,Saúl Ñíguez Esclapez,16.0,Left Midfield,,,,,,,,,,,,"[70.5, 23.2]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.228,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9896287120165637
41abaa1b-78b4-4d4b-8afa-c02ac37e9474,30,1,00:00:32.940,0,32,4,1.129028,17,Pressure,212,Atlético Madrid,1,Regular Play,221,Levante UD,,,['13cdd65b-b206-46c8-9c0f-9f0a8efcbab5'],"[54.3, 60.0]",23791.0,Víctor Casadesús Castaño,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.94,0.7119999999999962,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.03507106458724307
a0d1cd33-ac90-4098-9587-6379cb199da9,31,1,00:00:34.112,0,34,4,0.729984,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['ee33dc77-462b-43a3-900c-7d4daf6cdcdd'],"[70.5, 23.2]",6381.0,Saúl Ñíguez Esclapez,16.0,Left Midfield,6382.0,Fernando José Torres Sanz,13.238202,0.18998829,1.0,Ground Pass,"[83.5, 25.7]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.112,1.1720000000000041,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.010056461232784364
ee33dc77-462b-43a3-900c-7d4daf6cdcdd,32,1,00:00:34.842,0,34,4,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['a0d1cd33-ac90-4098-9587-6379cb199da9'],"[83.5, 25.7]",6382.0,Fernando José Torres Sanz,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.842,0.7299999999999969,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.19342015640105226
