id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_cut_back,out,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,dribble_outcome_id,dribble_outcome_name,pass_switch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,pass_aerial_won,foul_won_defensive,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,clearance_left_foot,pass_cross,clearance_aerial_won,clearance_head,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,ball_recovery_recovery_failure,pass_technique_id,pass_technique_name,pass_outswinging,interception_outcome_id,interception_outcome_name,pass_inswinging,dribble_overrun,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,shot_first_time,injury_stoppage_in_chain,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_goal_assist,shot_one_on_one,pass_no_touch,block_save_block,foul_committed_advantage,foul_won_advantage,block_offensive,shot_redirect,block_deflection,foul_committed_penalty,foul_won_penalty,50_50_outcome_id,50_50_outcome_name,miscontrol_aerial_won,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
e64d86fd-f463-4624-8c4d-73a686383de3,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,442.0,"[{'player': {'id': 6378, 'name': 'Jan Oblak'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6375, 'name': 'Juan Francisco Torres Belén'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 20}, {'player': {'id': 5259, 'name': 'José María Giménez de Vargas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 24}, {'player': {'id': 5249, 'name': 'Diego Roberto Godín Leal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 2}, {'player': {'id': 6320, 'name': 'Filipe Luís Kasmirski'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 6384, 'name': 'Gabriel Fernández Arenas'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 20669, 'name': 'Tiago Cardoso Mendes'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 5633, 'name': 'Yannick Ferreira Carrasco'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 21}, {'player': {'id': 5199, 'name': 'Jorge Resurrección Merodio'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 6}, {'player': {'id': 5487, 'name': 'Antoine Griezmann'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 7}, {'player': {'id': 17622, 'name': 'Jackson Arley Martínez Valencia'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 11}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.5560453216159118
920e6fe1-0f44-4318-b00f-7ab91bd66fa8,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,212,Atlético Madrid,1,Regular Play,207,Valencia,433.0,"[{'player': {'id': 6898, 'name': 'Jaume Doménech Sánchez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 24}, {'player': {'id': 7005, 'name': 'João Pedro Cavaco Cancelo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 3638, 'name': 'Shkodran Mustafi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 27482, 'name': 'Aderllan Leandro de Jesus Santos'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 6596, 'name': 'José Luis Gayà Peña'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 14}, {'player': {'id': 5741, 'name': 'Enzo Nicolás Pérez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 15}, {'player': {'id': 6595, 'name': 'Daniel Parejo Muñoz'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 10}, {'player': {'id': 10037, 'name': 'Danilo Barbosa da Silva'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 12}, {'player': {'id': 10802, 'name': 'André Filipe Tavares Gomes'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 21}, {'player': {'id': 6594, 'name': 'Santiago Mina Lorenzo'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 22}, {'player': {'id': 5718, 'name': 'Rodrigo Moreno Machado'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 17}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.31022917151685914
ad10ee89-1cbc-4e88-a54a-4b9accd54006,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['fd4067fd-dfe9-49c1-983d-f33616016d58'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.6823195460177257
fd4067fd-dfe9-49c1-983d-f33616016d58,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,212,Atlético Madrid,1,Regular Play,207,Valencia,,,['ad10ee89-1cbc-4e88-a54a-4b9accd54006'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.4894879672846013
d674438a-8c67-4dc2-95dd-05ce2eb7d7e8,5,1,00:00:00.537,0,0,2,0.875293,30,Pass,207,Valencia,9,From Kick Off,207,Valencia,,,['3345a0ab-9056-4074-81d0-10ac7b4d555f'],True,"[61.0, 40.1]",6594.0,Santiago Mina Lorenzo,21.0,Left Wing,5718.0,Rodrigo Moreno Machado,2.886174,1.815775,1.0,Ground Pass,"[60.3, 42.9]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.537,0.537,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6591729027993628
3345a0ab-9056-4074-81d0-10ac7b4d555f,6,1,00:00:01.412,0,1,2,,42,Ball Receipt*,207,Valencia,9,From Kick Off,207,Valencia,,,['d674438a-8c67-4dc2-95dd-05ce2eb7d7e8'],,"[60.3, 42.9]",5718.0,Rodrigo Moreno Machado,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.412,0.8749999999999999,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.19922922010811217
69f456c1-722b-4c08-a121-d744ac8a3d62,7,1,00:00:01.732,0,1,2,2.271977,30,Pass,207,Valencia,9,From Kick Off,207,Valencia,,,['15f051ea-01ef-4784-ad69-20ef0d312823'],,"[59.9, 43.1]",5718.0,Rodrigo Moreno Machado,23.0,Center Forward,27482.0,Aderllan Leandro de Jesus Santos,29.13589,-2.7655478,1.0,Ground Pass,"[32.8, 32.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.732,0.32000000000000006,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3306704600147624
15f051ea-01ef-4784-ad69-20ef0d312823,8,1,00:00:04.004,0,4,2,,42,Ball Receipt*,207,Valencia,9,From Kick Off,207,Valencia,,,['69f456c1-722b-4c08-a121-d744ac8a3d62'],,"[32.8, 32.4]",27482.0,Aderllan Leandro de Jesus Santos,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.004,2.2719999999999994,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.280935211868392
7042a196-f83b-45a0-b715-1cee58131919,9,1,00:00:04.004,0,4,2,1.021801,43,Carry,207,Valencia,9,From Kick Off,207,Valencia,,,"['15f051ea-01ef-4784-ad69-20ef0d312823', 'b970be13-7392-4859-98cb-0c1a2a476246']",,"[32.8, 32.4]",27482.0,Aderllan Leandro de Jesus Santos,5.0,Left Center Back,,,,,,,,,,,,"[32.4, 32.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.004,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6464653002465927
b970be13-7392-4859-98cb-0c1a2a476246,10,1,00:00:05.026,0,5,2,1.81378,30,Pass,207,Valencia,9,From Kick Off,207,Valencia,,,['8a61c02b-7db1-4563-a450-65aa35c95b0e'],,"[32.4, 32.6]",27482.0,Aderllan Leandro de Jesus Santos,5.0,Left Center Back,7005.0,João Pedro Cavaco Cancelo,34.97485,1.3341392,1.0,Ground Pass,"[40.6, 66.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.026,1.0220000000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7904342939745609
8a61c02b-7db1-4563-a450-65aa35c95b0e,11,1,00:00:06.840,0,6,2,,42,Ball Receipt*,207,Valencia,9,From Kick Off,207,Valencia,,,['b970be13-7392-4859-98cb-0c1a2a476246'],,"[40.6, 66.6]",7005.0,João Pedro Cavaco Cancelo,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.84,1.814,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.41255760794718466
f54c9ac0-2a54-490d-b00e-e4f822341c98,12,1,00:00:06.840,0,6,2,1.768048,43,Carry,207,Valencia,9,From Kick Off,207,Valencia,,,"['8a61c02b-7db1-4563-a450-65aa35c95b0e', 'd82630ce-0d44-49de-94e4-73d86d990221']",,"[40.6, 66.6]",7005.0,João Pedro Cavaco Cancelo,2.0,Right Back,,,,,,,,,,,,"[41.2, 69.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.84,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6102218475469189
d82630ce-0d44-49de-94e4-73d86d990221,13,1,00:00:08.608,0,8,2,0.987739,30,Pass,207,Valencia,9,From Kick Off,207,Valencia,,,['6a09c536-4981-4f66-a92c-f718b7e01095'],,"[41.2, 69.1]",7005.0,João Pedro Cavaco Cancelo,2.0,Right Back,10802.0,André Filipe Tavares Gomes,14.5866375,0.6736703,1.0,Ground Pass,"[52.6, 78.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.608,1.7680000000000007,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.17552121430086054
6a09c536-4981-4f66-a92c-f718b7e01095,14,1,00:00:09.595,0,9,2,,42,Ball Receipt*,207,Valencia,9,From Kick Off,207,Valencia,,,['d82630ce-0d44-49de-94e4-73d86d990221'],,"[52.6, 78.2]",10802.0,André Filipe Tavares Gomes,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.595,0.9870000000000001,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6059692531313602
1696ef5b-1735-4bf4-8a7d-012b00e1ee6b,15,1,00:00:09.595,0,9,2,1.024148,43,Carry,207,Valencia,9,From Kick Off,207,Valencia,,,"['6a09c536-4981-4f66-a92c-f718b7e01095', 'a358fffa-0f45-4ac0-ac2f-66e5efcf6ca8', 'f2cbd941-cfa8-4ae7-8020-3b45399a3cc8']",,"[52.6, 78.2]",10802.0,André Filipe Tavares Gomes,17.0,Right Wing,,,,,,,,,,,,"[52.0, 77.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.595,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.33492056201306386
a358fffa-0f45-4ac0-ac2f-66e5efcf6ca8,16,1,00:00:10.172,0,10,2,0.573052,17,Pressure,207,Valencia,9,From Kick Off,212,Atlético Madrid,,,"['1696ef5b-1735-4bf4-8a7d-012b00e1ee6b', 'f2cbd941-cfa8-4ae7-8020-3b45399a3cc8']",,"[62.8, 2.2]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.172,0.577,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.876160023883988
f2cbd941-cfa8-4ae7-8020-3b45399a3cc8,17,1,00:00:10.620,0,10,2,1.7049,30,Pass,207,Valencia,9,From Kick Off,207,Valencia,,,"['a358fffa-0f45-4ac0-ac2f-66e5efcf6ca8', 'c943632d-0bfe-41b3-b7dc-cda81b63ecf0']",,"[52.0, 77.7]",10802.0,André Filipe Tavares Gomes,17.0,Right Wing,5718.0,Rodrigo Moreno Machado,29.492033,-0.8573889,1.0,Ground Pass,"[71.3, 55.4]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.62,0.4479999999999986,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.43992512992923505
c943632d-0bfe-41b3-b7dc-cda81b63ecf0,18,1,00:00:12.324,0,12,2,,42,Ball Receipt*,207,Valencia,9,From Kick Off,207,Valencia,,,['f2cbd941-cfa8-4ae7-8020-3b45399a3cc8'],,"[71.3, 55.4]",5718.0,Rodrigo Moreno Machado,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.324,1.7040000000000006,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2793994009627616
93a7296e-82cf-421c-84e7-74ec7fc5ea6f,19,1,00:00:12.324,0,12,2,2.074516,43,Carry,207,Valencia,9,From Kick Off,207,Valencia,,,"['00765cb3-426f-4d35-a535-ab4df5351981', 'c943632d-0bfe-41b3-b7dc-cda81b63ecf0']",,"[71.3, 55.4]",5718.0,Rodrigo Moreno Machado,23.0,Center Forward,,,,,,,,,,,,"[73.5, 51.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.324,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.712771098008503
00765cb3-426f-4d35-a535-ab4df5351981,20,1,00:00:14.399,0,14,2,2.49333,30,Pass,207,Valencia,9,From Kick Off,207,Valencia,,,['f738fbed-b72e-4190-af7d-30b00b57a89c'],,"[73.5, 51.3]",5718.0,Rodrigo Moreno Machado,23.0,Center Forward,6596.0,José Luis Gayà Peña,35.254787,-1.4770548,1.0,Ground Pass,"[76.8, 16.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.399,2.0749999999999993,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.38772416015037625
f738fbed-b72e-4190-af7d-30b00b57a89c,21,1,00:00:16.892,0,16,2,,42,Ball Receipt*,207,Valencia,9,From Kick Off,207,Valencia,,,['00765cb3-426f-4d35-a535-ab4df5351981'],,"[76.8, 16.2]",6596.0,José Luis Gayà Peña,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.892,2.4930000000000003,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.18468571709618387
0f84e32d-d4a7-43bf-9bcb-11c16cea6f1a,22,1,00:00:16.892,0,16,2,1.13459,43,Carry,207,Valencia,9,From Kick Off,207,Valencia,,,"['c21d68c7-1ffc-4ae2-a5f0-9f13b55cc0c1', 'f738fbed-b72e-4190-af7d-30b00b57a89c']",,"[76.8, 16.2]",6596.0,José Luis Gayà Peña,6.0,Left Back,,,,,,,,,,,,"[83.2, 13.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.892,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.35112689508876727
c21d68c7-1ffc-4ae2-a5f0-9f13b55cc0c1,23,1,00:00:18.027,0,18,2,2.854163,30,Pass,207,Valencia,9,From Kick Off,207,Valencia,,,['309ceb56-62ab-4313-8d63-9a2ae3ce7df9'],,"[83.2, 13.5]",6596.0,José Luis Gayà Peña,6.0,Left Back,6594.0,Santiago Mina Lorenzo,32.99697,0.10931853,1.0,Ground Pass,"[116.0, 17.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.027,1.1350000000000016,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.39459027316684203
309ceb56-62ab-4313-8d63-9a2ae3ce7df9,24,1,00:00:20.881,0,20,2,,42,Ball Receipt*,207,Valencia,9,From Kick Off,207,Valencia,,,['c21d68c7-1ffc-4ae2-a5f0-9f13b55cc0c1'],,"[116.0, 17.1]",6594.0,Santiago Mina Lorenzo,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.881,2.853999999999999,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7518801018302578
42c51fb2-eb4a-492f-9536-7e37d884d481,25,1,00:00:20.881,0,20,2,1.213287,43,Carry,207,Valencia,9,From Kick Off,207,Valencia,,,"['309ceb56-62ab-4313-8d63-9a2ae3ce7df9', 'b42aa922-6541-49dc-b89d-1f7c234c3e0a']",,"[116.0, 17.1]",6594.0,Santiago Mina Lorenzo,21.0,Left Wing,,,,,,,,,,,,"[117.9, 9.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.881,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.16459559813020863
b42aa922-6541-49dc-b89d-1f7c234c3e0a,26,1,00:00:22.094,0,22,2,1.317103,30,Pass,207,Valencia,9,From Kick Off,207,Valencia,,,['6b4fc6c2-b2b5-49bd-95a4-755ff9584c6e'],,"[117.9, 9.9]",6594.0,Santiago Mina Lorenzo,21.0,Left Wing,6596.0,José Luis Gayà Peña,24.865236,2.2593555,2.0,Low Pass,"[102.1, 29.1]",40.0,Right Foot,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.094,1.213000000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.723146041521062
6b4fc6c2-b2b5-49bd-95a4-755ff9584c6e,27,1,00:00:23.411,0,23,2,,42,Ball Receipt*,207,Valencia,9,From Kick Off,207,Valencia,,,['b42aa922-6541-49dc-b89d-1f7c234c3e0a'],,"[102.1, 29.1]",6596.0,José Luis Gayà Peña,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.411,1.3170000000000002,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7673916505831255
ae323e8f-a845-4c54-a6c7-5483ef362a4d,28,1,00:00:23.411,0,23,2,0.163881,43,Carry,207,Valencia,9,From Kick Off,207,Valencia,,,"['1d5a291b-0fbb-406a-9933-5fbf1ba8371b', '6b4fc6c2-b2b5-49bd-95a4-755ff9584c6e']",,"[102.1, 29.1]",6596.0,José Luis Gayà Peña,6.0,Left Back,,,,,,,,,,,,"[102.1, 29.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.411,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4070553022019865
1d5a291b-0fbb-406a-9933-5fbf1ba8371b,29,1,00:00:23.575,0,23,2,0.0,38,Miscontrol,207,Valencia,9,From Kick Off,207,Valencia,,,,,"[102.1, 29.1]",6596.0,José Luis Gayà Peña,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.575,0.16399999999999793,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7081305219878103
d32d6cdb-a4d2-4171-9d40-c4db2e04fcd1,30,1,00:00:25.733,0,25,2,0.0,9,Clearance,207,Valencia,9,From Kick Off,212,Atlético Madrid,,,,,"[19.1, 36.4]",20669.0,Tiago Cardoso Mendes,11.0,Left Defensive Midfield,,,,,,,,,,,,,True,,True,40.0,Right Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.733,2.1580000000000013,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.276149235301105
15799081-9b9f-4120-8758-6b8425263c3a,31,1,00:00:33.034,0,33,3,0.969864,30,Pass,207,Valencia,4,From Throw In,207,Valencia,,,['51b8913a-09b4-411a-b257-f49919579c57'],,"[79.2, 80.0]",7005.0,João Pedro Cavaco Cancelo,2.0,Right Back,5741.0,Enzo Nicolás Pérez,10.55462,-1.3994172,2.0,Low Pass,"[81.0, 69.6]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.034,7.300999999999998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.969167328544997
51b8913a-09b4-411a-b257-f49919579c57,32,1,00:00:34.004,0,34,3,,42,Ball Receipt*,207,Valencia,4,From Throw In,207,Valencia,,,['15799081-9b9f-4120-8758-6b8425263c3a'],,"[81.0, 69.6]",5741.0,Enzo Nicolás Pérez,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.004,0.9699999999999989,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.465443233387937
