id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,out,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,duel_outcome_id,duel_outcome_name,foul_committed_advantage,foul_won_advantage,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,shot_statsbomb_xg,shot_end_location,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_switch,pass_technique_id,pass_technique_name,pass_inswinging,pass_outswinging,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,shot_first_time,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,clearance_right_foot,off_camera,dribble_outcome_id,dribble_outcome_name,pass_cut_back,clearance_head,foul_won_defensive,clearance_aerial_won,pass_through_ball,interception_outcome_id,interception_outcome_name,dribble_overrun,ball_recovery_recovery_failure,foul_committed_card_id,foul_committed_card_name,pass_miscommunication,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,block_offensive,pass_deflected,shot_aerial_won,dribble_nutmeg,goalkeeper_punched_out,block_deflection,shot_one_on_one,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_deflected,pass_goal_assist,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shot,event_type_Starting XI,event_type_Substitution,pitch_control_score
c8364bc5-2956-4a2b-ae61-2de1808b699c,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,218,Real Betis,1,Regular Play,218,Real Betis,442.0,"[{'player': {'id': 6654, 'name': 'Antonio Adán Garrido'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6593, 'name': 'Martín Montoya Torralbo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 3}, {'player': {'id': 7161, 'name': 'Germán Alejandro Pezzella'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 20}, {'player': {'id': 27349, 'name': 'Heiko Westermann'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 17}, {'player': {'id': 27347, 'name': 'Juan Manuel Vargas Risco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 11}, {'player': {'id': 5671, 'name': ""Alfred John Momar N''Diaye""}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 6697, 'name': 'Daniel Ceballos Fernández'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 10}, {'player': {'id': 186264, 'name': 'Foued Kadir'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 5}, {'player': {'id': 3601, 'name': 'Charly Musonda Junior'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 8}, {'player': {'id': 37212, 'name': 'Leandro Damião da Silva dos Santos'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 12}, {'player': {'id': 6832, 'name': 'Rubén Castro Martín'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 24}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.38679009429896716
e48c7938-64fb-4686-96bf-30e48158bf0d,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,218,Real Betis,1,Regular Play,223,Málaga,442.0,"[{'player': {'id': 5577, 'name': 'Francisco Guillermo Ochoa Magaña'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6569, 'name': 'Roberto José Rosales Altuve'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 18}, {'player': {'id': 6727, 'name': 'Raúl Albentosa Redal'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 2}, {'player': {'id': 26669, 'name': 'Weligton Róbson Pena de Oliveira'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 6878, 'name': 'Miguel Torres Gómez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 23}, {'player': {'id': 6580, 'name': 'José Luis García del Pozo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 8234, 'name': 'Ignacio Camacho Barnola'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 6563, 'name': 'Juan Pablo Añor Acosta'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 28}, {'player': {'id': 6740, 'name': 'Gonzalo Castro Irizábal'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 5}, {'player': {'id': 8419, 'name': 'Duje Čop'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 20}, {'player': {'id': 6707, 'name': 'Charles Días Barbosa de Oliveira'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.4677170441014852
6d0bb256-a154-437e-ac37-a7f42133f2c1,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,218,Real Betis,1,Regular Play,223,Málaga,,,['3f1d25ef-e9e9-4cd9-8de3-e08476a8ea3b'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2562754736887374
3f1d25ef-e9e9-4cd9-8de3-e08476a8ea3b,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,218,Real Betis,1,Regular Play,218,Real Betis,,,['6d0bb256-a154-437e-ac37-a7f42133f2c1'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2627636264863198
eeea84df-989b-4f9f-be91-33f156d78c9c,5,1,00:00:00.452,0,0,2,0.801384,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,['3cc1f64f-0887-48f8-976f-bc6cf0c58ace'],"[61.0, 40.1]",6832.0,Rubén Castro Martín,24.0,Left Center Forward,6697.0,Daniel Ceballos Fernández,2.280351,1.3045443,1.0,Ground Pass,"[61.6, 42.3]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.452,0.452,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.4321845979963821
3cc1f64f-0887-48f8-976f-bc6cf0c58ace,6,1,00:00:01.254,0,1,2,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,218,Real Betis,,,['eeea84df-989b-4f9f-be91-33f156d78c9c'],"[61.6, 42.3]",6697.0,Daniel Ceballos Fernández,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.254,0.802,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6358523198705717
c36970a8-18f6-4e7a-ab73-2c195cbf97e3,7,1,00:00:01.254,0,1,2,0.020442002,43,Carry,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['3cc1f64f-0887-48f8-976f-bc6cf0c58ace', 'eab87bca-c58c-4a20-8efa-eb66361954b3']","[61.6, 42.3]",6697.0,Daniel Ceballos Fernández,11.0,Left Defensive Midfield,,,,,,,,,,,,"[60.9, 43.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.254,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2612409278289832
eab87bca-c58c-4a20-8efa-eb66361954b3,8,1,00:00:01.274,0,1,2,1.60579,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,['5435f56e-c54b-47f0-880f-1ad8ad2fec0a'],"[60.9, 43.3]",6697.0,Daniel Ceballos Fernández,11.0,Left Defensive Midfield,27349.0,Heiko Westermann,24.45179,-2.9979606,1.0,Ground Pass,"[36.7, 39.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.274,0.020000000000000018,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8529620041190697
5435f56e-c54b-47f0-880f-1ad8ad2fec0a,9,1,00:00:02.880,0,2,2,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,218,Real Betis,,,['eab87bca-c58c-4a20-8efa-eb66361954b3'],"[36.7, 39.8]",27349.0,Heiko Westermann,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.88,1.6059999999999999,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4695075898881027
083a64ec-6b7f-4f3d-b32e-8f5e56db5975,10,1,00:00:02.880,0,2,2,1.491998,43,Carry,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['5435f56e-c54b-47f0-880f-1ad8ad2fec0a', 'ce1fa70c-5a9c-43b7-8cca-ecc31e73c796']","[36.7, 39.8]",27349.0,Heiko Westermann,5.0,Left Center Back,,,,,,,,,,,,"[34.6, 47.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.88,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.013880163521183597
ce1fa70c-5a9c-43b7-8cca-ecc31e73c796,11,1,00:00:04.372,0,4,2,2.919829,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,['8f71164c-7a35-4514-a300-01fac3403e49'],"[34.6, 47.5]",27349.0,Heiko Westermann,5.0,Left Center Back,,,62.233753,0.32378307,3.0,High Pass,"[93.6, 67.3]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.372,1.492,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.4910086788760494
5b9f3d47-9a67-44ef-bca5-eabad0c2ad06,12,1,00:00:07.292,0,7,2,0.0,4,Duel,218,Real Betis,9,From Kick Off,218,Real Betis,,,['8f71164c-7a35-4514-a300-01fac3403e49'],"[93.6, 67.3]",37212.0,Leandro Damião da Silva dos Santos,22.0,Right Center Forward,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.292,2.92,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9874754455849803
8f71164c-7a35-4514-a300-01fac3403e49,13,1,00:00:07.292,0,7,2,2.049969,30,Pass,218,Real Betis,9,From Kick Off,223,Málaga,,,"['5b9f3d47-9a67-44ef-bca5-eabad0c2ad06', '9db17d7a-b69b-4ea8-a3c4-98711997bbbc', 'ce1fa70c-5a9c-43b7-8cca-ecc31e73c796']","[26.5, 12.8]",6878.0,Miguel Torres Gómez,6.0,Left Back,6740.0,Gonzalo Castro Irizábal,12.882546,-1.0863184,3.0,High Pass,"[32.5, 1.4]",,,66.0,Recovery,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.292,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.6978269502896007
9db17d7a-b69b-4ea8-a3c4-98711997bbbc,14,1,00:00:09.342,0,9,2,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,223,Málaga,,,['8f71164c-7a35-4514-a300-01fac3403e49'],"[32.5, 1.4]",6740.0,Gonzalo Castro Irizábal,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.342,2.0500000000000007,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5498831920839812
812d5f29-b8c7-4dbd-b93b-0c6bbb3f9c53,15,1,00:00:09.342,0,9,2,0.005532001,43,Carry,218,Real Betis,9,From Kick Off,223,Málaga,,,"['223a1c69-99dd-4aa2-bc26-c18da04ec29a', '9db17d7a-b69b-4ea8-a3c4-98711997bbbc']","[32.5, 1.4]",6740.0,Gonzalo Castro Irizábal,16.0,Left Midfield,,,,,,,,,,,,"[32.5, 1.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.342,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6569602051670943
223a1c69-99dd-4aa2-bc26-c18da04ec29a,16,1,00:00:09.347,0,9,2,5.310393,30,Pass,218,Real Betis,9,From Kick Off,223,Málaga,,,['34621f04-53ac-4be1-9a09-af2bec797926'],"[32.5, 1.4]",6740.0,Gonzalo Castro Irizábal,16.0,Left Midfield,,,49.400406,-0.0040485607,3.0,High Pass,"[81.9, 1.2]",38.0,Left Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.347,0.004999999999999005,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.4428630551642063
34621f04-53ac-4be1-9a09-af2bec797926,17,1,00:00:14.658,0,14,2,2.215704,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['223a1c69-99dd-4aa2-bc26-c18da04ec29a', 'e387e7ea-93b8-48f7-b4fa-5a7edd4bfe4a']","[38.2, 78.9]",7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,6593.0,Martín Montoya Torralbo,16.9,0.0,3.0,High Pass,"[55.1, 78.9]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.658,5.311,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.020070461611392143
e387e7ea-93b8-48f7-b4fa-5a7edd4bfe4a,18,1,00:00:16.873,0,16,2,,42,Ball Receipt*,218,Real Betis,9,From Kick Off,218,Real Betis,,,['34621f04-53ac-4be1-9a09-af2bec797926'],"[55.1, 78.9]",6593.0,Martín Montoya Torralbo,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.873,2.2150000000000016,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8459134639231882
8fe06d15-c73c-4e2f-8048-0c02bfb75eba,19,1,00:00:16.908,0,16,2,0.0,4,Duel,218,Real Betis,9,From Kick Off,223,Málaga,,,['03180823-607c-4257-8e44-185f45f48951'],"[65.0, 1.2]",6740.0,Gonzalo Castro Irizábal,16.0,Left Midfield,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.908,0.03500000000000014,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.38448097536626646
03180823-607c-4257-8e44-185f45f48951,20,1,00:00:16.908,0,16,2,0.1314,30,Pass,218,Real Betis,9,From Kick Off,218,Real Betis,,,"['1d797439-e08c-4ea5-b02c-d9c58781407a', '8fe06d15-c73c-4e2f-8048-0c02bfb75eba']","[55.1, 78.9]",6593.0,Martín Montoya Torralbo,2.0,Right Back,,,1.1401755,0.26625204,2.0,Low Pass,"[56.2, 79.2]",,,,,,9.0,Incomplete,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.908,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8850716539490837
1d797439-e08c-4ea5-b02c-d9c58781407a,21,1,00:00:17.039,0,17,2,0.0,6,Block,218,Real Betis,9,From Kick Off,223,Málaga,,,['03180823-607c-4257-8e44-185f45f48951'],"[63.9, 0.9]",6740.0,Gonzalo Castro Irizábal,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.039,0.13100000000000023,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8671662752727889
1a2fd1ba-ab6b-48f4-957d-63b92609c7f4,22,1,00:00:28.065,0,28,3,0.938274,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,['d730d486-d369-4430-aaac-8df63a6c0665'],"[47.9, 80.0]",6593.0,Martín Montoya Torralbo,2.0,Right Back,6697.0,Daniel Ceballos Fernández,5.5865912,-0.7727406,2.0,Low Pass,"[51.9, 76.1]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.065,11.026,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.2996584297816133
bca88381-04a1-4088-85b8-52c756c03987,23,1,00:00:28.490,0,28,3,0.611494,17,Pressure,218,Real Betis,4,From Throw In,223,Málaga,,,"['093620a5-d5a8-424e-b7ce-427955912045', '97797783-1a47-4fe4-8a27-f6a9db5dd456', 'd730d486-d369-4430-aaac-8df63a6c0665']","[68.7, 6.1]",6563.0,Juan Pablo Añor Acosta,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.49,0.42499999999999716,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.32261852398520996
d730d486-d369-4430-aaac-8df63a6c0665,24,1,00:00:29.003,0,29,3,,42,Ball Receipt*,218,Real Betis,4,From Throw In,218,Real Betis,,,"['1a2fd1ba-ab6b-48f4-957d-63b92609c7f4', 'bca88381-04a1-4088-85b8-52c756c03987']","[51.9, 76.1]",6697.0,Daniel Ceballos Fernández,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.003,0.5130000000000017,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7305533935517914
97797783-1a47-4fe4-8a27-f6a9db5dd456,25,1,00:00:29.003,0,29,3,0.08,43,Carry,218,Real Betis,4,From Throw In,218,Real Betis,,,"['093620a5-d5a8-424e-b7ce-427955912045', 'bca88381-04a1-4088-85b8-52c756c03987', 'd730d486-d369-4430-aaac-8df63a6c0665']","[51.9, 76.1]",6697.0,Daniel Ceballos Fernández,11.0,Left Defensive Midfield,,,,,,,,,,,,"[51.9, 76.5]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.003,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.288409491070595
093620a5-d5a8-424e-b7ce-427955912045,26,1,00:00:29.083,0,29,3,1.457089,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,"['605b6eca-4445-4392-945c-29ab59795673', 'bca88381-04a1-4088-85b8-52c756c03987', 'f0feaad4-fe73-4a77-9b64-1e25fc0fd406']","[51.9, 76.5]",6697.0,Daniel Ceballos Fernández,11.0,Left Defensive Midfield,186264.0,Foued Kadir,17.67767,-0.14189705,3.0,High Pass,"[69.4, 74.0]",40.0,Right Foot,,,,9.0,Incomplete,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.083,0.0799999999999983,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.2969806232118346
605b6eca-4445-4392-945c-29ab59795673,27,1,00:00:30.540,0,30,3,,42,Ball Receipt*,218,Real Betis,4,From Throw In,218,Real Betis,,,['093620a5-d5a8-424e-b7ce-427955912045'],"[68.1, 77.1]",186264.0,Foued Kadir,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.54,1.4570000000000007,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5614380214619202
f0feaad4-fe73-4a77-9b64-1e25fc0fd406,28,1,00:00:30.540,0,30,3,0.0,2,Ball Recovery,218,Real Betis,4,From Throw In,223,Málaga,,,['093620a5-d5a8-424e-b7ce-427955912045'],"[50.7, 6.1]",6740.0,Gonzalo Castro Irizábal,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.54,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.41069383635284484
4b78e1f2-c7da-4826-81f9-90f4c2a6d0c4,29,1,00:00:30.540,0,30,3,1.086616,43,Carry,218,Real Betis,4,From Throw In,223,Málaga,,,"['5f4229a7-e15f-4e14-a0ce-aea6f04bfef9', '79d12511-2be4-4147-9991-124549711848', 'f0feaad4-fe73-4a77-9b64-1e25fc0fd406']","[50.7, 6.1]",6740.0,Gonzalo Castro Irizábal,16.0,Left Midfield,,,,,,,,,,,,"[57.9, 1.5]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.54,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1254928444166794
79d12511-2be4-4147-9991-124549711848,30,1,00:00:30.565,0,30,3,1.061852,17,Pressure,218,Real Betis,4,From Throw In,218,Real Betis,,,"['4b78e1f2-c7da-4826-81f9-90f4c2a6d0c4', '5f4229a7-e15f-4e14-a0ce-aea6f04bfef9']","[65.2, 75.7]",186264.0,Foued Kadir,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.565,0.02500000000000213,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.9270450085717951
5f4229a7-e15f-4e14-a0ce-aea6f04bfef9,31,1,00:00:31.627,0,31,3,0.0,3,Dispossessed,218,Real Betis,4,From Throw In,223,Málaga,,,"['79d12511-2be4-4147-9991-124549711848', 'e05ff654-827b-45b2-9300-8e6e299d1945']","[57.9, 1.5]",6740.0,Gonzalo Castro Irizábal,16.0,Left Midfield,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.627,1.0619999999999976,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4726297219269192
e05ff654-827b-45b2-9300-8e6e299d1945,32,1,00:00:31.627,0,31,3,0.0,4,Duel,218,Real Betis,4,From Throw In,218,Real Betis,,,['5f4229a7-e15f-4e14-a0ce-aea6f04bfef9'],"[62.2, 78.6]",186264.0,Foued Kadir,12.0,Right Midfield,,,,,,,,,,,,,,,True,11.0,Tackle,,,,,True,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.627,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5133374441341758
