id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,counterpress,out,pass_assisted_shot_id,pass_shot_assist,pass_inswinging,pass_technique_id,pass_technique_name,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,off_camera,pass_switch,interception_outcome_id,interception_outcome_name,duel_outcome_id,duel_outcome_name,ball_recovery_recovery_failure,pass_through_ball,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,pass_cut_back,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,clearance_aerial_won,clearance_head,dribble_overrun,dribble_outcome_id,dribble_outcome_name,foul_committed_advantage,foul_won_advantage,miscontrol_aerial_won,pass_cross,foul_won_defensive,clearance_left_foot,block_deflection,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,dribble_nutmeg,pass_outswinging,shot_first_time,shot_aerial_won,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_card_id,foul_committed_card_name,bad_behaviour_card_id,bad_behaviour_card_name,pass_goal_assist,shot_one_on_one,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
6ba0a5f3-906f-4659-81f7-be9a1be0ba9d,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,433.0,"[{'player': {'id': 6378, 'name': 'Jan Oblak'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6375, 'name': 'Juan Francisco Torres Belén'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 20}, {'player': {'id': 6376, 'name': 'Stefan Savić'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 15}, {'player': {'id': 5249, 'name': 'Diego Roberto Godín Leal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 2}, {'player': {'id': 6320, 'name': 'Filipe Luís Kasmirski'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 6384, 'name': 'Gabriel Fernández Arenas'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 5199, 'name': 'Jorge Resurrección Merodio'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 6}, {'player': {'id': 6381, 'name': 'Saúl Ñíguez Esclapez'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 17}, {'player': {'id': 5487, 'name': 'Antoine Griezmann'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 7}, {'player': {'id': 6377, 'name': 'Ángel Martín Correa'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 16}, {'player': {'id': 17622, 'name': 'Jackson Arley Martínez Valencia'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 11}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.5042842519930578
b4228937-70a6-420a-a880-26134cda8b0f,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,212,Atlético Madrid,1,Regular Play,221,Levante UD,4141.0,"[{'player': {'id': 23843, 'name': 'Diego Mariño Villar'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 25}, {'player': {'id': 8801, 'name': 'Iván López Mendoza'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 25824, 'name': 'Ángel Trujillo Canorea'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 16}, {'player': {'id': 6647, 'name': 'Zouhair Feddal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 24}, {'player': {'id': 6784, 'name': 'Antonio García Aranda'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 23970, 'name': 'José María Martín-Bejarano Serrano'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 22}, {'player': {'id': 27123, 'name': 'Jordi Xumetra Feliu'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 17}, {'player': {'id': 5678, 'name': 'Jefferson Andrés Lerma Solís'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 24149, 'name': 'José Antonio García Rabasco'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 7}, {'player': {'id': 6668, 'name': 'José Luis Morales Nogales'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 11}, {'player': {'id': 27250, 'name': 'Nabil Ghilas'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 23}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.36300057931699636
fea60a62-3a7f-4da2-b6d2-cbcef3e8b4f6,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['77273168-9453-4135-af67-9f06a141401d'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.8578822988169551
77273168-9453-4135-af67-9f06a141401d,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,212,Atlético Madrid,1,Regular Play,221,Levante UD,,,['fea60a62-3a7f-4da2-b6d2-cbcef3e8b4f6'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.8980123816597992
da694605-515e-4799-8953-a5eb529544fc,5,1,00:00:00.717,0,0,2,0.113598,30,Pass,221,Levante UD,9,From Kick Off,221,Levante UD,,,['21ef17ed-47ce-4bda-890b-efc37235946e'],"[61.0, 40.1]",27250.0,Nabil Ghilas,23.0,Center Forward,27123.0,Jordi Xumetra Feliu,4.119466,1.6680496,1.0,Ground Pass,"[60.6, 44.2]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.717,0.717,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.22718517862155596
21ef17ed-47ce-4bda-890b-efc37235946e,6,1,00:00:00.831,0,0,2,,42,Ball Receipt*,221,Levante UD,9,From Kick Off,221,Levante UD,,,['da694605-515e-4799-8953-a5eb529544fc'],"[60.6, 44.2]",27123.0,Jordi Xumetra Feliu,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.831,0.11399999999999999,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1867275919880549
ea5bc3f0-3b3d-4659-a0bb-8b074e6438b1,7,1,00:00:00.831,0,0,2,0.08,43,Carry,221,Levante UD,9,From Kick Off,221,Levante UD,,,"['21ef17ed-47ce-4bda-890b-efc37235946e', '7047d70a-6cfa-4af0-a836-d12427eda26c']","[60.6, 44.2]",27123.0,Jordi Xumetra Feliu,12.0,Right Midfield,,,,,,,,,,,,"[60.2, 44.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.831,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5781774323564596
7047d70a-6cfa-4af0-a836-d12427eda26c,8,1,00:00:00.911,0,0,2,1.22711,30,Pass,221,Levante UD,9,From Kick Off,221,Levante UD,,,['eb0972c0-6d51-47b1-822c-2dbc71399eb4'],"[60.2, 44.6]",27123.0,Jordi Xumetra Feliu,12.0,Right Midfield,23970.0,José María Martín-Bejarano Serrano,18.643229,-2.613132,1.0,Ground Pass,"[44.1, 35.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.911,0.08000000000000007,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.2868759663013126
eb0972c0-6d51-47b1-822c-2dbc71399eb4,9,1,00:00:02.138,0,2,2,,42,Ball Receipt*,221,Levante UD,9,From Kick Off,221,Levante UD,,,['7047d70a-6cfa-4af0-a836-d12427eda26c'],"[44.1, 35.2]",23970.0,José María Martín-Bejarano Serrano,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.138,1.2269999999999999,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4646275165362047
016a1533-7ec9-4bb5-a557-a6f61076b161,10,1,00:00:02.138,0,2,2,1.02809,43,Carry,221,Levante UD,9,From Kick Off,221,Levante UD,,,"['516fea62-9c34-46c0-9990-6308ef900f59', 'eb0972c0-6d51-47b1-822c-2dbc71399eb4']","[44.1, 35.2]",23970.0,José María Martín-Bejarano Serrano,10.0,Center Defensive Midfield,,,,,,,,,,,,"[44.1, 35.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.138,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7937414421884182
516fea62-9c34-46c0-9990-6308ef900f59,11,1,00:00:03.166,0,3,2,2.179899,30,Pass,221,Levante UD,9,From Kick Off,221,Levante UD,,,['dbfaddee-ca45-4518-a0d0-50eba3af2bef'],"[44.1, 35.2]",23970.0,José María Martín-Bejarano Serrano,10.0,Center Defensive Midfield,6784.0,Antonio García Aranda,25.083858,-1.8370484,1.0,Ground Pass,"[37.5, 11.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.166,1.028,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5453344702816773
dbfaddee-ca45-4518-a0d0-50eba3af2bef,12,1,00:00:05.346,0,5,2,,42,Ball Receipt*,221,Levante UD,9,From Kick Off,221,Levante UD,,,['516fea62-9c34-46c0-9990-6308ef900f59'],"[37.5, 11.0]",6784.0,Antonio García Aranda,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.346,2.18,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08394758840299099
c1064359-b2ce-4467-959a-b4fce3643b8c,13,1,00:00:05.346,0,5,2,0.159997,43,Carry,221,Levante UD,9,From Kick Off,221,Levante UD,,,"['49e93bca-a7a1-4aec-8d3c-2595d2e2c602', 'dbfaddee-ca45-4518-a0d0-50eba3af2bef']","[37.5, 11.0]",6784.0,Antonio García Aranda,6.0,Left Back,,,,,,,,,,,,"[37.5, 11.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.346,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9461771709863828
49e93bca-a7a1-4aec-8d3c-2595d2e2c602,14,1,00:00:05.506,0,5,2,1.553799,30,Pass,221,Levante UD,9,From Kick Off,221,Levante UD,,,['1c1d6ca8-4f67-4c8a-8233-b403674c14be'],"[37.5, 11.0]",6784.0,Antonio García Aranda,6.0,Left Back,6647.0,Zouhair Feddal,19.80707,2.3276308,2.0,Low Pass,"[23.9, 25.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.506,0.16000000000000014,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9637484650122687
1c1d6ca8-4f67-4c8a-8233-b403674c14be,15,1,00:00:07.060,0,7,2,,42,Ball Receipt*,221,Levante UD,9,From Kick Off,221,Levante UD,,,['49e93bca-a7a1-4aec-8d3c-2595d2e2c602'],"[23.9, 25.4]",6647.0,Zouhair Feddal,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.06,1.5539999999999994,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5081224416799662
223332f7-28b8-4659-bc22-9a3ef5f44fdc,16,1,00:00:07.060,0,7,2,3.104851,43,Carry,221,Levante UD,9,From Kick Off,221,Levante UD,,,"['1529b6a7-e557-4427-8dd9-309bac93ac6c', '1c1d6ca8-4f67-4c8a-8233-b403674c14be']","[23.9, 25.4]",6647.0,Zouhair Feddal,5.0,Left Center Back,,,,,,,,,,,,"[23.9, 25.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.06,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.06828893961285709
1529b6a7-e557-4427-8dd9-309bac93ac6c,17,1,00:00:10.164,0,10,2,1.878534,30,Pass,221,Levante UD,9,From Kick Off,221,Levante UD,,,['af708c6d-f027-44a9-ad50-63621312c315'],"[23.9, 25.4]",6647.0,Zouhair Feddal,5.0,Left Center Back,25824.0,Ángel Trujillo Canorea,30.519667,1.6593797,1.0,Ground Pass,"[21.2, 55.8]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.164,3.104,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.27195160858690737
af708c6d-f027-44a9-ad50-63621312c315,18,1,00:00:12.043,0,12,2,,42,Ball Receipt*,221,Levante UD,9,From Kick Off,221,Levante UD,,,['1529b6a7-e557-4427-8dd9-309bac93ac6c'],"[21.2, 55.8]",25824.0,Ángel Trujillo Canorea,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.043,1.8789999999999996,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2686409749668024
d85676e8-9b68-4a59-af08-9b09d0b01a5b,19,1,00:00:12.043,0,12,2,1.890872,43,Carry,221,Levante UD,9,From Kick Off,221,Levante UD,,,"['221fa291-bd92-46aa-a82a-65b1fd7ee402', 'af708c6d-f027-44a9-ad50-63621312c315']","[21.2, 55.8]",25824.0,Ángel Trujillo Canorea,3.0,Right Center Back,,,,,,,,,,,,"[24.6, 70.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.043,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.29355412298193717
221fa291-bd92-46aa-a82a-65b1fd7ee402,20,1,00:00:13.934,0,13,2,2.419047,30,Pass,221,Levante UD,9,From Kick Off,221,Levante UD,,,"['5df05110-42d5-41af-85a5-8c675cd0add4', 'df860abd-c730-4733-b72c-abcb47563dbf']","[24.6, 70.4]",25824.0,Ángel Trujillo Canorea,3.0,Right Center Back,27123.0,Jordi Xumetra Feliu,43.85533,-0.23004614,3.0,High Pass,"[67.3, 60.4]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.934,1.891,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.36125308035440196
df860abd-c730-4733-b72c-abcb47563dbf,21,1,00:00:16.353,0,16,2,,42,Ball Receipt*,221,Levante UD,9,From Kick Off,221,Levante UD,,,['221fa291-bd92-46aa-a82a-65b1fd7ee402'],"[62.9, 58.1]",27123.0,Jordi Xumetra Feliu,12.0,Right Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.353,2.4190000000000023,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5603374976333714
a0d3b958-ea41-4338-a4e6-0f6a865575ca,22,1,00:00:16.353,0,16,2,0.0,4,Duel,221,Levante UD,9,From Kick Off,221,Levante UD,,,['5df05110-42d5-41af-85a5-8c675cd0add4'],"[67.3, 60.4]",27123.0,Jordi Xumetra Feliu,12.0,Right Midfield,,,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.353,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7269838149933943
5df05110-42d5-41af-85a5-8c675cd0add4,23,1,00:00:16.353,0,16,3,0.939369,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['221fa291-bd92-46aa-a82a-65b1fd7ee402', '706a665c-5899-4842-8dcf-32e8fb1830dc', 'a0d3b958-ea41-4338-a4e6-0f6a865575ca']","[52.8, 19.7]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,6381.0,Saúl Ñíguez Esclapez,9.002222,0.022218565,3.0,High Pass,"[61.8, 19.9]",,,66.0,Recovery,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.353,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.08175786035894306
ceac1ff8-77ac-4568-84ac-b7cbbb319bf7,24,1,00:00:17.198,0,17,3,0.352968,17,Pressure,212,Atlético Madrid,1,Regular Play,221,Levante UD,,,"['4bddcf87-d7b5-4300-8b81-ee492d580d4f', '706a665c-5899-4842-8dcf-32e8fb1830dc']","[63.9, 60.6]",27123.0,Jordi Xumetra Feliu,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.198,0.8449999999999989,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8462326139312795
706a665c-5899-4842-8dcf-32e8fb1830dc,25,1,00:00:17.292,0,17,3,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['5df05110-42d5-41af-85a5-8c675cd0add4', 'ceac1ff8-77ac-4568-84ac-b7cbbb319bf7']","[61.8, 19.9]",6381.0,Saúl Ñíguez Esclapez,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.292,0.0940000000000012,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6627871990666891
4bddcf87-d7b5-4300-8b81-ee492d580d4f,26,1,00:00:17.292,0,17,3,1.196488,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['72821395-2b15-40a6-89f0-b3e22bdd08e1', 'ceac1ff8-77ac-4568-84ac-b7cbbb319bf7']","[61.8, 19.1]",6381.0,Saúl Ñíguez Esclapez,15.0,Left Center Midfield,6384.0,Gabriel Fernández Arenas,8.612782,2.8712673,2.0,Low Pass,"[53.5, 21.4]",37.0,Head,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.292,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9105384842398984
932dfbb8-4a26-4b1f-97d9-02f7662fb1fc,27,1,00:00:17.790,0,17,3,0.836701,17,Pressure,212,Atlético Madrid,1,Regular Play,221,Levante UD,,,"['25ea5658-3ed5-4ba3-9206-64621c093338', '72821395-2b15-40a6-89f0-b3e22bdd08e1']","[68.7, 58.7]",27250.0,Nabil Ghilas,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.79,0.49799999999999756,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9555653297825486
72821395-2b15-40a6-89f0-b3e22bdd08e1,28,1,00:00:18.489,0,18,3,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['4bddcf87-d7b5-4300-8b81-ee492d580d4f', '932dfbb8-4a26-4b1f-97d9-02f7662fb1fc']","[53.5, 21.4]",6384.0,Gabriel Fernández Arenas,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.489,0.6990000000000016,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7474060071861828
25ea5658-3ed5-4ba3-9206-64621c093338,29,1,00:00:18.489,0,18,3,0.845471,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['932dfbb8-4a26-4b1f-97d9-02f7662fb1fc', '9f565df4-f45d-4abb-851d-9d8e3cf5fa0e']","[53.9, 21.8]",6384.0,Gabriel Fernández Arenas,10.0,Center Defensive Midfield,6320.0,Filipe Luís Kasmirski,9.946356,-1.3990362,1.0,Ground Pass,"[55.6, 12.0]",40.0,Right Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.489,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7992469392682973
5a4793f0-2f28-401b-9892-47f2c17aec3c,30,1,00:00:19.309,0,19,3,1.415355,17,Pressure,212,Atlético Madrid,1,Regular Play,221,Levante UD,,,"['3b5c3a1a-f6c0-4b06-88dc-52ad8578fd6a', '9f565df4-f45d-4abb-851d-9d8e3cf5fa0e']","[62.2, 67.1]",27123.0,Jordi Xumetra Feliu,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.309,0.8200000000000003,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.14306600688987603
9f565df4-f45d-4abb-851d-9d8e3cf5fa0e,31,1,00:00:19.334,0,19,3,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['25ea5658-3ed5-4ba3-9206-64621c093338', '5a4793f0-2f28-401b-9892-47f2c17aec3c']","[55.6, 12.0]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.334,0.02499999999999858,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5443446248630216
