id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_switch,pass_outcome_id,pass_outcome_name,counterpress,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_deflected,foul_won_defensive,out,off_camera,dribble_overrun,dribble_outcome_id,dribble_outcome_name,pass_assisted_shot_id,pass_goal_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_first_time,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,interception_outcome_id,interception_outcome_name,dribble_nutmeg,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_aerial_won,goalkeeper_end_location,foul_committed_type_id,foul_committed_type_name,foul_committed_offensive,pass_cross,goalkeeper_body_part_id,goalkeeper_body_part_name,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_right_foot,pass_shot_assist,ball_recovery_recovery_failure,foul_committed_card_id,foul_committed_card_name,miscontrol_aerial_won,pass_technique_id,pass_technique_name,pass_through_ball,clearance_aerial_won,shot_one_on_one,foul_committed_advantage,foul_won_advantage,pass_inswinging,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_cut_back,pass_outswinging,shot_aerial_won,dribble_no_touch,goalkeeper_punched_out,pass_straight,pass_no_touch,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
60f2c4c3-e724-4b2b-934e-3943900e0ac4,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,216,Getafe,1,Regular Play,216,Getafe,4231.0,"[{'player': {'id': 6625, 'name': 'Vicente Guaita Panadero'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6627, 'name': 'Damián Nicolás Suárez Suárez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 19}, {'player': {'id': 27403, 'name': 'Santiago Vergini'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 6614, 'name': 'Alexis Ruano Delgado'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 2}, {'player': {'id': 27054, 'name': 'Roberto Lago Soto'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 25881, 'name': 'Juan Antonio Rodríguez Villamuela'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 22}, {'player': {'id': 6745, 'name': 'Mehdi Lacen'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 6907, 'name': 'Pedro León Sánchez Gil'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 14}, {'player': {'id': 6720, 'name': 'Pablo Sarabia García'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 10}, {'player': {'id': 15893, 'name': 'Víctor Rodríguez Romero'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 18}, {'player': {'id': 24035, 'name': 'Álvaro Vázquez García'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.5771157719435105
3f653171-bf79-442c-80de-c6d04b135851,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,216,Getafe,1,Regular Play,208,Las Palmas,433.0,"[{'player': {'id': 26753, 'name': 'Javier Varas Herrera'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 7906, 'name': 'David Simón Rodríguez Santana'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 8440, 'name': 'Aythami Artiles Oliva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 16}, {'player': {'id': 7907, 'name': 'Pedro Bigas Rigo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 17}, {'player': {'id': 26448, 'name': 'Javier Garrido Behovide'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 22}, {'player': {'id': 6626, 'name': 'Mubarak Wakaso'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 12}, {'player': {'id': 3610, 'name': 'Roque Mesa Quevedo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 15}, {'player': {'id': 27521, 'name': 'Juan Emmanuel Culio'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 19}, {'player': {'id': 26689, 'name': 'Nauzet Alemán Viera'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 7}, {'player': {'id': 10755, 'name': 'Jonathan Viera Ramos'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 20}, {'player': {'id': 8167, 'name': 'Sergio Ezequiel Araújo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 10}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.33131129309818896
aeef223c-bdb0-426e-8a6d-bd3696d47117,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,216,Getafe,1,Regular Play,208,Las Palmas,,,['bdab979b-3b65-4b2d-a262-f57c0ed9a136'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.4111727750342986
bdab979b-3b65-4b2d-a262-f57c0ed9a136,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,216,Getafe,1,Regular Play,216,Getafe,,,['aeef223c-bdb0-426e-8a6d-bd3696d47117'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.23193333444354503
56d7db33-09ee-4fd5-a4d0-bcb56d02d487,5,1,00:00:00.954,0,0,2,0.250262,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,['bad6b904-b0ee-44c9-bd70-5c9798d544b2'],"[61.0, 40.1]",24035.0,Álvaro Vázquez García,23.0,Center Forward,6907.0,Pedro León Sánchez Gil,1.603122,1.5083776,1.0,Ground Pass,"[61.1, 41.7]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.954,0.954,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.01780606033593901
bad6b904-b0ee-44c9-bd70-5c9798d544b2,6,1,00:00:01.204,0,1,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['56d7db33-09ee-4fd5-a4d0-bcb56d02d487'],"[61.1, 41.7]",6907.0,Pedro León Sánchez Gil,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.204,0.25,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.24120861373490954
9b6aaa83-e062-4d97-9d40-4111942274e6,7,1,00:00:01.204,0,1,2,0.119999,43,Carry,216,Getafe,9,From Kick Off,216,Getafe,,,"['8f42fe3c-f7ae-4f55-bfbe-cf09fc979735', 'bad6b904-b0ee-44c9-bd70-5c9798d544b2']","[61.1, 41.7]",6907.0,Pedro León Sánchez Gil,17.0,Right Wing,,,,,,,,,,,,"[61.8, 41.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.204,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.580025422464691
8f42fe3c-f7ae-4f55-bfbe-cf09fc979735,8,1,00:00:01.324,0,1,2,0.70595,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,['d5bb5e12-68c3-4fe4-a36f-f60571b8b852'],"[61.8, 41.6]",6907.0,Pedro León Sánchez Gil,17.0,Right Wing,6720.0,Pablo Sarabia García,8.521151,-3.0711212,1.0,Ground Pass,"[53.3, 41.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.324,0.1200000000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6086599730111564
d5bb5e12-68c3-4fe4-a36f-f60571b8b852,9,1,00:00:02.030,0,2,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['8f42fe3c-f7ae-4f55-bfbe-cf09fc979735'],"[53.3, 41.0]",6720.0,Pablo Sarabia García,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.03,0.7059999999999997,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6427892801381999
e5251f52-d201-47ab-9791-c0833331d0d3,10,1,00:00:02.030,0,2,2,0.762162,43,Carry,216,Getafe,9,From Kick Off,216,Getafe,,,"['073a325c-f364-44bc-93bf-4c96e333018f', '9c31c4c2-b54b-4ea5-9410-6a2f317eb291', 'd5bb5e12-68c3-4fe4-a36f-f60571b8b852']","[53.3, 41.0]",6720.0,Pablo Sarabia García,19.0,Center Attacking Midfield,,,,,,,,,,,,"[53.3, 41.4]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.03,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9744458116751646
9c31c4c2-b54b-4ea5-9410-6a2f317eb291,11,1,00:00:02.281,0,2,2,0.606563,17,Pressure,216,Getafe,9,From Kick Off,208,Las Palmas,,,"['073a325c-f364-44bc-93bf-4c96e333018f', 'e5251f52-d201-47ab-9791-c0833331d0d3']","[65.0, 42.8]",8167.0,Sergio Ezequiel Araújo,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.281,0.25100000000000033,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8369951007962495
073a325c-f364-44bc-93bf-4c96e333018f,12,1,00:00:02.792,0,2,2,1.243163,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,"['9c31c4c2-b54b-4ea5-9410-6a2f317eb291', 'b7bed199-c9b4-4480-a0cf-a553910e461c']","[53.3, 41.4]",6720.0,Pablo Sarabia García,19.0,Center Attacking Midfield,27054.0,Roberto Lago Soto,31.215542,-2.0358765,1.0,Ground Pass,"[39.3, 13.5]",38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.792,0.5109999999999997,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.12929623726382067
b7bed199-c9b4-4480-a0cf-a553910e461c,13,1,00:00:04.035,0,4,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['073a325c-f364-44bc-93bf-4c96e333018f'],"[39.3, 13.5]",27054.0,Roberto Lago Soto,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.035,1.2430000000000003,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7181308335788212
f7c275bf-9fb1-4b70-8e01-067088d48bf9,14,1,00:00:04.035,0,4,2,1.074497,43,Carry,216,Getafe,9,From Kick Off,216,Getafe,,,"['5b727ebf-16ad-4b31-b0bb-162394b590fd', 'b7bed199-c9b4-4480-a0cf-a553910e461c']","[39.3, 13.5]",27054.0,Roberto Lago Soto,6.0,Left Back,,,,,,,,,,,,"[39.3, 14.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.035,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.31788212714770203
5b727ebf-16ad-4b31-b0bb-162394b590fd,15,1,00:00:05.110,0,5,2,2.388869,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,['e7f3f5f5-7e9e-49a9-a039-516837d5b521'],"[39.3, 14.8]",27054.0,Roberto Lago Soto,6.0,Left Back,27403.0,Santiago Vergini,41.967724,1.8782299,2.0,Low Pass,"[26.6, 54.8]",38.0,Left Foot,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.11,1.0750000000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9041476610229944
e7f3f5f5-7e9e-49a9-a039-516837d5b521,16,1,00:00:07.499,0,7,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['5b727ebf-16ad-4b31-b0bb-162394b590fd'],"[26.6, 54.8]",27403.0,Santiago Vergini,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.499,2.3889999999999993,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3933322281220134
d4e6dbbc-752d-4991-ba48-9a93721b66f4,17,1,00:00:07.499,0,7,2,3.115882,43,Carry,216,Getafe,9,From Kick Off,216,Getafe,,,"['ab7df114-f647-42d1-8936-4ec9ae250eea', 'e7f3f5f5-7e9e-49a9-a039-516837d5b521']","[26.6, 54.8]",27403.0,Santiago Vergini,3.0,Right Center Back,,,,,,,,,,,,"[28.1, 58.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.499,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.20400123007457605
ab7df114-f647-42d1-8936-4ec9ae250eea,18,1,00:00:10.614,0,10,2,1.8372,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,['bb296cde-fd99-4c3a-b81d-e0eab59edfc9'],"[28.1, 58.2]",27403.0,Santiago Vergini,3.0,Right Center Back,6907.0,Pedro León Sánchez Gil,32.239727,0.6931497,3.0,High Pass,"[52.9, 78.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.614,3.115000000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.960262342381267
bb296cde-fd99-4c3a-b81d-e0eab59edfc9,19,1,00:00:12.452,0,12,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,216,Getafe,,,['ab7df114-f647-42d1-8936-4ec9ae250eea'],"[52.9, 78.8]",6907.0,Pedro León Sánchez Gil,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.452,1.8379999999999992,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3221562458524494
dd2b3e2d-e961-49b1-ad64-9a3057affbc8,20,1,00:00:12.452,0,12,2,0.70686,43,Carry,216,Getafe,9,From Kick Off,216,Getafe,,,"['4a339f57-14ad-489a-b472-b41d1a2edc66', 'bb296cde-fd99-4c3a-b81d-e0eab59edfc9']","[52.9, 78.8]",6907.0,Pedro León Sánchez Gil,17.0,Right Wing,,,,,,,,,,,,"[51.5, 78.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.452,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6659753000414688
4a339f57-14ad-489a-b472-b41d1a2edc66,21,1,00:00:13.158,0,13,2,0.99339,30,Pass,216,Getafe,9,From Kick Off,216,Getafe,,,['036bc91a-c8bd-43f1-8f8d-fa66fa68cf6b'],"[51.5, 78.8]",6907.0,Pedro León Sánchez Gil,17.0,Right Wing,,,8.438009,-1.4758446,3.0,High Pass,"[52.3, 70.4]",38.0,Left Foot,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.158,0.7059999999999995,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.25245689146203754
036bc91a-c8bd-43f1-8f8d-fa66fa68cf6b,22,1,00:00:14.152,0,14,2,0.0,2,Ball Recovery,216,Getafe,9,From Kick Off,208,Las Palmas,,,['4a339f57-14ad-489a-b472-b41d1a2edc66'],"[67.8, 9.7]",27521.0,Juan Emmanuel Culio,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.152,0.9939999999999998,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7745400657903563
fb2ac33e-4100-4a82-a08e-74183887c5af,23,1,00:00:14.152,0,14,2,1.02848,43,Carry,216,Getafe,9,From Kick Off,208,Las Palmas,,,"['036bc91a-c8bd-43f1-8f8d-fa66fa68cf6b', '9ec3a324-12f8-4663-8943-70a607acc409']","[67.8, 9.7]",27521.0,Juan Emmanuel Culio,15.0,Left Center Midfield,,,,,,,,,,,,"[67.8, 9.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.152,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4951745320214883
9ec3a324-12f8-4663-8943-70a607acc409,24,1,00:00:15.180,0,15,2,1.03532,30,Pass,216,Getafe,9,From Kick Off,208,Las Palmas,,,['4dea472e-d91e-4d6e-8ed4-9b7dc3301359'],"[67.8, 9.5]",27521.0,Juan Emmanuel Culio,15.0,Left Center Midfield,26448.0,Javier Garrido Behovide,8.514693,-2.1555417,1.0,Ground Pass,"[63.1, 2.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.18,1.0280000000000005,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3850693453113968
4dea472e-d91e-4d6e-8ed4-9b7dc3301359,25,1,00:00:16.216,0,16,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,208,Las Palmas,,,['9ec3a324-12f8-4663-8943-70a607acc409'],"[63.1, 2.4]",26448.0,Javier Garrido Behovide,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.216,1.0360000000000014,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7868420431440935
c1eebf2b-3963-41e9-84d8-ac05f3598449,26,1,00:00:16.216,0,16,2,0.636888,43,Carry,216,Getafe,9,From Kick Off,208,Las Palmas,,,"['1c833a3b-af15-4c55-af6a-b06af27f0ffe', '4dea472e-d91e-4d6e-8ed4-9b7dc3301359', 'f110a9fc-e317-4998-9088-2d883b8be043']","[63.1, 2.4]",26448.0,Javier Garrido Behovide,6.0,Left Back,,,,,,,,,,,,"[62.6, 2.0]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.216,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.304779837141402
f110a9fc-e317-4998-9088-2d883b8be043,27,1,00:00:16.226,0,16,2,0.856409,17,Pressure,216,Getafe,9,From Kick Off,216,Getafe,,,"['1c833a3b-af15-4c55-af6a-b06af27f0ffe', 'c1eebf2b-3963-41e9-84d8-ac05f3598449']","[53.5, 76.7]",6907.0,Pedro León Sánchez Gil,17.0,Right Wing,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.226,0.00999999999999801,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.19917860365894546
1c833a3b-af15-4c55-af6a-b06af27f0ffe,28,1,00:00:16.853,0,16,2,0.717404,30,Pass,216,Getafe,9,From Kick Off,208,Las Palmas,,,"['eec21549-3648-4da1-8f31-a8b14095c16c', 'f110a9fc-e317-4998-9088-2d883b8be043']","[62.6, 2.0]",26448.0,Javier Garrido Behovide,6.0,Left Back,27521.0,Juan Emmanuel Culio,7.543209,-0.25462466,1.0,Ground Pass,"[69.9, 0.1]",38.0,Left Foot,,,,True,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.853,0.6270000000000024,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5865735499987282
eec21549-3648-4da1-8f31-a8b14095c16c,29,1,00:00:17.570,0,17,2,,42,Ball Receipt*,216,Getafe,9,From Kick Off,208,Las Palmas,,,['1c833a3b-af15-4c55-af6a-b06af27f0ffe'],"[69.5, 5.2]",27521.0,Juan Emmanuel Culio,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.57,0.7169999999999987,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.009084903057632543
89366729-492a-4311-bd83-e11836fd274a,30,1,00:00:29.143,0,29,3,1.412823,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,['01e04fb2-1b93-4ed4-8748-59a4dfe59f4f'],"[53.9, 80.0]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,24035.0,Álvaro Vázquez García,17.55705,-0.57852423,3.0,High Pass,"[68.6, 70.4]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.143,11.573,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.08769678835082839
01e04fb2-1b93-4ed4-8748-59a4dfe59f4f,31,1,00:00:30.555,0,30,3,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,['89366729-492a-4311-bd83-e11836fd274a'],"[68.6, 70.4]",24035.0,Álvaro Vázquez García,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.555,1.411999999999999,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.969895077534968
e65fb7d2-b752-463e-a0aa-17ebf8ed7aa6,32,1,00:00:30.564,0,30,3,1.84881,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,"['3c6a7e19-8ace-45b1-b082-f45b755988d1', 'bcef38ca-5fdd-4364-9a67-48b23c85844f']","[68.6, 70.4]",24035.0,Álvaro Vázquez García,23.0,Center Forward,6907.0,Pedro León Sánchez Gil,19.121193,0.15225172,2.0,Low Pass,"[87.5, 73.3]",37.0,Head,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.564,0.009000000000000341,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7211498339100495
3c6a7e19-8ace-45b1-b082-f45b755988d1,33,1,00:00:32.412,0,32,3,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,['e65fb7d2-b752-463e-a0aa-17ebf8ed7aa6'],"[84.2, 74.5]",6907.0,Pedro León Sánchez Gil,17.0,Right Wing,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.412,1.847999999999999,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4673463150387871
