id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,interception_outcome_id,interception_outcome_name,out,duel_type_id,duel_type_name,pass_aerial_won,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,dribble_outcome_id,dribble_outcome_name,pass_cross,clearance_right_foot,pass_technique_id,pass_technique_name,pass_outswinging,foul_won_defensive,off_camera,shot_statsbomb_xg,shot_end_location,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_first_time,shot_freeze_frame,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_switch,clearance_left_foot,duel_outcome_id,duel_outcome_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,ball_recovery_recovery_failure,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,pass_through_ball,goalkeeper_end_location,foul_committed_card_id,foul_committed_card_name,pass_miscommunication,foul_committed_advantage,foul_won_advantage,pass_goal_assist,dribble_nutmeg,shot_one_on_one,pass_cut_back,foul_committed_type_id,foul_committed_type_name,shot_aerial_won,pass_inswinging,pass_deflected,dribble_overrun,foul_committed_offensive,pass_no_touch,block_offensive,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
071f4e20-93fe-4495-80e8-28c2420499a2,1049,1,00:27:23.806,27,23,73,0.607633,43,Carry,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,"['271098f3-4f55-429d-8af1-0a234af436cd', 'a871e732-ad80-4a5a-8ae5-7aaac7db1e70']","[64.4, 17.5]",11543.0,José Antonio Dorado Ramírez,5.0,Left Center Back,,,,,,,,,,,,"[67.6, 13.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1643.806,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4787119834869392
271098f3-4f55-429d-8af1-0a234af436cd,1050,1,00:27:24.413,27,24,73,0.784561,30,Pass,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['6a40caeb-bd0a-4143-a3f7-d89f440bb201'],"[67.6, 13.2]",11543.0,José Antonio Dorado Ramírez,5.0,Left Center Back,11298.0,José Ignacio Martínez García,10.682696,-0.66596925,1.0,Ground Pass,"[76.0, 6.6]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1644.413,0.6069999999999709,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.6379042595602096
6a40caeb-bd0a-4143-a3f7-d89f440bb201,1051,1,00:27:25.198,27,25,73,,42,Ball Receipt*,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['271098f3-4f55-429d-8af1-0a234af436cd'],"[76.0, 6.6]",11298.0,José Ignacio Martínez García,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1645.198,0.7850000000000819,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9891459611101847
01e8f4da-ebfa-4c5d-b655-4f5ee812aa05,1052,1,00:27:25.198,27,25,73,0.040000003,43,Carry,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,"['4131cca6-49be-49ed-be69-bb347c468222', '6a40caeb-bd0a-4143-a3f7-d89f440bb201']","[76.0, 6.6]",11298.0,José Ignacio Martínez García,6.0,Left Back,,,,,,,,,,,,"[76.6, 8.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1645.198,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3040032165685559
4131cca6-49be-49ed-be69-bb347c468222,1053,1,00:27:25.238,27,25,73,1.988992,30,Pass,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['9a217931-85fe-43d6-8481-c0cd67797ab8'],"[76.6, 8.3]",11298.0,José Ignacio Martínez García,6.0,Left Back,6852.0,Jozabed Sánchez Ruiz,23.333452,1.3372517,1.0,Ground Pass,"[82.0, 31.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1645.238,0.03999999999996362,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.6869929870338549
9a217931-85fe-43d6-8481-c0cd67797ab8,1054,1,00:27:27.227,27,27,73,,42,Ball Receipt*,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['4131cca6-49be-49ed-be69-bb347c468222'],"[82.0, 31.0]",6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1647.227,1.9890000000000327,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09222761122672807
859c1478-b4cc-4fa7-b0d4-aec29a2a3d97,1055,1,00:27:27.227,27,27,73,2.882236,43,Carry,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,"['3a90c862-aa01-49ba-bb12-52e914061007', '9a217931-85fe-43d6-8481-c0cd67797ab8']","[82.0, 31.0]",6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,,,,,,,,,,,,"[96.9, 11.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1647.227,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6901495457384371
3a90c862-aa01-49ba-bb12-52e914061007,1056,1,00:27:30.109,27,30,73,1.095361,30,Pass,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['cf51bf1e-0a19-412c-bdfa-487d80d5d116'],"[96.9, 11.3]",6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,11298.0,José Ignacio Martínez García,7.648529,-1.3734008,1.0,Ground Pass,"[98.4, 3.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650.109,2.8819999999998345,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8044851374380314
cf51bf1e-0a19-412c-bdfa-487d80d5d116,1057,1,00:27:31.204,27,31,73,,42,Ball Receipt*,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['3a90c862-aa01-49ba-bb12-52e914061007'],"[98.4, 3.8]",11298.0,José Ignacio Martínez García,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1651.204,1.0950000000000273,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8385548589254561
3eead7e6-9acc-40d3-b05d-067ae8c95b56,1058,1,00:27:31.204,27,31,73,0.04,43,Carry,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,"['62d6b51f-1a83-4598-8c78-37480f95a138', 'cf51bf1e-0a19-412c-bdfa-487d80d5d116']","[98.4, 3.8]",11298.0,José Ignacio Martínez García,6.0,Left Back,,,,,,,,,,,,"[97.6, 4.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1651.204,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3763964288552901
62d6b51f-1a83-4598-8c78-37480f95a138,1059,1,00:27:31.244,27,31,73,1.273053,30,Pass,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,"['ba66b364-dd70-40e6-a85c-5be2f374d408', 'fbe87913-b59e-471a-a357-d4ff55b391e7']","[97.6, 4.4]",11298.0,José Ignacio Martínez García,6.0,Left Back,6852.0,Jozabed Sánchez Ruiz,13.087399,0.6771276,3.0,High Pass,"[107.8, 12.6]",38.0,Left Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1651.244,0.03999999999996362,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.6737015898938155
ba66b364-dd70-40e6-a85c-5be2f374d408,1060,1,00:27:32.517,27,32,73,,42,Ball Receipt*,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['62d6b51f-1a83-4598-8c78-37480f95a138'],"[107.6, 16.6]",6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1652.517,1.2730000000001382,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10418383006526344
fbe87913-b59e-471a-a357-d4ff55b391e7,1061,1,00:27:32.517,27,32,74,1.245372,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['62d6b51f-1a83-4598-8c78-37480f95a138', 'f23aba4a-36ca-43f5-89ed-8b911efdd856']","[12.3, 67.5]",16332.0,Ognjen Vranješ,2.0,Right Back,27526.0,Rachid Aït-Atmane,3.130495,1.1071488,3.0,High Pass,"[13.7, 70.3]",37.0,Head,64.0,Interception,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1652.517,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.18414614613321112
f23aba4a-36ca-43f5-89ed-8b911efdd856,1062,1,00:27:33.763,27,33,74,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['fbe87913-b59e-471a-a357-d4ff55b391e7'],"[13.7, 70.3]",27526.0,Rachid Aït-Atmane,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1653.763,1.2459999999998672,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.17074816014987648
6b09c166-d304-494e-88d8-def37f78e4f0,1063,1,00:27:33.763,27,33,74,0.074509,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['9964d103-919d-494e-b5c6-5c2b2e104655', 'f23aba4a-36ca-43f5-89ed-8b911efdd856']","[13.7, 70.3]",27526.0,Rachid Aït-Atmane,9.0,Right Defensive Midfield,,,,,,,,,,,,"[13.5, 70.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1653.763,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7527146635200084
9964d103-919d-494e-b5c6-5c2b2e104655,1064,1,00:27:33.837,27,33,74,2.560267,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['89217009-833c-4eea-9613-0cd33118ff4b'],"[13.5, 70.9]",27526.0,Rachid Aït-Atmane,9.0,Right Defensive Midfield,16332.0,Ognjen Vranješ,5.7870545,-2.9679215,3.0,High Pass,"[7.8, 69.9]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1653.837,0.07400000000006912,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9651503562797129
89217009-833c-4eea-9613-0cd33118ff4b,1065,1,00:27:36.398,27,36,74,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['9964d103-919d-494e-b5c6-5c2b2e104655'],"[7.8, 69.9]",16332.0,Ognjen Vranješ,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1656.398,2.560999999999922,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08116013217323048
de9d861d-db10-4465-81bc-165f59717a11,1066,1,00:27:36.398,27,36,74,2.03201,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['b5172c8c-96c7-42f1-847a-4c0916e24df6'],"[7.8, 69.9]",16332.0,Ognjen Vranješ,2.0,Right Back,23848.0,Carlos Carmona Bonet,19.302332,0.4103339,3.0,High Pass,"[25.5, 77.6]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1656.398,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.21154683690324594
b5172c8c-96c7-42f1-847a-4c0916e24df6,1067,1,00:27:38.430,27,38,74,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['de9d861d-db10-4465-81bc-165f59717a11'],"[25.5, 77.6]",23848.0,Carlos Carmona Bonet,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1658.43,2.032000000000153,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8942211470180524
6c2060f0-d4da-4027-976e-1a92ee4c1e9e,1068,1,00:27:38.430,27,38,74,0.173074,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['363b51b6-f5db-4350-8ecb-8955a13319a4', 'f5cb16c0-15ad-48a8-b4e6-0c479c966597']","[25.7, 77.6]",23848.0,Carlos Carmona Bonet,17.0,Right Wing,,,3.0610456,-0.66963893,2.0,Low Pass,"[28.1, 75.7]",,,,,,True,9.0,Incomplete,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1658.43,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.2740651589181511
f5cb16c0-15ad-48a8-b4e6-0c479c966597,1069,1,00:27:38.430,27,38,74,0.0,4,Duel,1041,Sporting Gijón,1,Regular Play,360,Rayo Vallecano,,,['6c2060f0-d4da-4027-976e-1a92ee4c1e9e'],"[94.4, 2.5]",6713.0,Diego Javier Llorente Ríos,9.0,Right Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1658.43,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.29117264363167983
363b51b6-f5db-4350-8ecb-8955a13319a4,1070,1,00:27:38.603,27,38,74,0.0,6,Block,1041,Sporting Gijón,1,Regular Play,360,Rayo Vallecano,,,['6c2060f0-d4da-4027-976e-1a92ee4c1e9e'],"[92.0, 4.4]",6713.0,Diego Javier Llorente Ríos,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1658.603,0.17300000000000182,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7947284215139383
69f0e174-668a-460f-953a-7bedaf77b0c7,1071,1,00:27:39.462,27,39,74,0.933665,17,Pressure,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,,"[28.3, 75.4]",23848.0,Carlos Carmona Bonet,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1659.462,0.8589999999999236,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.7913249445352383
a7c54ddb-8c2a-43b8-b1b6-e009e39472a0,1072,1,00:27:40.435,27,40,74,0.0,2,Ball Recovery,1041,Sporting Gijón,1,Regular Play,360,Rayo Vallecano,,,,"[93.3, 4.0]",6713.0,Diego Javier Llorente Ríos,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,1660.435,0.9729999999999563,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.48240517914796255
93e8b16c-ed4d-4fdf-bc4c-4cddf5d85c77,1073,1,00:27:57.713,27,57,75,1.40772,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['ec84d2ff-913c-4616-8d7a-34f36ecc62ea'],"[38.6, 80.0]",16332.0,Ognjen Vranješ,2.0,Right Back,23848.0,Carlos Carmona Bonet,20.22375,-1.4219064,3.0,High Pass,"[41.6, 60.0]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1677.713,17.27800000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7423799605657716
ec84d2ff-913c-4616-8d7a-34f36ecc62ea,1074,1,00:27:59.120,27,59,75,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['93e8b16c-ed4d-4fdf-bc4c-4cddf5d85c77'],"[41.6, 60.0]",23848.0,Carlos Carmona Bonet,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1679.12,1.4069999999999254,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6037190739517311
d6afdd6b-270c-4d79-b3ce-f3126a1a4e70,1075,1,00:27:59.120,27,59,75,1.775255,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['16ad9d4c-2665-4554-bd0c-0c791ae7e520'],"[41.6, 60.0]",23848.0,Carlos Carmona Bonet,17.0,Right Wing,6926.0,Alen Halilović,22.09887,1.1314354,3.0,High Pass,"[51.0, 80.0]",37.0,Head,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1679.12,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.6132201463197626
16ad9d4c-2665-4554-bd0c-0c791ae7e520,1076,1,00:28:00.896,28,0,75,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['d6afdd6b-270c-4d79-b3ce-f3126a1a4e70'],"[49.4, 74.0]",6926.0,Alen Halilović,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680.896,1.7760000000000673,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7210052363249657
b71e4473-8f88-45db-87b1-ea012cdcd5a0,1077,1,00:28:15.710,28,15,76,1.104546,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['037bf172-e2bf-4067-9186-e2d71cd6d31b'],"[71.3, 0.1]",11298.0,José Ignacio Martínez García,6.0,Left Back,7900.0,Tiago Manuel Dias Correia,15.206906,0.8086498,2.0,Low Pass,"[81.8, 11.1]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1695.71,14.814000000000078,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.4533091634245062
037bf172-e2bf-4067-9186-e2d71cd6d31b,1078,1,00:28:16.814,28,16,76,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['b71e4473-8f88-45db-87b1-ea012cdcd5a0'],"[81.8, 11.1]",7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1696.814,1.1040000000000418,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4020690542504798
7ee4ba19-89e0-4225-9757-144aeda34818,1079,1,00:28:16.814,28,16,76,1.493501,43,Carry,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['037bf172-e2bf-4067-9186-e2d71cd6d31b', '399a665b-8c84-492c-9db5-de33f197abe5', 'be0847fe-2f2c-4ae4-b3db-8c2ef4eff1e2']","[81.8, 11.1]",7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,,,,,,,,,,,,"[77.0, 10.8]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1696.814,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.877035696619995
be0847fe-2f2c-4ae4-b3db-8c2ef4eff1e2,1080,1,00:28:17.170,28,17,76,1.137887,17,Pressure,360,Rayo Vallecano,4,From Throw In,1041,Sporting Gijón,,,"['399a665b-8c84-492c-9db5-de33f197abe5', '7ee4ba19-89e0-4225-9757-144aeda34818']","[36.4, 68.0]",27526.0,Rachid Aït-Atmane,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1697.17,0.35599999999999454,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.624165029038994
399a665b-8c84-492c-9db5-de33f197abe5,1081,1,00:28:18.308,28,18,76,0.0,3,Dispossessed,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['be0847fe-2f2c-4ae4-b3db-8c2ef4eff1e2', 'e1d836b9-3f08-4bdf-b455-5f5a4fbb5c11']","[77.0, 10.8]",7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1698.308,1.13799999999992,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.39346223029987903
e1d836b9-3f08-4bdf-b455-5f5a4fbb5c11,1082,1,00:28:18.308,28,18,76,0.0,4,Duel,360,Rayo Vallecano,4,From Throw In,1041,Sporting Gijón,,,['399a665b-8c84-492c-9db5-de33f197abe5'],"[43.1, 69.3]",27526.0,Rachid Aït-Atmane,9.0,Right Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1698.308,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6342498684428124
1cca1c80-5c76-401a-8c41-4bc4585333dc,1083,1,00:28:18.901,28,18,76,0.328152,30,Pass,360,Rayo Vallecano,4,From Throw In,1041,Sporting Gijón,,,['eced0503-2bfc-46b9-a6c4-ef46a7acd229'],"[42.0, 61.8]",6926.0,Alen Halilović,19.0,Center Attacking Midfield,27526.0,Rachid Aït-Atmane,6.503076,1.5400368,1.0,Ground Pass,"[42.2, 68.3]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1698.901,0.5930000000000746,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.07513228517176296
