id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,interception_outcome_id,interception_outcome_name,out,shot_one_on_one,shot_open_goal,shot_statsbomb_xg,shot_end_location,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,off_camera,pass_technique_id,pass_technique_name,pass_outswinging,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,goalkeeper_end_location,pass_aerial_won,pass_cross,pass_switch,shot_first_time,goalkeeper_body_part_id,goalkeeper_body_part_name,clearance_head,ball_recovery_recovery_failure,clearance_aerial_won,foul_won_defensive,pass_through_ball,foul_committed_advantage,foul_won_advantage,pass_no_touch,clearance_right_foot,dribble_overrun,bad_behaviour_card_id,bad_behaviour_card_name,foul_committed_card_id,foul_committed_card_name,pass_inswinging,dribble_nutmeg,pass_cut_back,pass_straight,shot_aerial_won,foul_committed_penalty,foul_won_penalty,pass_deflected,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,miscontrol_aerial_won,injury_stoppage_in_chain,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Own Goal Against,event_type_Own Goal For,event_type_Pass,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
0448ad36-cf47-4bd1-80b0-290bd7975817,1010,1,00:23:37.118,23,37,51,1.444033,17,Pressure,208,Las Palmas,1,Regular Play,207,Valencia,,,"['dc329b6b-39ba-4916-8b3f-3591dcc396c8', 'f61763ed-1289-45cb-a762-cb6bc6b2dd39']","[50.6, 19.3]",6751.0,Javier Fuego Martínez,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1417.118,1.9790000000000418,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4407965279864363
dc329b6b-39ba-4916-8b3f-3591dcc396c8,1011,1,00:23:38.402,23,38,51,0.0,3,Dispossessed,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['0448ad36-cf47-4bd1-80b0-290bd7975817', '0f86c198-e2b2-446a-8081-eabe89b92b11']","[79.1, 66.6]",6928.0,Pedro Taunausú Domínguez Placeres,13.0,Right Center Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1418.402,1.2840000000001055,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.709237429207457
0f86c198-e2b2-446a-8081-eabe89b92b11,1012,1,00:23:38.402,23,38,52,0.0,4,Duel,207,Valencia,1,Regular Play,207,Valencia,,,['dc329b6b-39ba-4916-8b3f-3591dcc396c8'],"[41.0, 13.5]",6751.0,Javier Fuego Martínez,11.0,Left Defensive Midfield,,,,,,,,,,,,,True,11.0,Tackle,16.0,Success In Play,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1418.402,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.313998177208587
f7b8f8bf-299b-4c24-810e-b7c0b1679f7d,1013,1,00:23:39.848,23,39,52,0.0,2,Ball Recovery,207,Valencia,1,Regular Play,207,Valencia,,,,"[28.9, 19.8]",27482.0,Aderllan Leandro de Jesus Santos,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1419.848,1.4459999999999127,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.06268102737930792
55bd549f-2439-4609-8b00-847e4134544b,1014,1,00:23:39.848,23,39,52,0.342362,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['661f8849-96f1-421f-8ea2-990ad16f58bc', 'f7b8f8bf-299b-4c24-810e-b7c0b1679f7d']","[28.9, 19.8]",27482.0,Aderllan Leandro de Jesus Santos,5.0,Left Center Back,,,,,,,,,,,,"[30.0, 22.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1419.848,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09917729650907381
661f8849-96f1-421f-8ea2-990ad16f58bc,1015,1,00:23:40.190,23,40,52,0.583606,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['f5f33832-842f-435f-92bf-2ebbcb0e83b7'],"[30.0, 22.8]",27482.0,Aderllan Leandro de Jesus Santos,5.0,Left Center Back,10037.0,Danilo Barbosa da Silva,7.5166483,0.8607271,1.0,Ground Pass,"[34.9, 28.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1420.19,0.3420000000000982,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.31812785465925686
f5f33832-842f-435f-92bf-2ebbcb0e83b7,1016,1,00:23:40.774,23,40,52,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['661f8849-96f1-421f-8ea2-990ad16f58bc'],"[34.9, 28.5]",10037.0,Danilo Barbosa da Silva,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1420.774,0.5839999999998327,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9837155569646442
f2d3f9a1-bb16-4306-aee9-d675ab835502,1017,1,00:23:40.774,23,40,52,1.28698,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['86630931-92ec-4c59-a856-019f18898b86', 'f5f33832-842f-435f-92bf-2ebbcb0e83b7', 'feba6225-a620-42f6-9e14-7d267f0ee9ae']","[34.9, 28.5]",10037.0,Danilo Barbosa da Silva,9.0,Right Defensive Midfield,,,,,,,,,,,,"[36.5, 22.0]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1420.774,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.002108540033857076
feba6225-a620-42f6-9e14-7d267f0ee9ae,1018,1,00:23:40.907,23,40,52,1.241653,17,Pressure,207,Valencia,1,Regular Play,208,Las Palmas,,,"['86630931-92ec-4c59-a856-019f18898b86', 'f2d3f9a1-bb16-4306-aee9-d675ab835502']","[87.8, 53.0]",6928.0,Pedro Taunausú Domínguez Placeres,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1420.907,0.1330000000000382,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9589124471037005
86630931-92ec-4c59-a856-019f18898b86,1019,1,00:23:42.061,23,42,52,1.776116,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,"['7c53e6b8-19b1-4ddf-a111-5bb7fe176af3', 'feba6225-a620-42f6-9e14-7d267f0ee9ae']","[36.5, 22.0]",10037.0,Danilo Barbosa da Silva,9.0,Right Defensive Midfield,26780.0,Guilherme Magdalena Siqueira,19.83129,-0.84247893,1.0,Ground Pass,"[49.7, 7.2]",38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1422.061,1.1539999999999964,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7604672179644837
7c53e6b8-19b1-4ddf-a111-5bb7fe176af3,1020,1,00:23:43.837,23,43,52,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['86630931-92ec-4c59-a856-019f18898b86'],"[49.7, 7.2]",26780.0,Guilherme Magdalena Siqueira,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1423.837,1.7760000000000673,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.935235329088996
80097bbd-3458-4a9f-b82d-cbf6608a8a37,1021,1,00:23:43.837,23,43,52,3.858873,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['7c53e6b8-19b1-4ddf-a111-5bb7fe176af3', 'ccb56aa5-44ce-471f-b31b-0db83c336a32']","[49.7, 7.2]",26780.0,Guilherme Magdalena Siqueira,6.0,Left Back,,,,,,,,,,,,"[70.8, 10.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1423.837,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3251294608825078
ccb56aa5-44ce-471f-b31b-0db83c336a32,1022,1,00:23:47.696,23,47,52,1.228535,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['007a7a99-6f8c-4248-b9fd-4a043e2f3a83'],"[70.8, 10.2]",26780.0,Guilherme Magdalena Siqueira,6.0,Left Back,6751.0,Javier Fuego Martínez,12.448695,3.0531147,1.0,Ground Pass,"[58.4, 11.3]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.696,3.8589999999999236,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.43418718822871116
007a7a99-6f8c-4248-b9fd-4a043e2f3a83,1023,1,00:23:48.924,23,48,52,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['ccb56aa5-44ce-471f-b31b-0db83c336a32'],"[58.4, 11.3]",6751.0,Javier Fuego Martínez,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1428.924,1.2280000000000655,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.531989046649257
d0c4216c-3923-4b3b-82e5-169dc4ab1887,1024,1,00:23:48.924,23,48,52,2.58693,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['007a7a99-6f8c-4248-b9fd-4a043e2f3a83', 'e374b3f3-095b-460c-a803-a0196c817bee']","[58.4, 11.3]",6751.0,Javier Fuego Martínez,11.0,Left Defensive Midfield,,,,,,,,,,,,"[57.4, 18.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1428.924,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5299589898751312
e374b3f3-095b-460c-a803-a0196c817bee,1025,1,00:23:51.511,23,51,52,2.141369,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['82809b90-c5bb-410b-8cd7-3e42950f7bd9'],"[57.4, 18.9]",6751.0,Javier Fuego Martínez,11.0,Left Defensive Midfield,3638.0,Shkodran Mustafi,41.211285,2.1083028,1.0,Ground Pass,"[36.3, 54.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1431.511,2.586999999999989,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8667305341503069
82809b90-c5bb-410b-8cd7-3e42950f7bd9,1026,1,00:23:53.653,23,53,52,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['e374b3f3-095b-460c-a803-a0196c817bee'],"[36.3, 54.3]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1433.653,2.1420000000000528,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.740486246672307
c556f1b0-6434-49cb-ac34-d3322dea347c,1027,1,00:23:53.653,23,53,52,4.800185,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['5da1bc3a-539e-473b-8d99-f47f5b463536', '82809b90-c5bb-410b-8cd7-3e42950f7bd9', 'cd23abf9-5039-4f35-839e-4bc6b5db926f']","[36.3, 54.3]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,"[56.8, 60.2]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1433.653,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.18424026430294627
cd23abf9-5039-4f35-839e-4bc6b5db926f,1028,1,00:23:56.689,23,56,52,2.47533,17,Pressure,207,Valencia,1,Regular Play,208,Las Palmas,,,"['5da1bc3a-539e-473b-8d99-f47f5b463536', 'c556f1b0-6434-49cb-ac34-d3322dea347c']","[70.9, 29.5]",6721.0,Willian José da Silva,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1436.689,3.036000000000058,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9674986029447529
5da1bc3a-539e-473b-8d99-f47f5b463536,1029,1,00:23:58.453,23,58,52,0.0,38,Miscontrol,207,Valencia,1,Regular Play,207,Valencia,,,['cd23abf9-5039-4f35-839e-4bc6b5db926f'],"[56.8, 60.2]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1438.453,1.7639999999998963,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.9408167312147773
999761fe-8c4c-407c-b122-a2cfd6eabc61,1030,1,00:23:59.457,23,59,52,0.0,22,Foul Committed,207,Valencia,1,Regular Play,207,Valencia,,,['acfaec6e-48a4-4352-a2dd-8f9a9e9efa14'],"[60.2, 60.6]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,1439.457,1.0040000000001328,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9452052570117874
acfaec6e-48a4-4352-a2dd-8f9a9e9efa14,1031,1,00:23:59.457,23,59,52,0.0,21,Foul Won,207,Valencia,1,Regular Play,208,Las Palmas,,,['999761fe-8c4c-407c-b122-a2cfd6eabc61'],"[59.9, 19.5]",6721.0,Willian José da Silva,23.0,Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,1439.457,0.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2586213957559822
4682b24f-9d33-48d8-b89b-dd59e8a9737c,1032,1,00:24:01.934,24,1,53,1.248016,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['3a7688c0-23dc-4883-bba4-c2f55363fad2'],"[56.3, 12.6]",6932.0,Dani Castellano Betancor,6.0,Left Back,6934.0,Jerónimo Figueroa Cabrera,17.894133,-0.4386528,1.0,Ground Pass,"[72.5, 5.0]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1441.934,2.4769999999998618,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5860108447785293
3a7688c0-23dc-4883-bba4-c2f55363fad2,1033,1,00:24:03.182,24,3,53,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['4682b24f-9d33-48d8-b89b-dd59e8a9737c'],"[72.5, 5.0]",6934.0,Jerónimo Figueroa Cabrera,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1443.182,1.2480000000000473,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6841494747150274
fa313486-3b55-4c04-9eff-730b184e9c69,1034,1,00:24:03.182,24,3,53,0.172705,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['3a7688c0-23dc-4883-bba4-c2f55363fad2', 'ff9d7a0c-8d83-427e-b7da-21a4b83bb111']","[72.5, 5.0]",6934.0,Jerónimo Figueroa Cabrera,16.0,Left Midfield,,,,,,,,,,,,"[71.1, 2.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1443.182,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.008274507355761518
ff9d7a0c-8d83-427e-b7da-21a4b83bb111,1035,1,00:24:03.355,24,3,53,1.657658,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['dea5e8d5-f90a-44f1-9d58-c66c66689a0c'],"[71.1, 2.6]",6934.0,Jerónimo Figueroa Cabrera,16.0,Left Midfield,10755.0,Jonathan Viera Ramos,21.78302,0.482126,1.0,Ground Pass,"[90.4, 12.7]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1443.355,0.17300000000000182,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9619867861927865
dea5e8d5-f90a-44f1-9d58-c66c66689a0c,1036,1,00:24:05.012,24,5,53,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['ff9d7a0c-8d83-427e-b7da-21a4b83bb111'],"[90.4, 12.7]",10755.0,Jonathan Viera Ramos,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1445.012,1.6569999999999254,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.16024198735123518
20826556-0e1d-45b6-811b-5e92c8ce9866,1037,1,00:24:05.012,24,5,53,1.388192,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['4d64c4ed-2d82-4521-8863-d7e07b4b4bb4', 'aae54079-3483-4bfe-8db1-6674e6e2f78a', 'dea5e8d5-f90a-44f1-9d58-c66c66689a0c']","[90.4, 12.7]",10755.0,Jonathan Viera Ramos,15.0,Left Center Midfield,,,,,,,,,,,,"[90.6, 14.0]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1445.012,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0989528469179235
aae54079-3483-4bfe-8db1-6674e6e2f78a,1038,1,00:24:05.451,24,5,53,0.597869,17,Pressure,208,Las Palmas,1,Regular Play,207,Valencia,,,['20826556-0e1d-45b6-811b-5e92c8ce9866'],"[32.1, 63.0]",6595.0,Daniel Parejo Muñoz,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1445.451,0.4390000000000782,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.569329140252472
dc9adf3f-0c8a-4e9a-942b-64aba4b8f6fe,1039,1,00:24:06.400,24,6,53,0.0,39,Dribbled Past,208,Las Palmas,1,Regular Play,207,Valencia,,,"['21bf4927-5e49-401b-88ab-d134e55b8df2', '4d64c4ed-2d82-4521-8863-d7e07b4b4bb4']","[29.5, 66.1]",6595.0,Daniel Parejo Muñoz,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1446.4,0.9490000000000691,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.47753214854942105
4d64c4ed-2d82-4521-8863-d7e07b4b4bb4,1040,1,00:24:06.400,24,6,53,0.0,14,Dribble,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['dc9adf3f-0c8a-4e9a-942b-64aba4b8f6fe'],"[90.6, 14.0]",10755.0,Jonathan Viera Ramos,15.0,Left Center Midfield,,,,,,,,,,,,,True,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1446.4,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.30331472516302327
21bf4927-5e49-401b-88ab-d134e55b8df2,1041,1,00:24:06.400,24,6,53,0.783489,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['4d64c4ed-2d82-4521-8863-d7e07b4b4bb4', 'dc9adf3f-0c8a-4e9a-942b-64aba4b8f6fe', 'f1b56e84-ff0c-41b9-9f1b-91728b79af6a', 'f5c3ee59-e7d6-4398-8c66-e3b53f11d597']","[90.6, 14.0]",10755.0,Jonathan Viera Ramos,15.0,Left Center Midfield,,,,,,,,,,,,"[86.0, 14.8]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1446.4,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9466914612011021
f5c3ee59-e7d6-4398-8c66-e3b53f11d597,1042,1,00:24:07.148,24,7,53,0.545046,17,Pressure,208,Las Palmas,1,Regular Play,207,Valencia,,,"['21bf4927-5e49-401b-88ab-d134e55b8df2', 'f1b56e84-ff0c-41b9-9f1b-91728b79af6a']","[34.7, 66.8]",6595.0,Daniel Parejo Muñoz,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1447.148,0.7479999999998199,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.21837651709071304
f1b56e84-ff0c-41b9-9f1b-91728b79af6a,1043,1,00:24:07.184,24,7,53,1.196857,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['ea35186f-a45f-4ffb-b998-6fd34d674e18', 'f5c3ee59-e7d6-4398-8c66-e3b53f11d597']","[86.0, 14.8]",10755.0,Jonathan Viera Ramos,15.0,Left Center Midfield,6721.0,Willian José da Silva,7.856844,0.74038357,1.0,Ground Pass,"[91.8, 20.1]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1447.184,0.03600000000005821,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.04277142694421365
ea35186f-a45f-4ffb-b998-6fd34d674e18,1044,1,00:24:08.381,24,8,53,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['f1b56e84-ff0c-41b9-9f1b-91728b79af6a'],"[91.8, 20.1]",6721.0,Willian José da Silva,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1448.381,1.1970000000001164,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.30559897540067216
