id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,out,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,pass_outcome_id,pass_outcome_name,interception_outcome_id,interception_outcome_name,pass_switch,counterpress,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_end_location,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_aerial_won,off_camera,dribble_outcome_id,dribble_outcome_name,pass_cross,pass_inswinging,pass_technique_id,pass_technique_name,clearance_left_foot,clearance_head,foul_won_defensive,dribble_overrun,ball_recovery_offensive,foul_committed_card_id,foul_committed_card_name,pass_outswinging,clearance_aerial_won,pass_no_touch,miscontrol_aerial_won,50_50_outcome_id,50_50_outcome_name,pass_miscommunication,foul_committed_advantage,foul_won_advantage,pass_through_ball,ball_recovery_recovery_failure,foul_committed_type_id,foul_committed_type_name,pass_straight,shot_one_on_one,pass_cut_back,shot_first_time,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_offensive,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
3754c145-abcb-4bd2-b4c3-ee2a932b7ef4,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,222,Villarreal,1,Regular Play,222,Villarreal,442.0,"[{'player': {'id': 3379, 'name': 'Alphonse Areola'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6772, 'name': 'Mario Gaspar Pérez Martínez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 7034, 'name': 'Mateo Pablo Musacchio'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 6752, 'name': 'Víctor Ruíz Torre'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 6935, 'name': 'Adrián Marín Gómez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 27}, {'player': {'id': 6771, 'name': 'Manuel Trigueros Muñoz'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 22819, 'name': 'Bruno Soriano Llido'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 21}, {'player': {'id': 6357, 'name': 'Jonathan dos Santos Ramírez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 8}, {'player': {'id': 6609, 'name': 'Denis Suárez Fernández'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 18}, {'player': {'id': 6862, 'name': 'Cédric Bakambu'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 17}, {'player': {'id': 26009, 'name': 'Roberto Soldado Rillo'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.33711545454979386
a0b52262-1a5f-4259-9e18-e1c767842ea7,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,222,Villarreal,1,Regular Play,207,Valencia,352.0,"[{'player': {'id': 6898, 'name': 'Jaume Doménech Sánchez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 24}, {'player': {'id': 6592, 'name': 'Rúben Miguel Nunes Vezo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 27482, 'name': 'Aderllan Leandro de Jesus Santos'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 4}, {'player': {'id': 4406, 'name': 'Aymen Abdennour'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 23}, {'player': {'id': 6663, 'name': 'Antonio Barragán Fernández'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 19}, {'player': {'id': 7005, 'name': 'João Pedro Cavaco Cancelo'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 2}, {'player': {'id': 6595, 'name': 'Daniel Parejo Muñoz'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 10}, {'player': {'id': 10802, 'name': 'André Filipe Tavares Gomes'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 21}, {'player': {'id': 10037, 'name': 'Danilo Barbosa da Silva'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 12}, {'player': {'id': 6402, 'name': 'Francisco Alcácer García'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 9}, {'player': {'id': 20542, 'name': 'Álvaro Negredo Sánchez'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 7}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.1787345717076665
789751d7-2b7e-43cf-bb4e-3e4de54dd3b0,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,222,Villarreal,1,Regular Play,222,Villarreal,,,['6de0e65a-4e83-4b39-9e0c-cc6c9e9fc2ce'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.11381468209554979
6de0e65a-4e83-4b39-9e0c-cc6c9e9fc2ce,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,222,Villarreal,1,Regular Play,207,Valencia,,,['789751d7-2b7e-43cf-bb4e-3e4de54dd3b0'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.020418618773148323
36e56320-9672-4f35-89c2-2853d82f934b,5,1,00:00:01.011,0,1,2,0.5616,30,Pass,222,Villarreal,9,From Kick Off,222,Villarreal,,,['d7a66ff7-f529-4d8c-89e7-74126f5e2588'],"[61.0, 40.1]",6862.0,Cédric Bakambu,22.0,Right Center Forward,26009.0,Roberto Soldado Rillo,4.2011905,0.9034902,1.0,Ground Pass,"[63.6, 43.4]",38.0,Left Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.011,1.011,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8465749982136554
d7a66ff7-f529-4d8c-89e7-74126f5e2588,6,1,00:00:01.572,0,1,2,,42,Ball Receipt*,222,Villarreal,9,From Kick Off,222,Villarreal,,,['36e56320-9672-4f35-89c2-2853d82f934b'],"[63.6, 43.4]",26009.0,Roberto Soldado Rillo,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.572,0.5610000000000002,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9742470608450644
a3bd962f-4be0-45e3-b766-71136cc80a1f,7,1,00:00:01.572,0,1,2,0.879849,43,Carry,222,Villarreal,9,From Kick Off,222,Villarreal,,,"['bffe1bc6-8667-4269-a75a-f243de62bd83', 'd7a66ff7-f529-4d8c-89e7-74126f5e2588']","[63.6, 43.4]",26009.0,Roberto Soldado Rillo,24.0,Left Center Forward,,,,,,,,,,,,"[62.6, 43.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.572,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.884569853099845
bffe1bc6-8667-4269-a75a-f243de62bd83,8,1,00:00:02.452,0,2,2,1.07942,30,Pass,222,Villarreal,9,From Kick Off,222,Villarreal,,,['6592dda7-884e-4ef5-bc7f-4189d95c7563'],"[62.6, 43.9]",26009.0,Roberto Soldado Rillo,24.0,Left Center Forward,22819.0,Bruno Soriano Llido,9.503683,-2.9937432,1.0,Ground Pass,"[53.2, 42.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.452,0.8799999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.498442290176378
6592dda7-884e-4ef5-bc7f-4189d95c7563,9,1,00:00:03.532,0,3,2,,42,Ball Receipt*,222,Villarreal,9,From Kick Off,222,Villarreal,,,['bffe1bc6-8667-4269-a75a-f243de62bd83'],"[53.2, 42.5]",22819.0,Bruno Soriano Llido,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.532,1.08,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3404003057579541
7f07a5c2-c309-4748-a8fd-6db2fb3a2bf3,10,1,00:00:03.532,0,3,2,1.42987,43,Carry,222,Villarreal,9,From Kick Off,222,Villarreal,,,"['6592dda7-884e-4ef5-bc7f-4189d95c7563', '6681254a-66b8-4ab9-a772-059c8e42d76f']","[53.2, 42.5]",22819.0,Bruno Soriano Llido,11.0,Left Defensive Midfield,,,,,,,,,,,,"[50.1, 32.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.532,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.16097496031103786
6681254a-66b8-4ab9-a772-059c8e42d76f,11,1,00:00:04.962,0,4,2,2.099033,30,Pass,222,Villarreal,9,From Kick Off,222,Villarreal,,,['89e1ffd6-286d-4d24-8753-18ebfc293feb'],"[50.1, 32.3]",22819.0,Bruno Soriano Llido,11.0,Left Defensive Midfield,6935.0,Adrián Marín Gómez,22.58008,-1.3247435,1.0,Ground Pass,"[55.6, 10.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.962,1.4299999999999997,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5656660889498017
89e1ffd6-286d-4d24-8753-18ebfc293feb,12,1,00:00:07.061,0,7,2,,42,Ball Receipt*,222,Villarreal,9,From Kick Off,222,Villarreal,,,['6681254a-66b8-4ab9-a772-059c8e42d76f'],"[55.6, 10.4]",6935.0,Adrián Marín Gómez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.061,2.099,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3954557106081268
30ff1b99-6739-48c4-a396-4a0d49fb75a4,13,1,00:00:07.061,0,7,2,1.469686,43,Carry,222,Villarreal,9,From Kick Off,222,Villarreal,,,"['0d11105e-9782-43c9-a440-3db31eb3fe2b', '89e1ffd6-286d-4d24-8753-18ebfc293feb']","[55.6, 10.4]",6935.0,Adrián Marín Gómez,6.0,Left Back,,,,,,,,,,,,"[55.6, 13.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.061,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7448829647273278
0d11105e-9782-43c9-a440-3db31eb3fe2b,14,1,00:00:08.530,0,8,2,1.104965,30,Pass,222,Villarreal,9,From Kick Off,222,Villarreal,,,['1efc8b95-8535-4cb1-852e-e6701bc68110'],"[55.6, 13.2]",6935.0,Adrián Marín Gómez,6.0,Left Back,6862.0,Cédric Bakambu,24.509794,0.52572495,1.0,Ground Pass,"[76.8, 25.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.53,1.4689999999999994,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.12133376763233794
f38ce2c1-b229-4bf2-a14c-713e57b90ff2,15,1,00:00:09.452,0,9,2,0.560735,17,Pressure,222,Villarreal,9,From Kick Off,207,Valencia,,,"['1efc8b95-8535-4cb1-852e-e6701bc68110', 'aa18515f-7499-47db-bf43-3a5ed88caeca']","[43.7, 52.3]",10802.0,André Filipe Tavares Gomes,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.452,0.9220000000000006,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6297046367840579
1efc8b95-8535-4cb1-852e-e6701bc68110,16,1,00:00:09.635,0,9,2,,42,Ball Receipt*,222,Villarreal,9,From Kick Off,222,Villarreal,,,"['0d11105e-9782-43c9-a440-3db31eb3fe2b', 'f38ce2c1-b229-4bf2-a14c-713e57b90ff2']","[76.8, 25.5]",6862.0,Cédric Bakambu,22.0,Right Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.635,0.18299999999999983,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.349053008167835
aa18515f-7499-47db-bf43-3a5ed88caeca,17,1,00:00:09.635,0,9,2,2.538263,43,Carry,222,Villarreal,9,From Kick Off,222,Villarreal,,,"['1efc8b95-8535-4cb1-852e-e6701bc68110', '686cd512-d20f-44a5-82fa-704a06d54b14', 'f38ce2c1-b229-4bf2-a14c-713e57b90ff2']","[76.8, 25.5]",6862.0,Cédric Bakambu,22.0,Right Center Forward,,,,,,,,,,,,"[84.4, 11.5]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.635,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4588228724355857
686cd512-d20f-44a5-82fa-704a06d54b14,18,1,00:00:12.174,0,12,2,0.0,38,Miscontrol,222,Villarreal,9,From Kick Off,222,Villarreal,,,,"[84.4, 11.5]",6862.0,Cédric Bakambu,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.174,2.5389999999999997,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.6012090890720082
7efb0d69-b8be-4a02-9a34-99294c5bfb5c,19,1,00:00:14.324,0,14,2,1.021551,17,Pressure,222,Villarreal,9,From Kick Off,222,Villarreal,,,['48a5e765-e1f4-493b-adcd-428aab6dd7b6'],"[105.4, 8.9]",6862.0,Cédric Bakambu,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.324,2.1500000000000004,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.039547593147710614
48a5e765-e1f4-493b-adcd-428aab6dd7b6,20,1,00:00:15.283,0,15,2,0.0,9,Clearance,222,Villarreal,9,From Kick Off,207,Valencia,,,['7efb0d69-b8be-4a02-9a34-99294c5bfb5c'],"[10.2, 74.3]",6592.0,Rúben Miguel Nunes Vezo,3.0,Right Center Back,,,,,,,,,,,,,True,True,True,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.283,0.9589999999999996,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6762651105577941
5d95d89c-572e-4960-8091-3e24bc39c26c,21,1,00:00:15.426,0,15,2,0.0,6,Block,222,Villarreal,9,From Kick Off,222,Villarreal,,,,"[108.7, 3.9]",6862.0,Cédric Bakambu,22.0,Right Center Forward,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.426,0.14300000000000068,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4504863019765083
e5f2c666-b8ef-4a27-a239-afafe5a5ba5a,22,1,00:00:20.733,0,20,3,0.979727,30,Pass,207,Valencia,4,From Throw In,207,Valencia,,,['51208889-f209-4d09-85d9-32f19885e37e'],"[18.4, 80.0]",6663.0,Antonio Barragán Fernández,7.0,Right Wing Back,10802.0,André Filipe Tavares Gomes,16.224981,-0.98279375,2.0,Low Pass,"[27.4, 66.5]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.733,5.307,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.013215976126643159
51208889-f209-4d09-85d9-32f19885e37e,23,1,00:00:21.713,0,21,3,,42,Ball Receipt*,207,Valencia,4,From Throw In,207,Valencia,,,['e5f2c666-b8ef-4a27-a239-afafe5a5ba5a'],"[27.4, 66.5]",10802.0,André Filipe Tavares Gomes,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.713,0.9800000000000004,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6893776628926309
21e35ee3-69a0-4a42-8f68-6384592b6627,24,1,00:00:21.713,0,21,3,1.321552,30,Pass,207,Valencia,4,From Throw In,207,Valencia,,,['5f702c6d-b089-4332-ad17-7629d9a1fe43'],"[27.4, 66.5]",10802.0,André Filipe Tavares Gomes,13.0,Right Center Midfield,6663.0,Antonio Barragán Fernández,9.213577,1.5165019,1.0,Ground Pass,"[27.9, 75.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.713,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3827487465230739
cf290103-38ef-4d96-ae5e-6cc0a81dd4c9,25,1,00:00:22.677,0,22,3,0.506324,17,Pressure,207,Valencia,4,From Throw In,222,Villarreal,,,"['5f702c6d-b089-4332-ad17-7629d9a1fe43', 'fc550b4f-31f5-4296-b4ea-7bcad9d5d6ac']","[90.3, 11.0]",6609.0,Denis Suárez Fernández,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.677,0.9639999999999986,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5433773298176107
5f702c6d-b089-4332-ad17-7629d9a1fe43,26,1,00:00:23.034,0,23,3,,42,Ball Receipt*,207,Valencia,4,From Throw In,207,Valencia,,,"['21e35ee3-69a0-4a42-8f68-6384592b6627', 'cf290103-38ef-4d96-ae5e-6cc0a81dd4c9']","[27.9, 75.7]",6663.0,Antonio Barragán Fernández,7.0,Right Wing Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.034,0.3569999999999993,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2755568230932619
fc550b4f-31f5-4296-b4ea-7bcad9d5d6ac,27,1,00:00:23.034,0,23,3,1.122791,30,Pass,207,Valencia,4,From Throw In,207,Valencia,,,"['120bb389-4e6a-4062-b8d0-2738cd031024', 'cf290103-38ef-4d96-ae5e-6cc0a81dd4c9']","[27.7, 74.7]",6663.0,Antonio Barragán Fernández,7.0,Right Wing Back,10037.0,Danilo Barbosa da Silva,9.831073,-0.16347644,1.0,Ground Pass,"[37.4, 73.1]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.034,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4143080515294921
120bb389-4e6a-4062-b8d0-2738cd031024,28,1,00:00:24.157,0,24,3,,42,Ball Receipt*,207,Valencia,4,From Throw In,207,Valencia,,,['fc550b4f-31f5-4296-b4ea-7bcad9d5d6ac'],"[37.4, 73.1]",10037.0,Danilo Barbosa da Silva,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.157,1.123000000000001,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09855738406782322
91beacbe-b8ec-4aa6-943b-aa45383e0c9c,29,1,00:00:24.157,0,24,3,0.818961,43,Carry,207,Valencia,4,From Throw In,207,Valencia,,,"['120bb389-4e6a-4062-b8d0-2738cd031024', 'c86fa03c-ce2a-4c42-8a1b-3631e072feba']","[37.4, 73.1]",10037.0,Danilo Barbosa da Silva,15.0,Left Center Midfield,,,,,,,,,,,,"[42.6, 71.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.157,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.12682488521367175
c86fa03c-ce2a-4c42-8a1b-3631e072feba,30,1,00:00:24.976,0,24,3,0.16063,30,Pass,207,Valencia,4,From Throw In,207,Valencia,,,['82a8a332-c602-4f17-9b9d-cbe81d415a8e'],"[42.6, 71.7]",10037.0,Danilo Barbosa da Silva,15.0,Left Center Midfield,,,4.6173587,1.2627436,1.0,Ground Pass,"[44.0, 76.1]",40.0,Right Foot,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.976,0.8189999999999991,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.46508989256427224
82a8a332-c602-4f17-9b9d-cbe81d415a8e,31,1,00:00:25.136,0,25,3,0.0,10,Interception,207,Valencia,4,From Throw In,222,Villarreal,,,['c86fa03c-ce2a-4c42-8a1b-3631e072feba'],"[76.1, 4.0]",6935.0,Adrián Marín Gómez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.136,0.16000000000000014,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.3716376975778858
ea5b8aea-df3d-41a4-b177-1a9184dedbd8,32,1,00:00:42.045,0,42,4,1.745057,30,Pass,207,Valencia,4,From Throw In,207,Valencia,,,['e7955892-4860-4497-8041-c7c0f3298c3d'],"[44.4, 80.0]",6663.0,Antonio Barragán Fernández,7.0,Right Wing Back,20542.0,Álvaro Negredo Sánchez,31.01032,-0.8355843,3.0,High Pass,"[65.2, 57.0]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.045,16.909000000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7443800811019969
e7955892-4860-4497-8041-c7c0f3298c3d,33,1,00:00:43.790,0,43,4,,42,Ball Receipt*,207,Valencia,4,From Throw In,207,Valencia,,,['ea5b8aea-df3d-41a4-b177-1a9184dedbd8'],"[65.2, 57.0]",20542.0,Álvaro Negredo Sánchez,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.79,1.7449999999999974,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3019228312194614
