id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,under_pressure,dribble_outcome_id,dribble_outcome_name,pass_outcome_id,pass_outcome_name,interception_outcome_id,interception_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,counterpress,dribble_overrun,ball_recovery_offensive,out,clearance_head,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,clearance_aerial_won,pass_cross,pass_switch,pass_aerial_won,pass_through_ball,pass_technique_id,pass_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,clearance_left_foot,dribble_nutmeg,shot_statsbomb_xg,shot_end_location,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,block_offensive,goalkeeper_end_location,pass_deflected,pass_assisted_shot_id,pass_goal_assist,shot_key_pass_id,foul_won_defensive,pass_miscommunication,pass_shot_assist,foul_committed_advantage,foul_won_advantage,shot_aerial_won,pass_outswinging,foul_committed_card_id,foul_committed_card_name,50_50_outcome_id,50_50_outcome_name,miscontrol_aerial_won,pass_no_touch,pass_inswinging,foul_committed_type_id,foul_committed_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,block_deflection,shot_one_on_one,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
0bd99c6d-424a-456f-84f2-519d14a12eb6,1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,208,Las Palmas,1,Regular Play,208,Las Palmas,4231.0,"[{'player': {'id': 26753, 'name': 'Javier Varas Herrera'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6927, 'name': 'David García Santana'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 5}, {'player': {'id': 8440, 'name': 'Aythami Artiles Oliva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 16}, {'player': {'id': 26448, 'name': 'Javier Garrido Behovide'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 22}, {'player': {'id': 6932, 'name': 'Dani Castellano Betancor'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 23}, {'player': {'id': 3610, 'name': 'Roque Mesa Quevedo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 15}, {'player': {'id': 6929, 'name': 'José Vicente Gómez Umpiérrez'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 6608, 'name': 'Nabil El Zhar'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 25}, {'player': {'id': 6928, 'name': 'Pedro Taunausú Domínguez Placeres'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 24}, {'player': {'id': 10755, 'name': 'Jonathan Viera Ramos'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 20}, {'player': {'id': 6721, 'name': 'Willian José da Silva'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 8}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.06416643003226119
1b628012-cf7f-4332-8a0e-eb735195a706,2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,208,Las Palmas,1,Regular Play,212,Atlético Madrid,4231.0,"[{'player': {'id': 6378, 'name': 'Jan Oblak'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6375, 'name': 'Juan Francisco Torres Belén'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 20}, {'player': {'id': 5259, 'name': 'José María Giménez de Vargas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 24}, {'player': {'id': 5249, 'name': 'Diego Roberto Godín Leal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 2}, {'player': {'id': 6320, 'name': 'Filipe Luís Kasmirski'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 6384, 'name': 'Gabriel Fernández Arenas'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 19668, 'name': 'Augusto Matías Fernández'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 12}, {'player': {'id': 5487, 'name': 'Antoine Griezmann'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 7}, {'player': {'id': 6381, 'name': 'Saúl Ñíguez Esclapez'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 17}, {'player': {'id': 5199, 'name': 'Jorge Resurrección Merodio'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 6}, {'player': {'id': 6744, 'name': 'Luciano Vietto'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 23}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.016255505831943795
9bfd31b4-fb10-439c-b74e-cc93b050dbe5,3,1,00:00:00.000,0,0,1,0.0,18,Half Start,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['cd81df75-e38a-415f-bd08-c1d156cf1981'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.7809856556604459
cd81df75-e38a-415f-bd08-c1d156cf1981,4,1,00:00:00.000,0,0,1,0.0,18,Half Start,208,Las Palmas,1,Regular Play,212,Atlético Madrid,,,['9bfd31b4-fb10-439c-b74e-cc93b050dbe5'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.47526485385621964
45a3ebd0-e2b2-4404-85f5-3c2bce211acd,5,1,00:00:00.278,0,0,2,0.590054,30,Pass,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['e266272b-633e-45ea-9083-3affcf744535'],True,"[60.0, 40.0]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,6744.0,Luciano Vietto,2.1023796,-1.6183795,1.0,Ground Pass,"[59.9, 37.9]",65.0,Kick Off,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.278,0.278,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0577059546630303
e266272b-633e-45ea-9083-3affcf744535,6,1,00:00:00.868,0,0,2,,42,Ball Receipt*,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['45a3ebd0-e2b2-4404-85f5-3c2bce211acd'],,"[59.9, 37.9]",6744.0,Luciano Vietto,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.868,0.59,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0509687894988613
d99c4a7c-5adf-4b08-8329-a621a13da07a,7,1,00:00:00.909,0,0,2,1.166584,30,Pass,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['ca49c5e6-4478-4bc4-ac38-63a31dbd8456'],,"[59.9, 38.3]",6744.0,Luciano Vietto,23.0,Center Forward,19668.0,Augusto Matías Fernández,11.9,3.1415927,1.0,Ground Pass,"[48.0, 38.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.909,0.041000000000000036,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4035323563400057
ca49c5e6-4478-4bc4-ac38-63a31dbd8456,8,1,00:00:02.075,0,2,2,,42,Ball Receipt*,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['d99c4a7c-5adf-4b08-8329-a621a13da07a'],,"[48.0, 38.3]",19668.0,Augusto Matías Fernández,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.075,1.1660000000000001,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8238940698412235
3d8acb48-051b-4eb0-be38-90d42c7ecdf0,9,1,00:00:02.075,0,2,2,0.485885,43,Carry,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,"['8b19ee3d-5219-443b-bf25-764dd56cb900', 'ca49c5e6-4478-4bc4-ac38-63a31dbd8456']",,"[48.0, 38.3]",19668.0,Augusto Matías Fernández,11.0,Left Defensive Midfield,,,,,,,,,,,,"[48.5, 38.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.075,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4290833176555391
8b19ee3d-5219-443b-bf25-764dd56cb900,10,1,00:00:02.561,0,2,2,1.680455,30,Pass,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['e2dc98a3-ab59-4ade-ae81-d42a4df63b6b'],,"[48.5, 38.7]",19668.0,Augusto Matías Fernández,11.0,Left Defensive Midfield,6381.0,Saúl Ñíguez Esclapez,18.829763,-1.784857,1.0,Ground Pass,"[44.5, 20.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.561,0.48599999999999977,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3429549564013885
e2dc98a3-ab59-4ade-ae81-d42a4df63b6b,11,1,00:00:04.241,0,4,2,,42,Ball Receipt*,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['8b19ee3d-5219-443b-bf25-764dd56cb900'],,"[44.5, 20.3]",6381.0,Saúl Ñíguez Esclapez,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.241,1.6799999999999997,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.644636028028054
191f943f-99d0-46b8-88fd-562c8d8b67b7,12,1,00:00:04.241,0,4,2,0.832161,43,Carry,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,"['a067d2ba-b72b-4d5b-9b75-33446bdcacd0', 'e2dc98a3-ab59-4ade-ae81-d42a4df63b6b']",,"[44.5, 20.3]",6381.0,Saúl Ñíguez Esclapez,19.0,Center Attacking Midfield,,,,,,,,,,,,"[47.6, 12.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.241,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3470103409866061
a067d2ba-b72b-4d5b-9b75-33446bdcacd0,13,1,00:00:05.074,0,5,2,1.979833,30,Pass,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['adf0fdb6-700a-49ad-821f-60774b123479'],,"[47.6, 12.6]",6381.0,Saúl Ñíguez Esclapez,19.0,Center Attacking Midfield,5199.0,Jorge Resurrección Merodio,23.925928,-0.4636476,1.0,Ground Pass,"[69.0, 1.9]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.074,0.8330000000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.10081793372244185
adf0fdb6-700a-49ad-821f-60774b123479,14,1,00:00:07.053,0,7,2,,42,Ball Receipt*,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['a067d2ba-b72b-4d5b-9b75-33446bdcacd0'],,"[69.0, 1.9]",5199.0,Jorge Resurrección Merodio,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.053,1.979,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6566104266976572
54bedfe8-c329-41e7-994d-02c2864c3504,15,1,00:00:07.053,0,7,2,0.694469,43,Carry,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,"['0a9355ac-87cb-47ed-a8b0-3d875003cd7f', 'adf0fdb6-700a-49ad-821f-60774b123479']",,"[69.0, 1.9]",5199.0,Jorge Resurrección Merodio,21.0,Left Wing,,,,,,,,,,,,"[73.7, 1.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.053,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.12439881191769175
0a9355ac-87cb-47ed-a8b0-3d875003cd7f,16,1,00:00:07.748,0,7,2,0.775172,30,Pass,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['28ef945f-0fd7-4ed7-92d2-c6fdf71522c0'],,"[73.7, 1.1]",5199.0,Jorge Resurrección Merodio,21.0,Left Wing,5487.0,Antoine Griezmann,8.514693,0.8685394,1.0,Ground Pass,"[79.2, 7.6]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.748,0.6950000000000003,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3823473309468667
28ef945f-0fd7-4ed7-92d2-c6fdf71522c0,17,1,00:00:08.523,0,8,2,,42,Ball Receipt*,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['0a9355ac-87cb-47ed-a8b0-3d875003cd7f'],,"[79.2, 7.6]",5487.0,Antoine Griezmann,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.523,0.7749999999999995,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.29272548605575655
32352b03-3ece-4a62-83bf-58e2f0dc776d,18,1,00:00:08.523,0,8,2,0.883891,43,Carry,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,"['28ef945f-0fd7-4ed7-92d2-c6fdf71522c0', '764f4eb5-e4eb-494a-b5ad-f6d62f98b20d', 'caed4791-8163-4dba-9081-68fefee7a4dd']",,"[79.2, 7.6]",5487.0,Antoine Griezmann,17.0,Right Wing,,,,,,,,,,,,"[78.0, 5.3]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.523,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6760809365696093
caed4791-8163-4dba-9081-68fefee7a4dd,19,1,00:00:08.563,0,8,2,1.412961,17,Pressure,212,Atlético Madrid,9,From Kick Off,208,Las Palmas,,,"['32352b03-3ece-4a62-83bf-58e2f0dc776d', '53f77c66-6f69-47c2-a5b7-93c9456ea288', '764f4eb5-e4eb-494a-b5ad-f6d62f98b20d']",,"[39.2, 72.5]",6927.0,David García Santana,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.563,0.040000000000000924,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7844920237987312
e94d0a50-b593-4310-82d4-9162b2454d79,20,1,00:00:09.407,0,9,2,0.0,39,Dribbled Past,212,Atlético Madrid,9,From Kick Off,208,Las Palmas,,,"['53f77c66-6f69-47c2-a5b7-93c9456ea288', '764f4eb5-e4eb-494a-b5ad-f6d62f98b20d']",,"[42.1, 74.8]",6927.0,David García Santana,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.407,0.8439999999999994,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8685676625808214
764f4eb5-e4eb-494a-b5ad-f6d62f98b20d,21,1,00:00:09.407,0,9,2,0.0,14,Dribble,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,"['caed4791-8163-4dba-9081-68fefee7a4dd', 'e94d0a50-b593-4310-82d4-9162b2454d79']",,"[78.0, 5.3]",5487.0,Antoine Griezmann,17.0,Right Wing,,,,,,,,,,,,,True,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.407,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6111816173807254
53f77c66-6f69-47c2-a5b7-93c9456ea288,22,1,00:00:09.407,0,9,2,1.196923,43,Carry,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,"['764f4eb5-e4eb-494a-b5ad-f6d62f98b20d', '95f71401-a6a6-4829-a6d2-1dcf51535dfe', 'caed4791-8163-4dba-9081-68fefee7a4dd', 'e94d0a50-b593-4310-82d4-9162b2454d79']",,"[78.0, 5.3]",5487.0,Antoine Griezmann,17.0,Right Wing,,,,,,,,,,,,"[78.3, 1.5]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.407,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9816806128732215
95f71401-a6a6-4829-a6d2-1dcf51535dfe,23,1,00:00:10.604,0,10,2,2.754552,30,Pass,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['3a21ec71-dc9b-4b60-9b11-548c0c4142e8'],,"[78.3, 1.5]",5487.0,Antoine Griezmann,17.0,Right Wing,6320.0,Filipe Luís Kasmirski,27.2,0.0,1.0,Ground Pass,"[105.5, 1.5]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.604,1.1969999999999992,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3531912225736875
3a21ec71-dc9b-4b60-9b11-548c0c4142e8,24,1,00:00:13.358,0,13,2,,42,Ball Receipt*,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['95f71401-a6a6-4829-a6d2-1dcf51535dfe'],,"[105.5, 1.5]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.358,2.7540000000000013,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9071420610457976
b35191dd-86d1-463a-81b9-2cec8a174dd8,25,1,00:00:13.358,0,13,2,0.630722,30,Pass,212,Atlético Madrid,9,From Kick Off,212,Atlético Madrid,,,['350e3626-fa1b-4426-b2dd-f22a90586e8d'],,"[105.5, 1.5]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,,,22.21936,1.4670973,2.0,Low Pass,"[107.8, 23.6]",,,38.0,Left Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.358,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8633988210994697
350e3626-fa1b-4426-b2dd-f22a90586e8d,26,1,00:00:13.989,0,13,2,0.0,10,Interception,212,Atlético Madrid,9,From Kick Off,208,Las Palmas,,,['b35191dd-86d1-463a-81b9-2cec8a174dd8'],,"[12.3, 56.5]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.989,0.6310000000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.4163328506854773
31d446be-14f9-4c59-be38-5c5c531b0397,27,1,00:00:15.223,0,15,3,0.0,2,Ball Recovery,208,Las Palmas,1,Regular Play,208,Las Palmas,,,,,"[14.0, 42.9]",6929.0,José Vicente Gómez Umpiérrez,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.223,1.234,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.26774441294102935
fc18f27a-4f3b-4866-b31e-fb37f49241cf,28,1,00:00:15.223,0,15,3,0.678442,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['22b90e0e-a7db-4edd-a24c-8d10f487fb6b', '31d446be-14f9-4c59-be38-5c5c531b0397']",,"[14.0, 42.9]",6929.0,José Vicente Gómez Umpiérrez,11.0,Left Defensive Midfield,,,,,,,,,,,,"[14.6, 42.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.223,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.41407917271672035
22b90e0e-a7db-4edd-a24c-8d10f487fb6b,29,1,00:00:15.902,0,15,3,0.962657,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['56ae2968-3232-4cb0-9a1b-069edb440102'],,"[14.6, 42.9]",6929.0,José Vicente Gómez Umpiérrez,11.0,Left Defensive Midfield,3610.0,Roque Mesa Quevedo,12.726351,1.043853,1.0,Ground Pass,"[21.0, 53.9]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.902,0.6789999999999985,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.05257306505890802
56ae2968-3232-4cb0-9a1b-069edb440102,30,1,00:00:16.865,0,16,3,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['22b90e0e-a7db-4edd-a24c-8d10f487fb6b'],,"[21.0, 53.9]",3610.0,Roque Mesa Quevedo,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.865,0.9629999999999992,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.22857269735207963
a41b58ef-96f3-4cd2-a643-9ab9f02b2224,31,1,00:00:16.865,0,16,3,2.621881,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['24bed2c6-7cb3-4493-81e4-1026a8b4446f', '56ae2968-3232-4cb0-9a1b-069edb440102']",,"[21.0, 53.9]",3610.0,Roque Mesa Quevedo,9.0,Right Defensive Midfield,,,,,,,,,,,,"[36.5, 58.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.865,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8636203319529483
24bed2c6-7cb3-4493-81e4-1026a8b4446f,32,1,00:00:19.486,0,19,3,2.018879,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['30cb1d69-7a98-490c-8001-5e6c27a803c7'],,"[36.5, 58.5]",3610.0,Roque Mesa Quevedo,9.0,Right Defensive Midfield,6608.0,Nabil El Zhar,19.409277,1.5398784,1.0,Ground Pass,"[37.1, 77.9]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.486,2.621000000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3829748970426987
