id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,counterpress,dribble_outcome_id,dribble_outcome_name,off_camera,out,interception_outcome_id,interception_outcome_name,duel_outcome_id,duel_outcome_name,ball_recovery_recovery_failure,pass_cross,miscontrol_aerial_won,pass_switch,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_statsbomb_xg,shot_end_location,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_assisted_shot_id,pass_shot_assist,shot_one_on_one,shot_key_pass_id,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_technique_id,pass_technique_name,pass_inswinging,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,injury_stoppage_in_chain,clearance_head,pass_outswinging,pass_through_ball,shot_first_time,dribble_overrun,pass_deflected,clearance_left_foot,foul_committed_advantage,foul_won_advantage,50_50_outcome_id,50_50_outcome_name,clearance_aerial_won,pass_cut_back,foul_committed_type_id,foul_committed_type_name,pass_goal_assist,shot_aerial_won,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
083637d1-a8cd-4961-9192-9a2ae6417593,1210,1,00:35:00.967,35,0,74,2.650101,30,Pass,219,RC Deportivo La Coruña,7,From Goal Kick,213,Sevilla,,,"['529cc110-eccf-4616-9fd0-a8b722387d57', '755edaac-c23a-4fb4-8a2d-b60747b28352', '882d4c54-8142-4d86-a265-f6b4e6653018']","[37.3, 5.3]",6718.0,Sergio Escudero Palomo,6.0,Left Back,8523.0,Yevhen Konoplyanka,14.840822,-0.35798204,3.0,High Pass,"[51.2, 0.1]",,,66.0,Recovery,,75.0,Out,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100.967,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8329676372325786
882d4c54-8142-4d86-a265-f6b4e6653018,1211,1,00:35:03.617,35,3,74,,42,Ball Receipt*,219,RC Deportivo La Coruña,7,From Goal Kick,213,Sevilla,,,['083637d1-a8cd-4961-9192-9a2ae6417593'],"[60.6, 3.1]",8523.0,Yevhen Konoplyanka,21.0,Left Wing,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2103.617,2.650000000000091,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7886399027559936
1ac99e36-81ce-4aec-a1e4-7d03a83f965b,1212,1,00:35:15.363,35,15,75,5.654746,30,Pass,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,"['5ff5e414-36ed-467c-b167-537d89755779', 'a7bc7deb-24db-4402-aa1c-8c737f32dfdd']","[65.7, 80.0]",6738.0,Juan Francisco Moreno Fuertes,2.0,Right Back,25921.0,Rubén Gracia Calmache,54.207012,-0.45044705,3.0,High Pass,"[114.5, 56.4]",,,67.0,Throw-in,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2115.363,11.74599999999964,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5632996083177059
5ff5e414-36ed-467c-b167-537d89755779,1213,1,00:35:21.018,35,21,75,,42,Ball Receipt*,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['1ac99e36-81ce-4aec-a1e4-7d03a83f965b'],"[87.7, 72.0]",25921.0,Rubén Gracia Calmache,12.0,Right Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2121.018,5.6550000000002,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.026227860469318687
a7bc7deb-24db-4402-aa1c-8c737f32dfdd,1214,1,00:35:21.018,35,21,76,0.0,2,Ball Recovery,213,Sevilla,1,Regular Play,213,Sevilla,,,['1ac99e36-81ce-4aec-a1e4-7d03a83f965b'],"[5.6, 23.7]",6823.0,Sergio Rico González,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2121.018,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3869150774911082
22705b8c-0fee-43d2-b601-dac4a311277e,1215,1,00:35:24.853,35,24,76,4.002863,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['3c71cbe6-7199-43f1-8d3c-522bebd516b1'],"[8.6, 36.1]",6823.0,Sergio Rico González,1.0,Goalkeeper,3253.0,Adil Rami,14.355835,0.77062094,1.0,Ground Pass,"[18.9, 46.1]",69.0,Keeper Arm,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2124.853,3.8350000000000364,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7380756766394037
a92b6659-bafe-4c35-af48-132b0fad86ee,1216,1,00:35:28.509,35,28,76,0.783774,17,Pressure,213,Sevilla,1,Regular Play,219,RC Deportivo La Coruña,,,"['01377fdb-ffef-477a-b5c2-b38ce43189d7', '1d85bdeb-9b3b-4f5f-a96b-84ad742c678e', '3c71cbe6-7199-43f1-8d3c-522bebd516b1']","[101.2, 36.5]",6732.0,Lucas Pérez Martínez,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2128.509,3.655999999999949,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7710642229192831
3c71cbe6-7199-43f1-8d3c-522bebd516b1,1217,1,00:35:28.856,35,28,76,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,"['22705b8c-0fee-43d2-b601-dac4a311277e', 'a92b6659-bafe-4c35-af48-132b0fad86ee']","[18.9, 46.1]",3253.0,Adil Rami,3.0,Right Center Back,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2128.856,0.34700000000020736,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5006772117551419
01377fdb-ffef-477a-b5c2-b38ce43189d7,1218,1,00:35:28.856,35,28,76,0.220477,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['1d85bdeb-9b3b-4f5f-a96b-84ad742c678e', '3c71cbe6-7199-43f1-8d3c-522bebd516b1', 'a92b6659-bafe-4c35-af48-132b0fad86ee']","[18.9, 46.1]",3253.0,Adil Rami,3.0,Right Center Back,,,,,,,,,,,,"[17.8, 54.7]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2128.856,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5333229365332418
1d85bdeb-9b3b-4f5f-a96b-84ad742c678e,1219,1,00:35:29.077,35,29,76,2.056184,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,"['3dc426fa-d069-4a61-a8cd-b081fb0ab4c7', 'a92b6659-bafe-4c35-af48-132b0fad86ee']","[17.8, 54.7]",3253.0,Adil Rami,3.0,Right Center Back,21210.0,Mariano Ferreira Filho,24.302263,0.88448775,1.0,Ground Pass,"[33.2, 73.5]",40.0,Right Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2129.077,0.22100000000000364,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8513177571148113
